Country,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Togo,32.93,32.948,32.966,32.984,33.002,33.02,33.036,33.052,33.068,33.084,33.1,33.1,33.1,33.1,33.1,33.1,33.646,34.192,34.738,35.284,35.83,36.094,36.358,36.622,36.886,37.15,37.45,37.75,38.05,38.35,38.65,39.548,40.446,41.344,42.242,43.14,43.334,43.528,43.722,43.916,44.11,44.074,44.038,44.002,43.966,43.93,45.18,46.43,47.68,48.93,50.18,50.076,49.972,49.868,49.764,49.66
Tokelau,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,44,46,48,50,52,54,56,58,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Tonga,36,36.534,37.068,37.602,38.136,38.67,38.936,39.202,39.468,39.734,40,39.734,39.468,39.202,38.936,38.67,38.936,39.202,39.468,39.734,40,39.734,39.468,39.202,38.936,38.67,38.402,38.134,37.866,37.598,37.33,37.064,36.798,36.532,36.266,36,35.734,35.468,35.202,34.936,34.67,34.936,35.202,35.468,35.734,36,36.534,37.068,37.602,38.136,38.67,38.67,38.67,38.67,38.67,38.67
"Trinidad and Tobago",17.93,17.93,17.93,17.93,17.93,17.93,18.048,18.166,18.284,18.402,18.52,18.714,18.908,19.102,19.296,19.49,18.788,18.086,17.384,16.682,15.98,15.318,14.656,13.994,13.332,12.67,13.06,13.45,13.84,14.23,14.62,14.23,13.84,13.45,13.06,12.67,12.202,11.734,11.266,10.798,10.33,10.0964,9.8628,9.6292,9.3956,9.162,9.162,9.162,9.162,9.162,9.162,9.162,9.162,9.162,9.162,9.162
Tunisia,25.98,26.082,26.184,26.286,26.388,26.49,27.036,27.582,28.128,28.674,29.22,29.618,30.016,30.414,30.812,31.21,30.908,30.606,30.304,30.002,29.7,29.7,29.7,29.7,29.7,29.7,29.726,29.752,29.778,29.804,29.83,29.874,29.918,29.962,30.006,30.05,30.04,30.03,30.02,30.01,30,30.032,30.064,30.096,30.128,30.16,30.39,30.62,30.85,31.08,31.31,31.444,31.578,31.712,31.846,31.98
Turkey,32.28,32.508,32.736,32.964,33.192,33.42,33.924,34.428,34.932,35.436,35.94,35.864,35.788,35.712,35.636,35.56,35.348,35.136,34.924,34.712,34.5,34.712,34.924,35.136,35.348,35.56,35.458,35.356,35.254,35.152,35.05,34.882,34.714,34.546,34.378,34.21,34.136,34.062,33.988,33.914,33.84,33.41,32.98,32.55,32.12,31.69,31.41,31.13,30.85,30.57,30.29,30.33,30.37,30.41,30.45,30.49
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.176,3.2784,3.3808,3.4832,3.5856,3.688,3.8108,3.9336,4.0564,4.1792,4.302,4.302,4.302,4.302,4.302,4.302,4.2612,4.2204,4.1796,4.1388,4.098,4.098,4.098,4.098,4.098,4.098
Tuvalu,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,64.67,62.67,60.67,58.67,56.67,57.336,58.002,58.668,59.334,60,60,60,60,60,60,60,60,60,60,60
Uganda,17.03,17.672,18.314,18.956,19.598,20.24,20.414,20.588,20.762,20.936,21.11,21.474,21.838,22.202,22.566,22.93,23.18,23.43,23.68,23.93,24.18,24.896,25.612,26.328,27.044,27.76,27.954,28.148,28.342,28.536,28.73,28.83,28.93,29.03,29.13,29.23,29.76,30.29,30.82,31.35,31.88,32.5,33.12,33.74,34.36,34.98,35.56,36.14,36.72,37.3,37.88,37.838,37.796,37.754,37.712,37.67
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.09,56.966,56.842,56.718,56.594,56.47,56.262,56.054,55.846,55.638,55.43,55.39,55.35,55.31,55.27,55.23,55.256,55.282,55.308,55.334,55.36,55.364,55.368,55.372,55.376,55.38
"United Arab Emirates",0.0957,0.1005,0.1053,0.11,0.1148,0.1196,0.1244,0.1292,0.1339,0.1387,0.1435,0.1555,0.1674,0.1794,0.1913,0.2033,0.2272,0.2512,0.2751,0.2991,0.323,0.3493,0.3756,0.4019,0.4282,0.4545,0.5287,0.6029,0.677,0.7512,0.8254,0.8875,0.9496,1.0118,1.0739,1.136,1.5452,1.9544,2.3636,2.7728,3.182,3.102,3.022,2.942,2.862,2.782,2.4091,2.0362,1.6633,1.2904,0.9175,0.9189,0.9203,0.9218,0.9232,0.9246
"United Kingdom",30.18,30.232,30.284,30.336,30.388,30.44,30.28,30.12,29.96,29.8,29.64,29.458,29.276,29.094,28.912,28.73,28.72,28.71,28.7,28.69,28.68,28.694,28.708,28.722,28.736,28.75,28.434,28.118,27.802,27.486,27.17,27.01,26.85,26.69,26.53,26.37,25.888,25.406,24.924,24.442,23.96,24.202,24.444,24.686,24.928,25.17,25.274,25.378,25.482,25.586,25.69,25.706,25.722,25.738,25.754,25.77
Tanzania,6.334,6.545,6.756,6.967,7.178,7.389,7.6002,7.8114,8.0226,8.2338,8.445,8.445,8.445,8.445,8.445,8.445,8.6562,8.8674,9.0786,9.2898,9.501,9.7128,9.9246,10.1364,10.3482,10.56,10.518,10.476,10.434,10.392,10.35,10.392,10.434,10.476,10.518,10.56,10.602,10.644,10.686,10.728,10.77,11.076,11.382,11.688,11.994,12.3,13.154,14.008,14.862,15.716,16.57,16.56,16.55,16.54,16.53,16.52
"United States",18.59,18.534,18.478,18.422,18.366,18.31,18.58,18.85,19.12,19.39,19.66,19.638,19.616,19.594,19.572,19.55,19.582,19.614,19.646,19.678,19.71,19.668,19.626,19.584,19.542,19.5,19.468,19.436,19.404,19.372,19.34,19.212,19.084,18.956,18.828,18.7,18.608,18.516,18.424,18.332,18.24,18.008,17.776,17.544,17.312,17.08,16.872,16.664,16.456,16.248,16.04,16.03,16.02,16.01,16,15.99
Uruguay,13.9,13.554,13.208,12.862,12.516,12.17,11.746,11.322,10.898,10.474,10.05,9.8218,9.5936,9.3654,9.1372,8.909,8.7342,8.5594,8.3846,8.2098,8.035,7.9432,7.8514,7.7596,7.6678,7.576,7.5498,7.5236,7.4974,7.4712,7.445,7.5176,7.5902,7.6628,7.7354,7.808,7.8614,7.9148,7.9682,8.0216,8.075,8.1726,8.2702,8.3678,8.4654,8.563,9.3384,10.1138,10.8892,11.6646,12.44,12.732,13.024,13.316,13.608,13.9
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.85,10.844,10.838,10.832,10.826,10.82,10.814,10.808,10.802,10.796,10.79,10.728,10.666,10.604,10.542,10.48,10.508,10.536,10.564,10.592,10.62,10.628,10.636,10.644,10.652,10.66
Vanuatu,6.563,6.6942,6.8254,6.9566,7.0878,7.219,7.3338,7.4486,7.5634,7.6782,7.793,7.908,8.023,8.138,8.253,8.368,8.4008,8.4336,8.4664,8.4992,8.532,8.6468,8.7616,8.8764,8.9912,9.106,9.2536,9.4012,9.5488,9.6964,9.844,9.9752,10.1064,10.2376,10.3688,10.5,10.632,10.764,10.896,11.028,11.16,11.306,11.452,11.598,11.744,11.89,11.89,11.89,11.89,11.89,11.89,11.89,11.89,11.89,11.89,11.89
Venezuela,3.818,3.821,3.824,3.827,3.83,3.833,3.8262,3.8194,3.8126,3.8058,3.799,3.833,3.867,3.901,3.935,3.969,3.9558,3.9426,3.9294,3.9162,3.903,3.9688,4.0346,4.1004,4.1662,4.232,4.1228,4.0136,3.9044,3.7952,3.686,3.6934,3.7008,3.7082,3.7156,3.723,3.702,3.681,3.66,3.639,3.618,3.631,3.644,3.657,3.67,3.683,3.692,3.701,3.71,3.719,3.728,3.728,3.728,3.728,3.728,3.728
Vietnam,18.16,18.188,18.216,18.244,18.272,18.3,18.364,18.428,18.492,18.556,18.62,18.864,19.108,19.352,19.596,19.84,19.84,19.84,19.84,19.84,19.84,19.738,19.636,19.534,19.432,19.33,19.51,19.69,19.87,20.05,20.23,20.534,20.838,21.142,21.446,21.75,22.752,23.754,24.756,25.758,26.76,27.096,27.432,27.768,28.104,28.44,28.886,29.332,29.778,30.224,30.67,30.72,30.77,30.82,30.87,30.92
Yemen,2.553,2.572,2.591,2.61,2.629,2.648,2.6628,2.6776,2.6924,2.7072,2.722,2.7306,2.7392,2.7478,2.7564,2.765,2.767,2.769,2.771,2.773,2.775,2.7802,2.7854,2.7906,2.7958,2.801,2.8018,2.8026,2.8034,2.8042,2.805,2.8956,2.9862,3.0768,3.1674,3.258,3.2338,3.2096,3.1854,3.1612,3.137,3.126,3.115,3.104,3.093,3.082,3.0528,3.0236,2.9944,2.9652,2.936,2.9344,2.9328,2.9312,2.9296,2.928
Zambia,3.401,3.4332,3.4654,3.4976,3.5298,3.562,3.6656,3.7692,3.8728,3.9764,4.08,4.033,3.986,3.939,3.892,3.845,3.668,3.491,3.314,3.137,2.96,3.0552,3.1504,3.2456,3.3408,3.436,3.4928,3.5496,3.6064,3.6632,3.72,3.7296,3.7392,3.7488,3.7584,3.768,3.7096,3.6512,3.5928,3.5344,3.476,3.5738,3.6716,3.7694,3.8672,3.965,4.1914,4.4178,4.6442,4.8706,5.097,5.097,5.097,5.097,5.097,5.097
Zimbabwe,5.208,5.336,5.464,5.592,5.72,5.848,5.9656,6.0832,6.2008,6.3184,6.436,6.4616,6.4872,6.5128,6.5384,6.564,6.6254,6.6868,6.7482,6.8096,6.871,6.976,7.081,7.186,7.291,7.396,7.4984,7.6008,7.7032,7.8056,7.908,8.169,8.43,8.691,8.952,9.213,9.2898,9.3666,9.4434,9.5202,9.597,9.7756,9.9542,10.1328,10.3114,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49
