Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"West Bank and Gaza",448.451,445.452,450.468,459.723,470.411,480.661,489.601,497.331,504.721,513.269,524.33,538.481,554.758,570.495,582.051,587.077,584.156,574.808,563.274,555.502,555.702,565.525,583.469,606.767,631.192,653.669,673.472,691.65,709.016,726.986,746.608,768.122,791.225,815.873,841.945,869.401,898.2,928.638,961.433,997.561,1037.67,1081.63,1129.06,1179.94,1234.19,1291.49,1352.37,1416.06,1479.34,1537.95,1589.04,1631.16,1665.7,1696.02,1727.1,1762.57,1803.53,1849.09,1898.59,1950.67,2004.3,2059.52,2116.72,2175.7,2236.21,2298.07,2361.11,2425.25
Oman,224.74,228.486,232.687,237.294,242.247,247.522,253.096,258.97,265.143,271.632,278.457,285.635,293.168,301.054,309.3,317.912,326.945,336.46,346.482,357.041,368.192,379.949,392.422,405.915,420.829,437.434,455.711,475.596,497.2,520.666,545.99,573.268,602.189,631.804,660.883,688.516,714.359,738.557,761.255,782.795,803.468,823.215,842.029,860.287,878.495,897.04,916.14,935.747,955.625,975.372,994.74,1014.03,1033.55,1053.04,1072.17,1090.91,1108.72,1126.27,1146.29,1172.37,1206.91,1250.91,1303.08,1360.63,1419.52,1476.65,1531.21,1583.56
Pakistan,17081.1,17318.7,17590.7,17895.2,18230.7,18596,18990.3,19413.1,19864.2,20343.8,20852,21388.7,21953.1,22544.3,23160.6,23801.1,24467,25158.8,25875.5,26615.4,27378.3,28164,28976.1,29822.5,30713.8,31658.2,32656.9,33709.7,34820.4,35992.9,37229.1,38529.1,39888.9,41299.7,42749.6,44228.1,45732.6,47260,48799.1,50337,51864.2,53373.9,54867,56352.8,57845.2,59354,60884.1,62431,63984,65527.6,67052.1,68554.3,70041.6,71528.6,73035.6,74577.8,76158.3,77775,79431.6,81130.8,82873.4,84661.5,86491.7,88351.3,90223.2,92094.2,93958.6,95816.6
Panama,419.2,430.085,441.616,453.747,466.438,479.681,493.487,507.851,522.819,538.424,554.684,571.624,589.216,607.387,626.035,645.12,664.564,684.397,704.637,725.356,746.58,768.287,790.454,812.997,835.823,858.864,882.098,905.516,929.059,952.641,976.227,999.777,1023.32,1046.96,1070.86,1095.1,1119.76,1144.79,1170.2,1195.94,1221.99,1248.35,1275.02,1302.07,1329.54,1357.49,1385.93,1414.83,1444.11,1473.63,1503.31,1533.13,1563.1,1593.27,1623.7,1654.46,1685.54,1716.89,1748.57,1780.61,1813.05,1845.89,1879.06,1912.43,1945.8,1979.03,2012.05,2044.85
"Papua New Guinea",791.914,808.262,824.522,840.95,857.742,875.033,892.941,911.505,930.712,950.563,971.011,992.098,1013.92,1036.67,1060.63,1085.95,1112.76,1141.03,1170.62,1201.31,1232.97,1265.56,1299.16,1333.92,1370.02,1407.61,1446.67,1487.16,1529.13,1572.66,1617.74,1664.46,1712.71,1762.09,1812.07,1862.28,1912.6,1963.17,2014.26,2066.3,2119.59,2174.19,2230.08,2287.49,2346.68,2407.83,2471.03,2536.22,2603.17,2671.53,2741.05,2811.6,2883.2,2955.89,3029.71,3104.7,3180.85,3258.04,3336.02,3414.49,3493.25,3572.15,3651.25,3730.66,3810.52,3891,3972.07,4053.69
Paraguay,748.267,768.215,788.37,808.828,829.691,851.019,872.868,895.279,918.262,941.82,965.971,990.699,1016.03,1041.97,1068.55,1095.78,1123.74,1152.43,1181.57,1210.82,1239.98,1268.99,1298.06,1327.61,1358.16,1390.17,1423.73,1458.85,1495.83,1534.97,1576.46,1620.38,1666.64,1714.92,1764.8,1815.93,1868.17,1921.43,1975.41,2029.72,2084.09,2138.27,2192.2,2245.96,2299.72,2353.6,2407.51,2461.25,2514.62,2567.36,2619.22,2670.27,2720.43,2769.24,2816.13,2860.75,2902.86,2942.79,2981.43,3020.03,3059.48,3100.12,3141.75,3184.17,3227.02,3270,3313.09,3356.37
Peru,3847.13,3944.21,4045.29,4150.19,4258.91,4371.52,4488.25,4609.48,4735.63,4867.23,5004.72,5148.26,5297.67,5452.35,5611.42,5774.22,5940.65,6110.78,6284.38,6461.22,6641.18,6823.85,7009.33,7198.62,7393.12,7593.71,7800.83,8013.78,8230.94,8450.08,8669.53,8888.44,9107.13,9326.51,9548.04,9772.63,10000.2,10229.7,10460.4,10691.1,10920.8,11149.3,11376.1,11599.2,11816.3,12025.6,12226.6,12419.7,12606,12787,12964,13137.6,13308.1,13476.8,13645,13814.1,13984.3,14156.1,14331.1,14511.3,14697.9,14891.7,15091.9,15296.1,15500.9,15703.6,15903.3,16100.4
Philippines,9341,9662.54,9999.33,10348.3,10707.3,11074.9,11450.7,11834.9,12228.7,12633.6,13051,13481.4,13924.1,14376.3,14834.6,15296.6,15761.3,16230,16705.4,17191.4,17690.7,18204.7,18732.8,19274.4,19828.4,20394,20971.1,21560.7,22164.3,22784,23421.2,24076,24747.9,25436.5,26141.3,26861.5,27597,28346.9,29108.7,29878.8,30654.8,31435.2,32220.1,33010,33806.1,34609.2,35416.9,36228,37045.2,37872.4,38711.2,39565.8,40432.1,41292.7,42124.6,42912.7,43648.3,44340.3,45011.9,45696.2,46416.8,47182,47984.4,48812.5,49648.3,50478.5,51300.1,52117.3
Poland,12994,13226.3,13465,13706.9,13948.8,14188.4,14423.4,14652.1,14873.2,15085.7,15288.8,15482,15664.8,15837,15998.4,16149.1,16289.3,16419.9,16544.2,16665.9,16788.2,16912.1,17038,17167.6,17302.8,17444.9,17594.1,17749.6,17910.6,18075.5,18242.6,18412.2,18582.8,18748.5,18901.8,19037.4,19152.6,19248.9,19330.3,19403.3,19472.5,19539.2,19601.9,19659.3,19709.1,19749.9,19781.8,19806,19822.8,19832.3,19835.2,19831.3,19821.6,19808.9,19797,19788.6,19784.7,19784.6,19787.2,19791,19794.2,19796.9,19798.9,19798.4,19793.1,19781.5,19762.7,19736.9
Portugal,4370.68,4381.95,4406.52,4438.93,4474.73,4510.5,4543.88,4573.49,4598.9,4620.42,4638.56,4653.52,4664.66,4670.37,4668.55,4658.44,4638.44,4610.89,4583.73,4567.61,4569.98,4593.53,4635.51,4691.06,4752.68,4814.46,4875.33,4935.67,4992.75,5043.63,5086.2,5119.4,5143.37,5159.09,5168.24,5172.44,5171.47,5165.89,5159.13,5155.6,5158.42,5169.14,5186.97,5209.68,5233.87,5256.98,5278.47,5299.04,5318.89,5338.51,5358.27,5377.6,5396.15,5414.69,5434.32,5455.58,5479.11,5503.91,5526.91,5543.99,5552.31,5550.68,5540.26,5523.28,5503.16,5482.5,5461.92,5441.02
"Puerto Rico",1103.8,1100.99,1104.15,1110.82,1119.19,1128.19,1137.45,1147.31,1158.7,1172.94,1191.22,1213.96,1240.31,1267.98,1293.79,1315.55,1332.3,1344.92,1355.51,1367.12,1381.97,1400.54,1422.09,1446.18,1471.99,1498.77,1526.67,1555.61,1584.39,1611.5,1635.86,1656.94,1675.1,1691.31,1707.06,1723.43,1740.58,1758.27,1776.49,1795.2,1814.28,1833.74,1853.46,1872.98,1891.77,1909.32,1925.6,1940.47,1953.25,1963.09,1969.44,1972.02,1971.14,1967.67,1962.84,1957.63,1952.33,1946.88,1941.42,1935.96,1930.54,1925.29,1920.35,1915.79,1911.67,1908.03,1904.92,1902.31
Qatar,12.332,13.221,14.077,14.884,15.638,16.345,17.049,17.78,18.577,19.505,20.621,21.94,23.468,25.159,26.96,28.824,30.768,32.808,34.951,37.218,39.622,42.149,44.849,47.829,51.223,55.118,59.532,64.45,69.917,76.022,82.778,90.207,98.19,106.503,114.844,122.973,130.874,138.524,145.672,152.03,157.421,161.796,165.337,168.398,171.479,174.974,179.135,184.069,190.029,197.234,205.925,216.143,228.099,242.36,259.664,280.454,304.752,332.213,362.567,395.399,430.199,467.063,505.494,543.653,579.16,610.372,636.44,657.869
"South Korea",9643.08,9779.5,9967.52,10201.6,10475.9,10784,11119.2,11474.4,11842,12214.8,12586.4,12952.1,13310,13661.1,14008.3,14353.9,14696.6,15034.5,15368.8,15701.6,16033.8,16366.6,16698.9,17026.1,17342.5,17643.9,17927.7,18195.9,18455.4,18716,18984.3,19264.1,19552.2,19839.8,20114.5,20368,20596.5,20804.4,21000.6,21198.3,21406.6,21628,21859,22095.9,22333,22565.4,22792.9,23015.5,23229,23428.5,23610.5,23773.8,23919.3,24049.1,24166.3,24273.7,24371.4,24460.1,24544.8,24631.4,24724.3,24825.8,24934.7,25047.9,25160.5,25269,25372.5,25471.9
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.92,2284.16,2276.91,2266.58,2252.93,2236.41,2218.93,2202.99,2190.32,2181.92,2177.26,2174.69,2171.67,2166.47,2158.44,2148.39,2137.56,2127.9,2120.76,2116.5,2114.55,2114.04,2113.7,2112.57,2110.4,2107.4
Reunion,129.183,134.935,139.474,143.343,146.933,150.564,154.416,158.577,163.034,167.703,172.475,177.317,182.306,187.674,193.702,200.549,208.386,216.996,225.642,233.341,239.397,243.557,246.098,247.493,248.492,249.669,251.114,252.767,254.805,257.399,260.673,264.756,269.638,275.041,280.58,285.977,291.121,296.12,301.112,306.336,311.97,318.024,324.396,331.028,337.782,344.536,351.311,358.081,364.725,371.122,377.189,382.836,388.093,393.103,398.075,403.143,408.379,413.711,418.966,423.914,428.375,432.314,435.786,438.961,442.065,445.266,448.615,452.067
Romania,8387.21,8520.26,8641.13,8756.18,8869.81,8984.44,9100.39,9215.99,9327.95,9431.86,9523.93,9602.67,9670.54,9734.58,9804.5,9887.15,9985.06,10095.8,10215.2,10336.7,10455.1,10569.2,10679.8,10787.3,10892.9,10997.1,11100.1,11200.6,11296,11383.1,11459.7,11523.4,11575.4,11619.9,11663.3,11709.6,11761.2,11815.2,11864.3,11898.2,11909.8,11896.8,11862.4,11810.7,11748.4,11680.7,11608.4,11531.2,11452.2,11375.3,11303,11238,11179.6,11122.6,11059.5,10985.2,10897.5,10799.4,10697.5,10600.9,10516.2,10445.7,10387.3,10337.4,10290.8,10243.4,10194.4,10144.9
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78769,78804.3,78783.9,78720,78617.7,78478.6,78307.2,78108,77887,77645.2,77391,77146,76937.1,76783.4,76693.6,76662.1,76676.3,76715.9,76765.1,76820.1,76881.8,76943.6,76998.3,77040.4,77065.8,77072.5
Rwanda,1111.77,1144.84,1177.02,1210.46,1246.52,1285.73,1327.8,1371.58,1415.27,1456.66,1493.82,1525.95,1553.98,1580.93,1611.05,1647.38,1691.14,1741.43,1796.57,1853.93,1911.66,1969.37,2027.92,2088.15,2151.3,2218.33,2289.39,2364.29,2443.17,2526.15,2613.25,2701.25,2789.3,2882.35,2987.27,3106.99,3251.04,3413.33,3562.83,3657.52,3671,3584.7,3417.23,3224.54,3084.81,3052.41,3150.13,3356.29,3626.32,3893.8,4110.74,4263.33,4367.36,4440.03,4509.69,4597.01,4705.24,4826.62,4958.11,5093.92,5229.83,5365.67,5503.34,5642.85,5784.48,5928.32,6074.27,6221.88
"Saint Lucia",41.987,42.058,42.22,42.476,42.844,43.321,43.9,44.565,45.271,45.992,46.696,47.369,48.007,48.638,49.304,50.031,50.83,51.689,52.556,53.363,54.063,54.659,55.147,55.598,56.066,56.608,57.241,57.948,58.718,59.507,60.281,61.049,61.798,62.587,63.446,64.419,65.52,66.724,67.971,69.193,70.332,71.347,72.28,73.147,74.033,74.981,75.999,77.075,78.15,79.172,80.086,80.884,81.582,82.222,82.878,83.616,84.446,85.346,86.262,87.131,87.89,88.532,89.064,89.514,89.958,90.395,90.84,91.294
"Saint Vincent and Grenadines",35.475,36.022,36.663,37.382,38.169,38.989,39.825,40.663,41.492,42.268,42.997,43.65,44.245,44.78,45.263,45.717,46.128,46.514,46.887,47.27,47.67,48.114,48.585,49.075,49.548,50.001,50.411,50.796,51.146,51.498,51.828,52.161,52.473,52.775,53.045,53.292,53.509,53.704,53.857,53.976,54.064,54.11,54.122,54.101,54.054,53.983,53.894,53.795,53.689,53.607,53.568,53.564,53.603,53.682,53.755,53.835,53.899,53.965,54.03,54.079,54.112,54.135,54.141,54.146,54.168,54.234,54.337,54.477
Samoa,39.76,40.905,42.116,43.372,44.67,46.003,47.371,48.786,50.269,51.837,53.497,55.255,57.096,58.973,60.839,62.637,64.351,65.984,67.512,68.929,70.215,71.365,72.362,73.235,73.962,74.569,75.025,75.369,75.622,75.817,76.007,76.181,76.378,76.561,76.73,76.883,76.979,77.069,77.197,77.438,77.851,78.471,79.265,80.138,80.97,81.666,82.204,82.605,82.924,83.266,83.685,84.194,84.773,85.415,86.073,86.735,87.402,88.072,88.751,89.443,90.154,90.89,91.631,92.379,93.107,93.802,94.462,95.083
"Saint Thomas and Principe",26.676,26.453,26.195,26.016,25.985,26.141,26.463,26.939,27.488,28.033,28.507,28.866,29.14,29.44,29.901,30.628,31.669,32.967,34.401,35.793,37.038,38.051,38.9,39.664,40.511,41.519,42.727,44.091,45.525,46.891,48.105,49.128,50.002,50.785,51.563,52.403,53.309,54.269,55.285,56.361,57.492,58.686,59.941,61.23,62.506,63.747,64.927,66.065,67.211,68.435,69.794,71.298,72.928,74.657,76.448,78.271,80.117,81.986,83.902,85.831,87.806,89.82,91.861,93.94,96.049,98.188,100.367,102.58
"Saudi Arabia",1537.15,1577.88,1621.76,1667.72,1715.09,1763.53,1813.08,1864.14,1917.42,1973.86,2034.34,2099.45,2169.22,2243.04,2319.92,2399.39,2481.35,2566.78,2657.59,2756.29,2864.81,2984.58,3115.67,3256.99,3406.76,3564.06,3726.89,3896.61,4079.52,4284.14,4515.65,4776.93,5063.47,5363.91,5662.57,5947.94,6215.78,6468.58,6709.89,6946.09,7181.85,7417.72,7651.9,7884.18,8113.94,8340.91,8565.91,8789.82,9012.67,9234.31,9455.09,9674.94,9895.34,10120.1,10354,10600.7,10859.8,11130.3,11413.7,11712,12025,12355.8,12700.6,13045.3,13370.9,13664.4,13919.2,14140.3
Senegal,1272.86,1299.86,1328.52,1358.79,1390.64,1424.03,1458.92,1495.33,1533.23,1572.62,1613.51,1655.93,1699.88,1745.45,1792.66,1841.59,1892.14,1944.37,1998.59,2055.2,2114.47,2176.77,2241.9,2308.92,2376.45,2443.65,2510.08,2576.4,2644.15,2715.46,2791.9,2873.98,2961.33,3053.47,3149.62,3249.13,3351.83,3457.79,3566.96,3679.3,3794.7,3913.33,4034.87,4158.11,4281.51,4404.05,4525.34,4646.01,4767.38,4891.4,5019.56,5152.4,5289.94,5432.5,5580.28,5733.5,5892.21,6056.7,6227.7,6406.12,6592.43,6787.01,6989.33,7197.89,7410.64,7626.01,7843.48,8063.25
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4689.55,4669.81,4650.66,4631.92,4613.53,4595.25,4577.05,4559.17,4541.91,4525.49,4509.97,4495.14
Seychelles,19.074,19.301,19.531,19.748,19.942,20.124,20.286,20.459,20.643,20.889,21.205,21.599,22.065,22.592,23.126,23.64,24.131,24.607,25.077,25.581,26.13,26.731,27.364,28.026,28.718,29.423,30.144,30.879,31.589,32.247,32.83,33.329,33.75,34.099,34.38,34.601,34.753,34.846,34.941,35.109,35.398,35.841,36.421,37.075,37.721,38.312,38.812,39.239,39.653,40.135,40.731,41.483,42.342,43.219,43.935,44.406,44.571,44.48,44.275,44.159,44.262,44.643,45.242,45.973,46.686,47.286,47.723,48.051
"Sierra Leone",1041.49,1053.08,1065.16,1077.66,1090.54,1103.79,1117.43,1131.52,1146.14,1161.39,1177.36,1194.14,1211.72,1230.09,1249.18,1268.94,1289.41,1310.66,1332.9,1356.37,1381.24,1407.59,1435.42,1464.76,1495.64,1528.06,1562.11,1597.75,1634.84,1673.17,1712.58,1752.2,1791.88,1833.16,1878.12,1927.76,1983.85,2044.61,2103.47,2151.46,2182.67,2195.08,2192.14,2180.21,2168.48,2164.22,2168.06,2179.7,2204.02,2246.67,2310.95,2399.94,2510.99,2634.35,2756.42,2867.31,2963.5,3047.41,3122.55,3194.91,3268.92,3345.05,3421.75,3499.15,3577.09,3655.46,3734.56,3814.67
Singapore,492.791,512.102,535.106,560.987,589.044,618.623,649.174,680.219,711.378,742.321,772.785,802.508,831.261,858.798,884.889,909.394,932.116,953.121,972.893,992.133,1011.34,1030.93,1050.79,1070.34,1088.68,1105.32,1119.95,1133.18,1146.54,1162.15,1181.49,1205.27,1233.07,1263.78,1295.71,1327.68,1359.21,1390.84,1423.51,1458.63,1497.13,1539.51,1585.25,1633.01,1680.93,1727.73,1772.77,1816.63,1860.87,1907.7,1958.66,2014.02,2073.06,2134.9,2198.28,2262.06,2326.16,2390.38,2453.43,2513.83,2570.47,2622.58,2670.35,2714.99,2758.25,2801.36,2844.86,2888.11
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.22,2751.8,2759.69,2765.78,2770.25,2773.43,2775.74,2777.54,2778.97,2780.04,2780.8,2781.26,2781.49,2781.48,2781.36,2781.38,2781.84,2782.96,2784.84,2787.36,2790.27,2793.13,2795.65,2797.71,2799.33
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.34,1031.38,1028.84,1026.32,1024,1021.85,1020.02,1018.61,1017.73,1017.46,1017.84,1018.8,1020.17,1021.85,1023.79,1025.98,1028.38,1030.93,1033.57,1036.28,1039,1041.57,1043.76,1045.46,1046.58,1047.15
"Solomon Islands",40.295,41.416,42.664,44,45.382,46.805,48.264,49.753,51.293,52.917,54.627,56.462,58.398,60.415,62.482,64.566,66.642,68.753,70.952,73.364,76.054,79.05,82.327,85.803,89.376,92.989,96.597,100.22,103.88,107.595,111.394,115.28,119.243,123.244,127.263,131.272,135.264,139.26,143.28,147.386,151.626,156.004,160.513,165.153,169.888,174.728,179.636,184.654,189.782,195.07,200.523,206.167,211.965,217.878,223.846,229.826,235.811,241.787,247.756,253.693,259.625,265.506,271.367,277.194,283.023,288.852,294.7,300.549
Somalia,1140.24,1162.71,1185.5,1208.77,1232.63,1257.19,1282.53,1308.69,1335.7,1363.56,1392.3,1421.94,1452.54,1484.22,1517.1,1551.29,1589.27,1631.58,1674.27,1711.87,1741.84,1757.75,1764.22,1782.75,1842.54,1962.14,2152.89,2402.3,2675.92,2925.35,3116.31,3235.43,3294.26,3313.75,3326.36,3355.63,3408.9,3478.43,3555.12,3624.25,3676.15,3707.64,3725.66,3742.62,3775.83,3837.35,3932.14,4055.72,4199.15,4348.94,4495.28,4635.48,4772.58,4909.26,5050.15,5198.62,5355.13,5518.19,5686.89,5859.81,6036,6215.31,6398.38,6586.01,6779.29,6979.08,7185.61,7398.84
"South Africa",6761.55,6928.8,7103.61,7285.08,7472.63,7665.96,7865.1,8070.35,8282.28,8501.62,8729.08,8965.05,9209.46,9461.63,9720.57,9985.69,10256.4,10533.3,10818.4,11114.3,11422.7,11744.7,12079.1,12423.4,12773.9,13128,13484.2,13843.2,14207.2,14579.4,14961.8,15356.2,15760.9,16171.5,16581.4,16986.5,17382.6,17772,18164.9,18575.1,19011.7,19479,19970.3,20470,20956.5,21413.8,21836.6,22228.8,22595.7,22946.4,23288,23622.8,23949.3,24265.9,24569.7,24859.9,25134.7,25398.4,25663.2,25945.2,26255.5,26599,26971.3,27362,27756.1,28141.9,28516.3,28881.4
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.54,5584.02,5758.62,5932.06,6104.26,6274.7
Spain,14562.7,14641.8,14732.4,14831,14935.2,15043.7,15156.5,15274.6,15399.7,15534.4,15680.7,15839.5,16009.3,16186.1,16364.5,16540.5,16712.1,16880.4,17048.3,17220.4,17399.7,17586.2,17777.9,17973.1,18169.1,18363.6,18556.3,18746,18928.5,19098.4,19252,19388,19507.1,19610.6,19700.5,19779,19846.4,19903.6,19954.2,20002.6,20052.1,20106.9,20168.1,20233.1,20297.4,20359.4,20415.5,20470.8,20543.3,20656.7,20826.4,21056.8,21338.7,21657,21990.1,22319.9,22645.1,22963.2,23253.3,23489.7,23655.8,23740.6,23751.5,23713.8,23664.2,23629.5,23618.4,23624.6
"Sri Lanka",3631.52,3713.43,3800.44,3893.17,3991.94,4096.77,4207.32,4323,4442.91,4565.99,4691.27,4818.08,4946.32,5076.55,5209.72,5346.29,5486.51,5629.55,5773.65,5916.46,6056.3,6192.29,6324.81,6455.07,6584.94,6715.69,6847.85,6980.79,7113.17,7243.15,7369.47,7491.32,7609.33,7725.52,7842.73,7962.81,8086.35,8212.15,8338.14,8461.43,8579.7,8693.13,8801.98,8904.4,8998.15,9082.1,9154.85,9218.05,9277.44,9340.86,9413.88,9498.52,9593,9694.3,9797.64,9899.3,9998.53,10095.9,10190.6,10282,10369.5,10452.7,10531.2,10604.6,10672.6,10735.2,10792,10843.1
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18036.3,18459.1,18894.8,19342.8,19803.1,20276.3
Suriname,107.997,111.163,114.19,117.265,120.522,124.041,127.856,131.932,136.211,140.598,144.976,149.279,153.511,157.728,162.041,166.492,171.179,175.967,180.406,183.88,185.987,186.531,185.736,184.078,182.267,180.828,179.95,179.528,179.473,179.533,179.559,179.529,179.567,179.909,180.841,182.564,185.163,188.539,192.436,196.521,200.521,204.367,208.092,211.69,215.181,218.6,221.92,225.124,228.202,231.174,234.066,236.872,239.588,242.271,244.943,247.646,250.37,253.141,255.931,258.735,261.538,264.346,267.153,269.949,272.708,275.41,278.066,280.662
Swaziland,140.27,143.563,147.033,150.67,154.476,158.439,162.545,166.797,171.15,175.604,180.14,184.772,189.484,194.331,199.325,204.536,209.96,215.605,221.499,227.669,234.155,240.963,248.1,255.571,263.347,271.428,279.869,288.69,297.832,307.241,316.87,326.527,336.284,346.699,358.521,372.213,388.098,405.765,423.964,440.988,455.614,467.285,476.397,483.982,491.54,500.137,510.234,521.385,532.666,542.72,550.652,556.121,559.662,562.336,565.66,570.714,577.858,586.783,597.104,608.19,619.534,631.071,642.93,655.052,667.385,679.884,692.474,705.118
Sweden,3519.59,3549.42,3575.27,3598.49,3620.18,3641.2,3662.18,3683.5,3705.32,3727.64,3750.4,3773.61,3797.51,3822.54,3849.26,3877.96,3908.98,3941.84,3974.88,4005.84,4033.13,4056.01,4074.96,4091.15,4106.36,4121.88,4138.31,4155.21,4171.55,4185.8,4197,4204.74,4209.89,4214.35,4220.75,4230.99,4245.43,4263.46,4284.85,4308.99,4335.22,4364.05,4394.99,4425.26,4451.18,4470.26,4481.41,4485.82,4486.17,4486.36,4489.38,4495.9,4505.47,4518.6,4535.58,4556.54,4581.87,4611.49,4644.24,4678.49,4712.99,4747.29,4781.49,4815.52,4849.54,4883.56,4917.46,4950.98
Switzerland,2418.4,2447.16,2478.39,2509.96,2540.53,2569.61,2597.58,2625.66,2655.73,2690.11,2730.76,2778.45,2832.08,2888.31,2942.49,2991.21,3033.07,3068.82,3099.74,3128.02,3155.17,3181.98,3207.6,3230.17,3247.02,3256.57,3257.98,3252.73,3244.42,3238.07,3237.27,3243.52,3255.97,3272.98,3291.86,3310.7,3328.74,3346.77,3366.2,3389.11,3416.76,3449.97,3487.56,3526.31,3561.8,3590.97,3612.66,3628.14,3639.86,3651.47,3665.73,3683.27,3703.6,3727,3753.53,3783.16,3816,3852.07,3891.07,3932.53,3975.94,4021.3,4068.18,4115.16,4160.44,4202.69,4241.3,4276.5
Syria,1636.27,1681.84,1730.76,1783.02,1838.6,1897.42,1959.39,2024.37,2092.18,2162.65,2235.65,2311.11,2389.13,2469.94,2553.91,2641.28,2732.19,2826.66,2924.82,3026.81,3132.7,3242.72,3356.95,3475.3,3597.61,3723.83,3853.66,3987.3,4125.81,4270.61,4422.56,4582.11,4748.56,4920.1,5094.23,5269.11,5444.16,5619.75,5796.2,5974.2,6154.29,6335.76,6518.35,6703.62,6893.69,7089.69,7294.31,7506.41,7718.81,7921.69,8109.04,8269.45,8406.3,8545.53,8723.15,8960.36,9277.46,9654.73,10025.4,10297.6,10409.6,10337.6,10114,9802.05,9493.71,9258.76,9110.87,9038.8
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768.88,2810.52,2849.46,2888.49,2928.18,2968.36,3010.1,3054.54,3102.55,3154.79,3211.47,3272.31,3336.72,3404.27,3474.8,3548.5,3625.53,3706.1,3790.28,3878.01,3968.9,4062.09,4156.51,4251.3,4346.08,4440.73
Thailand,10321.6,10603.4,10895.3,11197.9,11512.2,11838.8,12178.4,12531.6,12899,13281.1,13678.2,14090.4,14517.6,14959.3,15414.8,15883.4,16363.8,16855.4,17358.3,17873.1,18399.2,18936.9,19483.9,20034.2,20580.5,21117.3,21642.3,22156.4,22661.3,23160.4,23656,24145.5,24627.7,25108.8,25597.1,26097,26615.2,27146,27665.8,28142.7,28555.5,28892.1,29164,29402.5,29652.5,29945.3,30292.7,30682.4,31093.7,31494.6,31862.2,32190.9,32488,32757.8,33009.1,33248.2,33474.7,33686.7,33887.5,34081.5,34271.3,34459,34643.5,34820.9,34985.1,35132.1,35260.8,35372.6
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.438,987.567,986.814,987.966,991.41,996.803,1003.36,1009.87,1015.48,1019.95,1023.49,1026.26,1028.52,1030.51,1032.21,1033.54,1034.59,1035.47,1036.24,1036.95,1037.62,1038.28,1038.99,1039.8,1040.71,1041.74
"Timor Leste",213.997,216.279,218.74,221.413,224.297,227.411,230.75,234.314,238.089,242.069,246.242,250.597,255.13,259.85,264.761,269.876,274.997,280.074,285.359,291.229,297.812,305.6,314.247,322.122,326.975,327.391,322.518,313.318,302.462,293.685,289.643,291.366,297.972,307.918,318.793,328.826,337.41,345.102,352.628,361.163,371.445,384.002,398.219,412.289,423.739,430.977,432.979,430.722,426.995,425.703,429.593,439.83,455.293,473.641,491.395,506.074,516.875,524.756,531.005,537.656,546.157,556.87,569.271,582.874,596.9,610.778,624.414,638.018
Togo,707.691,723.08,731.547,736.804,741.643,747.908,756.463,767.221,779.306,791.253,801.725,810.263,817.891,827.412,842.666,866.134,899.129,940.239,985.858,1030.87,1071.58,1106.98,1138.22,1166.36,1193.23,1220.36,1247.61,1274.9,1304.1,1337.56,1376.86,1422.76,1474.59,1530.58,1588.21,1645.5,1702.27,1758.82,1814.32,1867.82,1918.88,1966.75,2011.96,2057.09,2105.65,2160.1,2221.55,2289.11,2360.78,2433.6,2505.44,2575.68,2645.13,2714.71,2785.85,2859.65,2936.23,3015.26,3096.66,3180.25,3265.86,3353.56,3443.31,3534.77,3627.48,3721.09,3815.45,3910.64
Tonga,23.23,24.274,25.204,26.004,26.688,27.278,27.795,28.299,28.84,29.5,30.328,31.353,32.557,33.873,35.185,36.43,37.581,38.655,39.621,40.464,41.169,41.713,42.111,42.419,42.731,43.11,43.582,44.131,44.7,45.216,45.642,45.939,46.145,46.284,46.379,46.471,46.565,46.654,46.744,46.821,46.908,46.993,47.071,47.162,47.257,47.367,47.471,47.585,47.725,47.926,48.198,48.564,48.996,49.464,49.941,50.37,50.767,51.122,51.442,51.724,51.981,52.201,52.369,52.539,52.756,53.034,53.395,53.83
