Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Timor Leste",1700,1750,1770,1770,1750,1770,2000,1900,2400,2400,2400,2400,3200,3300,3300,3300,3500,3500,3500,3500,3400,3400,3300,3300,3300,3350,2078,2556,2636,2704,21208,22495,21259,18634,18674,18992,20139,21295,21429,20739,22323,19729,19325,19294,18997,19067,18663,18038,19410,16335,19538,19348,18851,18753
Togo,110900,109871,123045,129200,122105,127317,132324,125270,100400,94900,99500,70100,69600,74550,75700,84130,71158,67440,106509,117806,121644,92480,98800,107500,140162,150613,151708,157505,162039,165594,143665,149523,175307,223688,197221,245320,265190,288737,240762,221583,234844,237906,274793,286215,210509,154687,159434,146946,141458,164395,201732,225177,209183,225945
Tokelau,300,400,170,520,460,350,300,330,330,330,340,310,320,540,600,300,200,160,260,300,340,380,400,400,450,450,450,500,500,504,550,600,599,602,608,613,616,619,620,621,621,611,597,602,600,598,597,597,597,598,600,600,600,600
Tonga,8800,7820,8330,8550,8080,8390,8400,8120,8440,7950,8260,8770,8980,9000,9000,9100,9150,8200,8250,10300,9370,5300,5300,6400,6400,6400,4400,4400,4400,3645,5643,5699,7799,6873,6605,6505,6823,7565,8662,8662,8435,8402,8225,7971,7447,10271,10450,10573,11213,11173,10657,9874,9536,9608
"Trinidad and Tobago",23500,21500,24000,21500,21000,21500,21500,23500,24500,19500,21500,21500,20500,12500,16000,16500,16500,13500,12500,8100,9800,11000,11800,10500,8500,8800,9000,7500,6500,8000,8000,8000,7000,6000,4000,3827,3790,4200,4200,4250,4000,4100,3000,3300,3115,3097,3063,2993,2549,2656,2513,2500,2500,2834
Tunisia,542650,652570,1302490,1302254,652200,272150,682050,702100,322350,1061300,1121850,1249400,1284150,1289260,1297830,1322100,1328100,1332240,1335065,1328980,1355400,1292400,1307100,1318100,1323900,1334900,1335800,1367328,1362870,1405284,1408672,1413900,1469250,1379000,1477715,1643452,1217944,1350358,1521711,1409419,1397507,1395881,1670925,1681099,1690164,1700032,1724538,1736260,1755354,1780663,1781386,1831099,1841006,1606782
Turkey,1342600,1312153,1303045,1412247,1415547,1504350,1515657,1544442,1507950,1459823,1667069,1829510,1726031,1836363,1681601,1632522,1801019,1691297,1682588,1853403,1780417,1734368,1781691,1991181,1994270,2013785,2154303,2230003,2234906,2092441,1909058,1965968,1856122,1888700,2064763,2016772,2004310,2091844,2085932,1913319,1935216,2040540,1999095,1938848,1860395,1948945,1880540,1896714,1898419,2043857,2157482,2056305,2082974,2142903
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567000,579000,559000,607000,519000,580000,580000,548000,574500,515000,510000,480000,525000,600000,600000,642700,570400,607000,550000,550000,525000,550000,540000
Tuvalu,3200,3200,3200,3200,3200,3200,2900,2600,2300,2100,2900,1200,1000,3500,1100,1000,1300,3800,3900,3800,3800,2000,2080,2100,2100,2000,1000,1300,1400,1300,2500,1750,2000,1519,1857,1901,1800,1746,1500,1800,1500,1678,1665,1600,1673,1675,1700,1689,1693,1619,1641,1800,1850,1671
Uganda,1197270,1064259,1160916,1233350,1271600,1264150,1251410,1189100,1185450,1209700,1448900,1520880,1442900,882400,949650,839057,784554,1060600,609650,483050,313000,363200,401800,451600,390200,457581,380000,383900,413015,471799,593804,651381,617877,622930,637506,654727,668702,741001,830511,871837,910178,921926,1031706,995331,951291,954991,981763,1060633,1125717,1161696,1281000,1147000,1132100,1048390
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950356,1871000,1883000,2186300,2136225,2110700,2576020,3109133,3107700,2624660,2974090,4225629,3996625,4423620,5118219,4859872,6283335,6062494,6602188,6779511,7158428,7548361,8019337
"United Kingdom",600,800,1200,1200,1200,2450,6100,5300,7284,4006,5261,6880,13760,24686,39000,48000,55439,64167,74148,91774,125000,174000,222000,271000,299000,305000,396000,362000,338400,423600,531800,565600,579000,564000,501000,469000,549000,635000,750000,476000,482000,445000,576000,588600,640700,611000,693500,614232,598000,686000,741000,784000,749000,690000
Tanzania,568900,601600,662050,696750,807590,818286,759200,737350,815187,838629,776277,783746,796006,807340,684738,849835,885567,987663,900316,896249,881764,924571,1002096,1014666,1016210,1032018,1076844,1023213,979530,1027202,1145779,1043331,1093527,962757,1018285,1099770,1132928,923198,992610,1050706,1366722,1576510,1600848,1819144,1990930,1816129,2141604,2268292,2206767,2278065,2916066,3416691,4645799,5374329
"United States",19062636,19443958,19483397,20073267,21337033,20486069,20958345,22490894,23048885,23557653,23430481,25263680,29096874,27502697,27080264,25902937,30889978,32922059,36948930,35202268,34831440,34853028,30378468,33381538,31146310,28817370,28848217,29717850,29511168,29337758,30926820,29840460,30346750,32362600,33713420,32645410,35566833,35576035,37447115,37125476,37661686,36729952,36422748,37120810,37071100,37373729,32215828,35522881,35737515,37450109,35352185,36915746,35611627,39200753
Uruguay,270165,293080,313003,263801,232312,235025,235486,164957,178106,273524,168032,182645,166599,144465,175581,248554,155330,237472,210821,183736,131448,112658,61611,78805,70115,111535,115432,96296,131587,94434,73689,81357,73378,77390,119600,105400,110950,95900,149250,65128,67012,143807,261300,364015,403395,378464,414620,506501,645759,872608,881929,916501,1076001,1341901
"Soviet Union",9581300,10169964,10057914,10388520,10566205,10569250,10265300,10303400,10223500,10356000,10158300,10076340,10347830,10356420,9727901,10123900,10236940,10251010,9983200,10141600,9839000,10034400,10101700,9670665,9798900,9710443,10394100,10484100,10534040,10328669,9646900,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694200,1719188,1568877,1524192,1519088,1545499,1560411,1547908,1475138,1482293,1458206,1441657,1507000,1468590,1476210,1479508,1462708,1390908,1388076,1377620,1369528,1377423,1367650
Vanuatu,68380,68380,68380,68380,68400,68400,68580,68700,68850,69000,69120,69230,69280,69300,69380,69400,69450,69500,69600,70650,70700,70720,70750,70750,70800,70850,70800,70800,70800,70850,70800,72748,72680,72720,72723,72728,73691,74679,74850,75000,76300,75850,75800,76500,97800,98300,98400,97800,98400,98214,98206,94206,94209,94212
Venezuela,121718,128499,129762,144310,170453,162669,210917,209598,226320,250347,257165,201439,240626,289085,255615,229761,231840,223738,127016,156716,122557,133718,160383,130453,166699,191214,230972,317212,364816,337835,234990,147387,124837,114591,130575,141202,156745,140668,139616,116854,117683,74385,63470,111210,148189,126328,149178,161128,165220,229653,245775,170956,160795,145193
Vietnam,166300,176085,169180,179500,190800,185700,176100,170500,166500,158900,164000,158400,155700,154100,143900,197464,226996,241270,227070,256050,317000,367800,390300,437600,495200,542986,600295,583090,573287,576629,593500,586300,608820,630400,629400,625000,588000,617200,597913,570700,593100,605700,598700,644124,678493,624900,624300,626300,575100,633622,596157,526977,523206,510200
"Wallis and Futuna",4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4100,4100,4100,4134,4371,4389,4419,4386,4363,4334,4301,4267,4235,4207,4185,4171,4150,4223,4286,4200,4293,4331,4379,4429,4478,4500,4600,4564
Yemen,29818,30415,38094,34145,49548,29053,25806,21795,34881,24621,33047,39147,44268,44578,37128,40868,33300,35900,33800,26000,36205,38506,38506,36605,21000,33952,37340,25197,37721,28941,26239,32786,36135,32682,35964,41645,49735,53590,55040,58509,60411,60307,60802,35296,36403,38846,40280,41308,42277,43154,41531,40805,38217,37179
Yugoslavia,181240,180790,218460,223980,238250,227730,218670,209920,264353,242629,232065,212081,263981,238684,236068,235468,281147,331108,339028,236096,281567,267936,240299,263587,310544,375030,422836,376299,354071,371853,335263,,,,,,,,,,,,,,,,,,,,,,,
Zambia,61600,61600,62146,62895,54069,74311,73988,82446,85200,84000,95300,105000,100931,79932,112431,186119,120709,148440,83455,89525,118516,91670,111107,142100,143383,151054,206614,213390,213539,208139,211547,169702,200805,176760,170110,219304,192759,206935,260334,239890,189553,177000,194000,221500,310686,273096,256563,262289,429511,452018,427968,613758,570782,539146
Zimbabwe,121624,175987,161747,177513,190136,193122,208613,235071,276983,278441,278639,312073,329046,433758,390993,350203,358235,338144,310985,319921,422054,413014,396676,437155,438315,415893,563162,643410,613027,617368,681790,555697,533571,552353,624636,610366,631195,636763,695149,757419,811667,771533,412810,580405,582220,563418,806035,751567,621210,615545,672401,553036,470268,477640
