Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.122257937,-2.60998706,3.011338759,3.625371001,-12.41495877,5.414745614,4.775072193,-0.254410141,0.08868432,6.413298184,5.266381315,6.063894464,11.11083718,4.227453765,16.29899678,0.56058942,-5.969646636,6.133757931,-1.64887529,1.792892413,4.194450517
Mauritania,-3.153562404,-2.964638862,0.16443104,2.169246554,7.160127059,0.755772024,3.718956549,4.064647262,-17.23673383,-3.901229106,-13.07508341,41.66940902,-18.34632151,-0.333987352,-15.82839256,2.618654841,5.789961262,-2.78892499,1.823180064,11.51463794,8.919973444,1.665146317,15.07287085,-18.44319898,2.45845569,8.345978792,5.628504081,3.00820261,1.110220139,-6.580209901,6.864838228,6.864838567,9.394603386,-17.00011959,24.89843756,8.492430042,-22.23262588,1.489090111,7.313175519,-0.79523477,0.936145299,-3.060689272,4.264298673,-3.223754838,8.218896157,-0.011517895,9.686804025,8.043121236,1.258595706,5.222345421,-2.161796526,7.511397889,-1.017040729,2.163795702,3.83159581,1.295986622,4.135369377,7.197209892
Mauritius,,,,,,,,,,,,,,,,,,0.106609878,4.046858901,-34.18628442,21.92845912,19.38775521,-13.00653604,0.751315731,11.26025278,10.72386072,-3.700000076,-4.828289734,-7.359771558,9.602777624,-1.582068722,6.252096513,-5.875062043,-5.777197918,7.461370121,5.691111682,3.634480971,-0.765613858,-25.49375136,33.22202135,8.480541921,-17.53255726,3.070440615,9.4845775,-4.192775974,0.935272089,-2.236891303,2.683147113,10.20087846,-0.375124214,3.488544392,1.106523232,0.498136339,3.666969959,0.254882658,3.657135353,-0.194455643,-1.322524692
Mexico,,,,,,2.283246165,1.26642018,1.877304717,1.134840578,4.16107864,5.825235327,0.688252541,4.012984547,2.507716313,1.950455658,1.023827948,7.7455985,6.055112391,-2.162393166,7.174805636,7.758376679,-2.258989681,2.001238443,1.409979715,3.026204216,-1.332312035,1.25375996,-3.385610671,-1.411158475,7.262427879,2.241625173,-2.22820889,2.924351861,0.114556368,1.410336373,3.923685078,-0.019035159,3.06545003,1.353831182,0.869340216,5.352470307,-0.906529002,3.831187501,2.357661196,-3.645405151,6.279115428,4.228916691,-0.044641244,-2.119135758,2.493493148,-3.76360008,6.356487715,2.280238123,3.780653108,2.068469468,3.521713389,3.37494077,2.382138294
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.422928225,-8.565526002,15.28084624,-8.819856316,6.984883852,-3.238259265,1.908300715,2.99250523,-7.349222605,4.19372636,0.102009573,5.732766053,-0.12110987,-0.285703263,-3.117732186,10.5265192,-1.450816557,-5.632241116,5.598606107,9.539970374,-4.797691882,-0.879593671,0.139360849
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.29478358,12.03218406,-6.232427859,-4.07062456,2.32592962,7.384399708,5.071126699,-10.90489171,20.36158936,1.481185813,-2.821133509,-34.87979121,41.02669456,-9.949998335,7.390000137,5.098989897,-20.38706398,46.8140196,8.590437761,-13.3268462,18.38603449,8.556136263,-7.309118981
Mongolia,,,,,,,,,,,,,,,,,,,,,,12.75167829,2.157738654,-2.622000261,8.825732055,4.536078462,-12.88625358,2.339616765,7.700000711,16.95481075,-9.877773932,-2.143049235,-0.830133154,1.852617682,0.240308303,2.111041171,4.435227357,5.160779382,2.862901342,-16.3296814,-19.15028029,-10.99180125,4.784110469,16.22866814,11.2752668,6.531094769,14.44130849,4.672606775,3.633376163,-16.59741019,-0.316572608,21.05126724,19.17771859,13.68093554,10.71762363,6.213951987,1.807224401,4.469510897
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.563847099,8.771077798,-0.911158665,4.108756487,1.796267798,4.517744462,-11.44608407,11.50211678,1.954500375,-1.404621475,11.04952344,-12.80296247,13.64625598,1.83629203,2.053297916,3.898206703,-3.114693034,3.30929392
Morocco,,,,,,-11.71734904,18.62205831,29.5936097,-4.261590422,4.171328903,9.997315679,-2.223309962,-9.320338246,2.094240927,-6.342787104,15.30259638,-12.32192176,17.95895954,-1.715803603,6.147033064,-26.79427978,39.47180345,-13.40668627,9.837005166,13.42803399,34.19917169,-23.53305397,33.42652806,6.366422463,-6.664284836,21.74999998,-34.23664125,-6.322556652,59.75599063,-41.00808706,73.5825344,-22.88804886,26.81877347,-14.67997736,-12.16142263,19.06165671,4.27908155,20.3064608,4.466205946,-11.10196823,21.06662837,-20.02126151,18.62187598,23.94626143,1.106437702,6.660272,-7.836855682,17.82378087,-2.307299154,11.48872224,-12.47972102,13.0768831,2.663449385
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,-2.965911264,-3.019932827,28.32165637,5.095192063,4.449760988,1.100001262,-8.902698326,-19.9041519,24.19022374,-0.796889725,16.11154222,4.915415158,9.106580188,8.446854093,6.145697778,-12.40832463,10.14605773,11.5926835,5.473352033,5.025756548,6.814056614,10.63312946,8.610632939,6.858125811,5.275052739,5.033366324,4.059778925,1.4005194,2.565159033,3.672301205,3.03022207,4.227921804,3.959916353,3.014715212
Namibia,,,,,,,,,,,,,,,,,,,,,-0.400551056,2.832892661,-1.780506846,-2.387917475,9.184502434,-1.735505596,8.50364652,1.493921721,0.456432112,16.62661314,13.22703567,-6.519598565,8.049422655,13.85293324,-1.935525808,7.964231376,-6.182364548,7.642027099,5.385788945,8.864125291,-6.872046483,10.48345984,3.990532048,1.334779752,5.739636415,-0.563893635,-9.124439938,-15.89173389,17.71344406,4.854212522,-1.3302812,1.969173415,-11.41788646,5.517671588,-5.570265877,4.803250753,8.758625581,-0.134387814
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.531507753,5.250158137,,,
Nepal,,,,,,11.70843981,-4.115736273,0.53578075,3.001527375,3.461199363,0.707023137,0.73059358,-0.849964031,5.629214563,1.682633288,0.548047548,-4.180555585,-0.038659424,3.02208968,-4.783601871,10.48717829,4.582761632,-1.082078013,9.712226508,2.22771628,2.701981355,-0.697289009,6.556670129,6.165353353,5.765419588,2.153092804,-1.064429698,-0.619878843,7.603240591,-0.3331446,4.418892337,4.129453533,1.039072813,2.720053541,4.970231973,4.299999975,3.082409639,3.328097144,4.809937199,3.497876063,1.781870965,0.973144278,5.824260265,3.019549087,2.011773816,4.510575767,4.629702915,1.095531992,4.546303539,1.101393843,0.226274371,5.200165702,2.787573201
Netherlands,,,,,,,,,,10.6039319,12.2741243,3.976721041,6.103971052,13.19336461,14.05086271,11.65113234,1.893421528,8.066579673,11.81279385,4.769261465,9.01475033,4.226867643,-2.923722247,11.22806984,4.088183141,10.40632863,-1.17261305,7.843136898,5.771119682,8.920339275,2.501569872,3.618387092,2.830188961,2.559925268,1.943559473,-4.643206014,7.200484434,-4.65625907,6.754612487,1.07449839,-5.033685713,0.867536595,2.746830473,5.557133432,0.293582566,0.351733786,2.531868313,2.550883985,3.515404131,0.21638302,-0.906051893,-0.662187875,0.867479294,4.590801772,2.072982337,2.227265087,0.471509496,-2.540702252
"New Zealand",,,,,,,,,,,,,,,,,,-5.416504161,13.16931943,12.23967936,-0.260417911,3.916449656,-6.328517234,4.375523006,18.4709288,-1.843817796,10.19337019,-2.832789757,-5.405057438,17.40079193,0.580787087,-12.39173143,17.01819207,0.214036251,7.160521369,8.821987091,0.385579386,-4.349913859,4.788675431,3.621383837,-1.839867077,-0.574550375,11.21636985,-3.074957097,5.193778368,0.309106024,-15.81577471,9.576573833,0.884795992,-7.884374719,12.46478195,5.00172756,-2.575072079,5.505827178,2.569232875,1.342177033,0.723800611,
Nicaragua,8.993902439,10.08391608,14.05475797,16.07396474,9.205633262,-2.594577969,7.537722444,-4.22617924,14.06140505,-7.188249976,3.829047806,-0.021915843,9.007393236,10.14789492,1.755958308,3.384439733,4.73771397,6.118575646,-15.36976579,-19.04330616,9.515621115,2.826280244,5.767638672,-5.340059141,-4.80154355,-8.7710155,-3.245667859,-10.15329441,9.188991113,0.203466232,-3.895455904,3.058081917,1.821940209,10.92589024,8.677846782,9.430622649,-0.770441682,-0.265944289,6.068376107,12.06422261,2.683652667,-0.256662064,1.945896145,5.709002909,4.621910653,2.481176832,11.76377203,2.040719697,0.830587908,2.590888173,5.140627103,-0.951405777,-1.783252929,2.447153758,-0.809075342,4.578999612,8.459887752,0.513659539
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.637332957,16.19931869,-9.533994528,15.78014942,-2.955338497,14.91028594,-0.348254722,8.311448139,1.878124838,11.04696844,5.653091731,7.467673184
Nigeria,,,,,,,,,,,,,,,,,,,,,,2.604823085,-0.695764123,-4.382437317,18.56114807,9.365326436,-3.186082809,9.783102989,4.768506889,4.172320542,3.640158714,2.338045027,1.874200358,2.564588887,3.586409521,3.92635857,4.164253406,3.93809481,5.103686744,2.919598586,3.792026512,55.57804728,7.007057529,6.261229042,7.069955008,7.412882933,7.19976475,6.268228156,5.881775422,5.82764218,2.915848677,6.704158617,2.936679932,4.270127338,3.717921524,4.106746195,3.44521184,2.122602834
Norway,,,,,,,,,,,5.249801745,-0.080369701,-3.79046853,10.00627025,1.391725645,1.527218214,-2.279438907,-0.878269903,-6.631097561,8.198979592,7.799311548,-1.084816937,-3.166320258,10.51742248,-9.326446281,-6.968053593,4.712452239,0.916916168,3.740960504,4.776799678,10.25673831,-5.194754961,14.89596083,2.819502148,6.720773614,-0.388336947,-1.383970631,1.818481305,0.003235513,-2.578620422,-2.427684235,8.658951668,-1.838742012,11.33484379,2.252859067,3.795374912,7.132247698,4.275270986,1.428709568,7.97006459,3.792410764,5.008613539,-4.064892454,6.880317521,-5.511002252,-6.018479806,4.210690215,0.230522946
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.709447415,0.45510964,5.354200988,0.977326036,-2.051877662,3.95256917,-2.661596958,-2.8125,4.019292605,4.520865533,5.249537893,9.472110994,-0.486769377,2.585845559,14.55196907,1.791642659,32.61455526,8.292682927,9.027777778,9.106558788
Pakistan,-0.201768379,6.181424042,5.211131931,2.517768049,5.246843802,0.452781366,5.484009455,11.73059315,4.5164815,9.548701873,-3.069826622,3.470626837,1.665212911,4.180641146,-2.118739253,4.474529601,2.525807174,2.820622679,3.097437323,6.608285614,3.658536587,4.723886318,4.404551342,-4.824495034,10.92425692,5.948723723,3.253661677,2.731340389,6.870276396,3.030677325,4.962108313,9.501318292,-5.286027514,5.227492747,6.567737283,11.7231543,0.123629325,4.517635693,1.948660655,6.093851357,-2.17732828,0.103375873,4.14723921,2.432315362,6.482852831,6.29694482,3.423501672,1.807338825,3.497600719,0.2295457,1.962011869,3.62213215,2.675037119,2.496529759,2.130032832,0.153947947,2.182428575,3.940760528
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564965303,1.334680119,1.487338582,2.873696408,4.257715702,14.99979421,-8.040012168,3.302198871,-7.531975813,-5.023579861,-1.688026168,-4.225982044,2.836087793,-5.880137783,-3.653886888,7.782785534,8.369879313,-5.191831101
Panama,,,,,,,,,,,7.780015234,-3.298092481,1.093974027,-5.856161962,7.234628237,5.359402273,5.026921019,7.749284679,-4.283442321,-1.878446534,10.21424362,0.7456771,7.216508231,1.4546314,6.682871324,-1.753987981,5.147231845,-6.41677383,5.584355896,1.539848234,1.076922465,4.413996438,0.041656446,2.685266953,3.223182217,3.858889845,4.498563608,6.044512415,1.028774002,9.770199576,6.468602673,3.320378438,9.276340194,1.355732381,2.582556211,3.581755773,1.190071434,3.011975062,-13.25888803,-6.307009626,0.64807314,0.609405542,4.662857143,1.94365582,0.149957155,0.780748663,0.615515229,0.949266955
"Papua New Guinea",,5.388957714,3.562446147,4.735909523,3.689333449,1.646407145,3.502801749,2.518183628,5.350696392,3.574742815,2.691508278,3.283152528,1.832702487,4.676659828,4.00751221,1.597319716,0.725284634,3.95245558,1.886363284,4.737863526,7.902411442,-1.393657273,0.966298991,2.970954364,-2.913008963,1.543099038,5.346822244,3.512787314,1.36772223,2.227625523,-2.652267156,6.318773374,20.72906635,6.736423157,-0.102700118,11.02803737,-1.178453043,-11.2436103,13.80648106,2.058685917,-4.744907983,-4.128708446,4.962707975,4.60849959,2.7042,0.7999,-1.104411491,1.341209702,5.811560662,2.814278456,0.851247997,5.964222301,4.672794274,3.391792063,-2.645013848,2.651053188,2.355007044,
Paraguay,,,3.884769436,2.279235304,7.569612347,-2.358698633,5.084718896,-0.820939555,2.356733488,1.853419781,6.76549812,4.85917057,6.559127422,9.669138778,9.738202664,3.854442354,5.557507966,4.476946313,7.118075909,8.135019413,10.60059582,0.630423512,-2.319283824,6.370973506,5.230368479,-5.068060218,10.06858377,12.91305289,10.08076018,1.919105648,-1.137756033,4.506930636,6.846112332,2.701619216,13.31581855,-0.922437524,7.387682215,1.481259711,0.884764561,-7.098879691,11.59545628,4.584699102,9.549825655,4.769549068,0.060638839,4.705657433,15.5981095,8.582205803,-12.7485731,44.81637262,5.505813641,-28.87483456,45.1698674,4.04725464,-0.47640558,3.140953027,5.974078972,4.305727187
Peru,4.994937563,4.275152684,1.741676942,7.059536434,-0.084901656,6.52882028,4.90561021,-2.838676974,4.708490935,10.22670653,-1.842016047,-6.032696293,-0.89438863,4.920262084,-0.54200542,2.1442957,-0.684295987,-0.362022656,4.313173933,-6.415730337,9.052707408,2.961576572,-10.76775021,11.83942481,3.739419265,6.155752944,5.078809107,7.851851852,-4.781936813,-6.419619511,1.936602756,-6.115311909,10.35940803,14.90603904,3.723404255,5.671641791,3.947559032,-0.682879242,12.77625763,7.042428767,-1.999302569,4.85707508,1.17640405,2.739113422,3.563850046,8.358726489,3.941818182,7.449388936,0.303885392,0.978143259,8.122240796,1.771981289,2.605850504,-1.089514843,3.953175974,1.73896991,2.968500508,9.575667865
Philippines,6.690886863,4.549796194,7.079608829,0.319912797,7.359505173,3.830874343,2.429864745,6.544301046,3.848933662,0.44874258,4.037186778,5.374484396,7.440667076,-3.191395965,1.65510362,10.0223035,4.373033636,3.719011478,3.16769537,4.038247915,3.617711697,0.782602257,-3.378084884,-0.926092431,-1.879969573,3.67901306,3.217704574,3.243049187,3.008525882,0.481358303,1.370587425,0.389107451,2.1287392,2.596182053,0.850691412,3.820119404,3.094438025,-6.379862057,9.649827926,3.38442291,3.443559796,3.320197776,4.669878639,4.318300677,2.24419814,3.64160402,4.726156437,3.221220356,-0.718864035,-0.162522839,2.591027066,2.815743497,1.141627803,1.674769422,0.131501802,-1.214465244,3.965411984,0.890843496
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.45185084,-8.767999253,-11.60339711,-11.57541382,-0.127634507,8.201985778,2.150211993,3.148532464,8.66003679,-1.600317418,-5.534946237,4.442104664,-2.078905782,10.73763878,-6.816925474,2.081704193,-9.48807354,9.082419138,0.684641974,-8.460371322,3.027936788,5.217187953,-14.99368038
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.154946225,-8.223572294,-3.930584768,6.005694715,-5.059201617,-2.63315744,4.045348014,-2.159870531,5.928159625,-5.371992369,2.72452701,-4.375276893,3.703837314,-3.332160695,0.616016433,0.927088,-0.47429086,3.086765528,-0.020837822,5.115638494,-1.187916067,2.027213337,-0.688336614
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.50724638,11.28404669,1.048951049,18.68512111,16.32653061,10.02506266,36.67425968,-17,19.47791165,5.378151261,4.625199362,5.945121951,25.03597122,7.710011507,8.974358974,8.235294118,8.333333333
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.34335017,-12.92052814,13.6422319,2.902169917,4.949486021,-2.958593137,-0.09003255,-11.46446286,2.134822664,-17.14322218,28.17646333,-5.72952381,5.315904325,18.66316079,-17.14041615,3.359432125,-26.54762094,23.5094554,-2.135246907,-14.22489816,24.35481935,-25.74408259,33.11687211,5.000997737,-11.10580967,4.199303149,14.54831979,9.995998552
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.699999997,-9.000000011,-4,-11.99999999,-8.000000004,-5.300000004,2.500000012,-18.8,17.09999999,12.70000001,11.39933365,2.905362101,-1.790911353,1.036176727,-0.149568622,2.502394347,0.918552344,5.728348861,1.680506489,-11.98094906,14.21261054,-1.195704222,4.527226773,3.254548115,2.404873861,2.261046816,1.505026248,-2.045166321
Rwanda,,,,,,4.712036505,4.712042596,4.712044446,4.712041065,8.893453399,2.662158735,-30.6458593,43.28381591,17.94772665,-5.75621278,28.69677456,0.754768662,2.738222486,21.64329384,-1.515574969,-1.219267926,9.299525203,4.36715023,-8.816134102,2.291978246,2.90153102,-2.020289218,5.623903505,-4.265100887,-2.55973844,5.799998312,5.200002266,-16.92299823,-31.32285236,29.42237448,19.91502991,4.130390062,10.44313026,17.44952124,7.506897653,8.813661328,16.89541329,-3.067732737,1.810558005,6.485944199,2.763502645,2.603587641,6.448627402,7.724660155,4.98478498,4.345278461,6.823167728,3.283496097,6.665978988,4.976319901,3.880179467,6.581821491,5.856895904
"Saint Kitts and Nevis",,,,,,,,,,,,,,,,,,4.726729546,3.441496772,-7.998916886,11.66768263,-2.120066728,-15.22779804,0.655409232,7.159751356,-9.993099504,4.478342161,5.268036661,-3.673354548,-2.287416858,5.731039048,4.600380298,3.287649429,3.659500955,-17.47823876,11.23031412,2.730291058,-0.614023806,-6.326783635,-16.10538465,17.63068571,19.56396084,1.097170396,15.7103524,2.709456624,-34.99506479,3.219130056,5.672938178,-10.60644349,2.461353819,14.37560503,-8.336859924,-3.185595568,0.619933238,-1.990521327,-8.752417795,26.55007949,3.726968174
"Saint Lucia",,,,,,,,,,,,,,,,,,12.13563964,-0.034763236,-19.51669957,3.355763331,5.597139535,9.529528639,19.90996825,9.761967038,35.78348437,-23.46086669,57.94470079,-10.21019747,8.522724085,-20.76514745,29.64901209,-1.793916832,-21.84008904,8.628243319,-0.595917636,-21.52271865,-1.307065316,-14.69938253,4.009468934,-23.66330129,13.4002333,-14.31162898,4.616466298,-23.38168283,9.595420436,0.795527631,21.78822256,-3.301957764,-25.41698658,-6.709707543,22.69540459,-0.548631513,-8.379595742,2.793745743,2.394305835,2.066377002,4.123341143
"Saint Thomas and Principe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.040843327,1.599240632,4.055898416,1.723114527,7.286207799,2.537149645,11.03262162,3.885276491,0.778434483,2.932884395,1.823671941,-0.105312553,4.371240005,3.28877652,1.986205736,2.639206043,-1.115012885
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,27.98821341,-17.41246065,-13.70616331,39.22953153,-8.147029586,1.556633349,17.63734097,8.924982006,0.230050736,-9.492736936,48.13900844,-5.781149688,16.26235625,-13.57506617,9.666126475,-7.765163529,-35.3217412,45.64628428,-4.514321263,-17.0234212,9.032695974,-2.684014941,5.787250802,-6.818455106,11.49859291,-5.049049339,-3.730947065,2.232578751,3.511051303,11.1376744,-3.675213144,14.96331578,-17.82772327,-0.161313625,1.03279912,5.979728853,2.766840481,-3.531117324,6.494203521,4.535833081,2.834827885
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.671357,3.162002956,-6.52846649,-6.851686944,-3.10704271,0.056304836,-3.127760846,-0.104443388,-6.3590099,-5.034276904,5.653763109,-4.225378155,6.804776415,-4.043373881,-10.79242503,-2.605243606,-3.582053722,-9.936577787,2.55608263,7.650490117,-1.477327605,1.907530239,15.97490806,-7.850803637
"Saudi Arabia",,,,,,,,,5.656760349,-0.314584302,3.909520063,5.616484821,5.695752938,5.957498252,6.449367831,7.434462538,54.04722852,-11.63105469,-12.39441836,12.80034513,4.834215587,7.605344296,8.691499522,18.93673111,17.95345401,15.03288443,16.38987204,10.78362573,7.010135135,2.801894238,2.885020256,6.017167536,3.509170266,-2.291937431,0.992032943,-0.324659937,3.037428357,0.965476791,2.277281518,3.90901545,0.564784419,1.283594662,0.815215359,3.584239066,1.059525061,1.00988619,1.948511377,1.328996307,1.031268738,10.02386592,4.334555548,2.805480472,3.281519073,2.494273222,0.610068193,0.633552912,0.498407386,0.323036784
Senegal,-14.31863212,11.37673652,10.42141994,2.298767805,7.239470426,-10.5872622,9.019426457,0.466694966,1.942567564,5.758077879,-16.49040344,23.8273921,-16.09848483,23.11512415,4.217088354,14.56720621,-6.879606898,-23.61477572,27.14735274,-18.16627817,15.01408832,8.628584981,-24.56176323,11.31598105,17.75959971,4.785102396,5.604773361,-15.53410802,13.69484723,-9.479179401,6.06292798,-5.978317668,7.776057781,-0.140097347,9.364524191,-3.680059495,-0.928775352,0.777342391,13.70435927,2.401818376,1.274064904,-22.2478362,17.82572866,2.384335463,11.01863855,-8.392922348,3.35915398,22.66624288,13.88720991,4.770959815,-15.95252198,10.16476953,1.887975727,1.618052374,10.64432201,5.401480047,12.98493314,7.700979044
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.366644227,6.326406604,-5.46067722,0.152636015,-12.19089878,17.26823129,-6.840196725,-6.914347132,19.06348875,-21.04644609,-0.205057621,-7.842049453,8.569200601,0.81140278,-0.386214182,0.918980348,-16.98443977,21.00688584,1.95247526,1.952095182,8.317672872,-11.24270863,15.19817315
Seychelles,,,,,,,,,,,,,,,,,,,1.135074836,-8.64196873,7.248158095,-22.5597384,24.50363808,-13.92153153,-0.335027733,7.096948494,-4.742719243,-4.814392322,-1.31316296,13.15031002,-4.08686032,-14.64715314,-7.488295645,7.588578665,-3.7617856,4.560251656,4.361362548,8.2255,12.08957426,4.253185363,-2.271119821,1.212829218,-5.88714918,-2.85047656,7.697085698,-5.351870016,0.824280638,4.644579278,-16.49184199,-6.214676995,3.508896354,1.870252704,22.53153315,-7.082552199,-3.962664056,0.939900122,3.304832536,
"Sierra Leone",,,,,-4.781352828,1.699999995,1.348605201,1.654212177,2.600080667,2.040461012,0.899200796,0.496518762,0.451840377,1.151838581,3.412017706,5.156132177,12.63471956,19.59826276,10.50555787,0.872891604,4.196106772,3.84738007,2.923032318,18.89388987,-5.3364515,0.367070176,6.105889858,0.604557301,-0.533909076,49.82645192,3.78826354,-31.6577326,-3.231790666,5.07180574,-9.858839347,-5.745534605,30.27163471,7.553936028,5.990857759,7.798467703,-37.53412344,31.73656888,9.470204972,8.791268548,6.825799329,5.96715222,13.25285184,6.682681773,4.021462415,3.516918936,4.891128004,3.846717858,4.552871188,0.803679467,3.129710916,3.38562671,5.418767375,3.908077089
Singapore,1.905252317,6.417382516,0.142450142,-0.948316738,-0.861656295,17.96233704,3.724928367,8.366219416,5.462490896,3.763812155,10.6156406,8.273164862,-5.390386218,-3.964757709,8.532110092,9.89010989,1.025641026,-3.553299492,1.921052632,1.26516912,2.906680265,0.941526264,6.210112911,3.096833834,-10.06500785,-12.71186441,-8.452312964,-15.06550218,-4.663973559,-8.166409861,-8.347315436,-4.576659039,-4.268585132,3.156312625,-4.808159301,3.112244898,-2.424542306,-9.837728195,-1.012373453,-6.022727273,-12.63603386,-17.37024221,-8.291457286,-0.6754,6.940639269,1.622544833,-2.0459,-5.714285714,3.743315508,2.749140893,4.096989967,4.337349398,3.464203233,3.273809524,-0.504322767,-0.506879073,-11.28093159,-1.394585726
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.997350499,4.615445392,-0.386375418,-23.84486416,14.64970891,32.5000444,5.749143192,4.686148741,1.010148576,6.111632801,22.49422268,26.34905605,20.00598552,-3.193874206,-18.58233843,27.90563669,2.519280585,26.44734132,27.1074228,-14.86109591,9.807061509,-10.41437372,8.869357975
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32293069,5.931052217,-1.724599795,-5.21599291,2.190435066,0.372809038,14.69005067,-26.1020256,27.20379962,-5.476017725,-0.900222739,7.657004225,0.740754276,-8.812665723,2.333211975,5.235080628,-7.251707966,-0.987901402,1.998703632,13.12353064,0.591013907,-2.622634314,12.46028833
"Solomon Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.090918497,11.84209237,-5.882348784,17.08333652,13.16726408,-5.031450746,1.986758207,-0.974027532,-0.655742703,-14.02640023,-1.036468643,7.708633295,33.09293363,0.848449386,2.175805048,6.208593602,,,,,,,,,,,,
Somalia,,,,,,,,,,,-1.680406174,6.249046642,-4.424874778,-35.34234463,73.15464746,3.589100119,35.29189403,3.665818514,-5.880894204,4.152009272,14.35366545,2.833086501,-12.21985209,12.98830837,9.521279592,-1.304121345,8.219725598,3.44740574,-2.68294833,1.326600518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Africa",3.714986883,5.670691906,3.242992819,-11.45389275,1.110688796,7.869016791,25.0058081,-11.9687771,4.75721323,-6.650544135,18.76439263,-0.639258339,-12.6600805,30.37634409,-8.579461775,-2.41937846,11.7514633,4.007520817,-2.166726925,9.978090436,5.782108826,-8.445271374,-22.7063197,11.40182121,20.33732443,6.589332696,2.544597779,2.805313027,14.70168792,-7.13516924,4.466159103,-27.2600329,23.93255371,7.899999907,-19.8999999,23.99999983,0.900000183,-5.30000001,6.200000009,4.699999963,-3.300000029,6.499999957,0.681069552,0.859440044,2.809785598,-5.462780228,2.97916197,19.41150816,-1.892281728,-0.300341362,1.994030064,1.763397374,4.479899326,6.80147062,-5.87927928,-10.08180102,21.07456652,-4.752302298
"South Korea",14.97240718,-6.407931326,9.855315851,16.09849598,1.137457079,8.812041822,-5.074964796,0.13574178,9.104640917,-0.681576145,5.444456359,2.939705945,6.562721241,6.254345441,5.289293452,8.880863435,2.959195322,-9.994209826,11.5255374,-16.64273441,15.67885512,7.797654276,9.306924848,-2.752828711,6.142465206,5.380968826,-4.414057457,9.526159408,-0.152714476,-5.589253737,3.167104376,8.969213438,-4.21438449,0.117739403,6.954788972,4.335760754,4.530285542,-7.372067996,5.382023928,1.116024771,1.575508484,-2.14763708,-5.309539636,9.012528047,1.396932753,1.560028364,4.070726524,5.599074009,3.243316833,-4.322129316,-1.953536367,-0.856743294,3.093042109,3.59866985,-0.431612556,-2.768414503,0.313625113,1.45597039
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.33,-0.67,-14.64,-24.31075408,76.50149034,-18.50404541,21.59995529,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94063728,6.943065957,2.965619068,-0.651425762,7.740525382,-0.872693868,0.934435092,-0.241009946,-2.024772788,-7.538455517,6.260847479,7.836029002,-1.980124866,-3.128180002,2.645605571,4.85539931,-9.427414691,13.87292465,-1.31781859,4.688165933,4.773374949,-2.96927112,5.913368484
