Country,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Tunisia,1.1,12.3,3.8,2.2,-5.1,6.7,-4.1,13,-4.2,12.3,8.7,-2.3,15.1,4.3,6.3,2.5,-0.7,10.5,3.6,5.9,10.6,17.7,-0.6,8,7.2,7.9,3.4,6.4,6.6,7.4,5.5,-0.5,4.7,5.7,5.6,-1.5,6.7,0.1,3.7,7.9,3.9,7.8,2.2,3.2,2.3,7.2,5.4,5,6,4.3,4.8,1.7,5.5,6,4,5.7,6.3,4.5,3.1,3,-1.9,3.9,2.3,2.4,2.3
Turkey,12.8,12,11.2,-2.8,8.1,3.3,8,4.6,4.6,2.9,1.7,6.1,9.4,4.1,2.6,11.7,4.5,6.7,5.3,4.9,9.1,6.6,4.6,8.2,9,8.7,4.3,2.9,-0.9,-0.8,4.3,5,3.7,5.7,5.1,7,8.7,3.9,1.1,9.2,0.9,6,8,-5.5,7.2,7,7.5,3.1,-3.4,6.8,-5.7,6.2,5.3,9.4,8.4,6.9,4.7,0.7,-4.8,9.2,8.8,2.1,4.1,2.9,2.9
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.8,-1.1,0.3,2.8,2.5,9.1,-8.3,0.3,-4.7,-15,1.5,-17.3,-7.2,6.7,-11.4,7.1,16.5,5.5,4.3,0.3,3.3,5,13,11,11.1,14.7,6.1,9.2,13.1,11.1,10.2,10.2,9.7
"Soviet Union",0.5,6.5,4.3,4.9,8.6,9.6,2,7.5,-1.1,9.5,5.7,2.7,-2.3,12.9,5.7,4.9,4.4,5.9,1.4,7.7,2.7,0.6,8.4,2.9,0.3,4.7,2.4,2.5,-0.5,0.1,0.9,2.5,3.2,1.3,0.9,4.1,1.3,2.1,1.5,-2.4,-6.3,-14.5,-9.8,-13.8,-5.3,-2.9,2,-2.3,,,,,,,,,,,,,,,,,
Uganda,-4,6.3,4.4,-1.4,6.6,5.5,4.3,0.6,5.1,4.8,-1,4.1,11.5,7.6,2.2,6.2,5.4,2.5,11,1.5,3,0.7,-0.6,0.2,-2,0.8,1.5,-5.5,-11,-3.4,3.8,8.2,7.4,-8.5,2,0.3,6.3,7.2,7.3,4,5.5,4.6,7.1,10.8,9.4,6.2,5.5,9.7,6.5,4.4,8.8,7.1,6.2,5.8,10,7,8.1,10.4,5.2,9.7,4.4,3.3,4.5,4.9,6.3
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,4.3,2.4,-0.6,0.5,2.8,1,4.1,-4.5,-8.7,-9.9,-14.2,-22.9,-12.2,-10,-3,-1.9,-0.2,5.9,9.2,5.2,9.6,12.1,2.7,7.3,7.9,2.3,-14.8,4.1,5.2,0.3,-2.7,-5.7,-5
"United Arab Emirates",8.4,6,9.9,11.4,2.4,7.4,3.6,4.9,10.3,10.2,9.3,11.2,10.3,10.3,10.2,10.2,10.2,10.2,10.3,10.2,16.7,16.7,16.7,32.4,3.2,15,17.4,-2.3,24.9,26.4,2.8,-8.2,-5,4.3,-2.3,-21.2,3.6,-0.2,10.6,12,0.9,3.3,1.3,8.6,8.2,5.9,8.7,1.6,4.4,12.2,1.4,2.4,8.8,9.6,4.9,9.8,3.2,3.2,-5.2,1.6,4.9,4.7,5.2,4.3,3.2
"United Kingdom",3,-0.2,3.9,4.1,3.6,1.2,1.6,-0.2,4,5.8,3.3,1,3.8,5.3,2.6,1.9,2.2,4.1,1.8,2.4,2.1,3.5,6.7,-1.4,-0.1,2.2,2.2,3.6,2.8,-1.6,-1.3,1.5,3.6,2.5,3.5,4.4,4.8,5,2.2,0.4,-1.2,0.4,2.6,4,2.5,2.7,2.6,3.5,3.2,3.8,2.7,2.5,4.3,2.5,2.8,3,2.6,-0.3,-4.3,1.9,1.6,0.7,1.7,2.8,2.4
"United States",7.6,3.7,4.6,-0.7,7.1,2,1.9,-1,7.4,2.5,2.3,6,4.3,5.8,6.4,6.6,2.5,4.8,3.1,0.2,3.1,5.3,5.7,-0.3,-0.3,5.2,4.5,5.7,3.4,2.95,2.5,-1.9,4.2,7.3,3.9,3.4,3.5,4.2,3.5,1.7,-0.1,3.6,2.7,4,2.7,3.8,4.5,4.4,4.7,4.1,1,1.8,2.8,3.8,3.3,2.7,1.8,-0.3,-2.8,2.5,1.6,2.3,2.2,2.4,2.3
Uruguay,7.7,1.4,5.1,6.4,0.8,1.7,1,2.8,-8.8,3.5,2.9,-2.2,0.5,2,1.1,3.4,-4.1,1.6,6.1,4.7,-1,-3.5,0.8,3.1,5.9,4,1.1,5.3,6.2,6,1.9,-9.5,-5.8,-1.1,1.5,8.9,7.9,4.6,1.3,0.9,3.5,7.9,2.7,7.3,-1.4,5.6,5,4.5,-2.8,-1.4,-3.4,-11,2.2,11.8,6.6,4.1,6.5,7.2,2.4,8.4,7.3,3.7,4.4,3.5,2.8
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.6,3.1,-3.3,2.6,-1.2,-0.6,8.5,2,-1.9,-0.5,-11.2,-2.3,-5.2,-0.9,1.7,5.2,4.3,4.3,3.8,4.2,4,4.2,7.7,7,7.3,9.5,9,8.1,8.5,8.3,8.2,8,8,7.8
Venezuela,7,8.7,3.9,10.4,8.4,8.7,14.9,1.7,6,0.3,-3.1,4.4,4.6,8.5,6.6,1.8,6,6.8,3.6,7.7,1.5,1.3,7.1,2.1,2.9,7.7,6.3,2.4,0.8,-4.5,-0.3,-2.1,-3.8,1.4,1.5,5.1,3.6,5.8,-8.6,5.3,9.7,6.1,0.3,-2.3,4,-0.2,6.4,0.3,-6,3.7,3.4,-8.9,-7.8,18.3,10.3,9.9,8.8,5.3,-3.2,-1.5,4.2,5.6,1.3,-5.2,-5
Vietnam,4.6,4.4,4.5,4.7,4.4,4,4,3.9,3.9,4.2,5,12.7,3,4.9,1.1,0.9,-12.6,-1.7,8.4,1.9,5.1,8.9,6.8,-3.9,-7.1,16.8,3.7,0.7,0.6,-2.9,3.5,8.1,5.5,9,6,2.8,3.6,6,4.7,5.1,6,8.6,8.1,8.8,9.5,9.3,8.2,5.8,4.8,6.8,6.9,7.1,7.3,7.8,8.4,7,7.1,5.7,5.4,6.4,6.2,5.2,5.2,5.7,6.1
"West Germany",9.8,9.2,8.8,7.7,12,7.6,5.9,4.3,7.8,8.7,4.5,4.6,2.8,6.7,5.4,2.8,-0.3,5.5,7.4,5.1,3,4.3,4.9,0.3,-1.4,5.3,2.8,3,4.1,1.1,0.1,-0.9,1.8,2.8,2,2.3,1.5,3.7,3.6,5.7,5,1.8,-2,2.1,0.9,1.1,2.3,2.8,,,,,,,,,,,,,,,,,
Yemen,2.6,2.6,2.7,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,3,2.6,2.8,2.9,2.9,2.7,2.9,20.3,17.4,8,12.3,5.8,7.6,15.6,11,8.5,5.6,0.5,6.1,1.7,5.7,3.9,-0.8,2.2,4.1,4.3,3.5,1.9,0.3,4.9,4.1,2.2,16.7,20.5,5.2,4.7,4.5,7.6,5.9,5,5.8,4.6,5.1,4.6,3.5,4,4.1,5.7,-12.8,2,4.8,-0.2,-2.2
Yugoslavia,4,-7.9,15,5.5,6.3,-2.3,16.7,4.1,12.3,6.3,4.5,1.9,10.4,9.5,2.7,5.4,1.7,2.1,11.2,4.7,11.5,3.5,3.3,12.9,8,3.1,7.3,5.5,6.9,4.8,1.6,0.9,0.9,2.3,0.9,4.2,-1.2,-1.4,-1.3,-7.3,-13.3,-18.9,-16.5,3.8,5.2,9.6,10.1,5.1,,,,,,,,,,,,,,,,,
Zambia,6.4,6.4,6.4,6.4,-2.3,11.9,4.4,-2.6,20.9,7.6,0.2,-1.1,2.2,13.3,18.2,-5.5,7.7,1.4,-0.5,4.8,7,9.2,-1,8.1,-3.9,5.9,-4.9,0.6,-3.1,3,6.1,-2.8,-2,-0.4,1.6,0.7,2.7,6.3,1,9,-2,-1.7,6.8,-8.6,-2.5,6.6,3.3,-1.9,2.2,3.6,4.8,3.3,5.1,5.4,5.3,6.2,6.2,5.7,6.4,7.6,6.8,7.3,6.5,5.4,6.4
Zimbabwe,6.5,4.8,8.6,5.4,7.9,14.2,7,1.3,5.4,4.6,5.2,1.5,-1,8.8,6.5,1.5,8.3,2,12.5,21.7,8.8,8.5,3,2.5,0.9,-0.8,-8,2.8,7.1,11.4,12.6,2.6,1.6,-1.9,6.9,2.6,-1.2,9.4,6.5,2,5.5,-7,2.1,5.8,0.2,9.7,1.4,0.5,-3.6,-8.2,-0.2,-5.9,-7.5,-3.6,-4.1,-3.6,-3.3,-4.7,55.5,11.4,11.9,10.6,4.5,3.2,3.1
