Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Tonga,17983,13598,15114,13215,13366,15816,15815,13163,16518,12797,13426,16351,13073,15500,18389,16824,15328,12366,12309,13660,14061,13000,13113,11992,11383,15039,14455,10545,10023,10233,6557,7374,7206,8214,8662,9211,9340,9744,8763,8764,9240,9277,9477,9748,10442,9750,17884,17534,16479,16331,16993,17499,18139,18420
"Trinidad and Tobago",6251,6228,6240,6173,6302,6246,6325,6290,6282,6240,6258,6319,6278,6136,6256,6224,6224,6259,6240,6340,6367,6382,6390,6438,6424,6500,6644,6240,6000,6500,6825,6988,7429,6500,6500,6794,6860,6810,7119,7035,7475,7610,7150,7091,7511,7557,7640,7819,7964,8143,8416,8501,10696,10136
Tunisia,780,770,762,765,947,816,898,885,906,945,1654,637,1132,1022,1493,732,1059,690,732,1215,664,486,1282,814,895,963,849,462,1078,1322,2102,1083,1606,599,487,2113,956,1595,1675,914,287,600,1884,891,1407,1617,1313,1541,1040,1114,728,1189,1346,550
Turkey,2175,1511,2165,2414,1943,2662,2261,2789,2264,3031,2644,3435,2700,2963,2859,3859,2634,3605,3044,4154,2743,4035,3131,3349,3289,4045,3769,4266,3777,3971,3560,3842,3481,4315,3607,4757,3598,4754,3679,5113,3439,5081,4028,5167,4940,5875,4542,5172,5212,5760,5985,6315,6432,6653
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,1992,2376,2056,806,1046,869,2511,1894,2268,1443,1567,2011,1747,1227,1559,1854,1160,1312,1132,1207,1152,1153
Tuvalu,1584,1584,1584,1584,1584,1584,1524,1550,1526,1548,1569,1300,1300,1560,1536,1300,1600,1568,1567,1539,1568,1528,1563,1560,1560,1560,2600,1570,1597,1600,1560,1398,1170,1283,1250,1219,1182,1279,1282,1289,1297,1305,1313,1300,1308,1304,1300,1281,1270,1260,1252,1213,1237,1245
Uganda,638,630,686,634,651,722,707,751,873,949,824,746,758,1085,971,1021,1094,824,653,783,1497,1414,1484,1328,1441,1369,1634,1773,1849,2296,1826,1733,1943,1865,1848,1777,1756,1726,1702,1785,1866,2021,2282,2347,2657,2738,2649,2565,2660,2824,2847,2515,2318,2561
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886,4762,3536,5502,4156,4607,3758,3910,4783,3789,4710,4346,3588,4923,5090,4630,6267,5885,5574,6698,6091,7882,7155
"United Kingdom",24500,18950,14000,15050,15050,12400,10561,10965,7353,8519,9049,7890,8915,9025,6128,8960,9766,9252,10210,12532,9955,12679,9689,12985,11377,11946,13085,11198,10997,11864,10405,9542,8281,8958,9926,12114,11245,10166,10190,9553,9405,12677,12041,10696,11768,12035,11667,12373,12466,12720,14479,12581,11086,13746
Tanzania,1266,1199,1200,1238,1114,1140,1202,1175,1106,1158,1146,1167,1240,1220,1353,1227,1199,1127,1171,1221,1243,1199,1128,1136,1093,1231,1226,1182,1118,1293,1191,1319,1180,1269,1364,1346,1358,1621,1679,1606,1660,1849,1861,1797,1744,1855,1893,1696,1800,2027,2714,2998,3629,3379
"United States",2472,2489,2585,2480,2717,2839,2821,3029,3005,2926,3042,3091,3147,2701,3330,2982,3466,3410,3789,3010,3506,3742,3164,3382,3962,3904,3968,3175,3757,3865,3953,4306,3693,4664,3874,4306,4392,4540,4180,4325,4508,4290,3976,4807,4894,4821,4804,4748,5177,5035,4857,4790,5191,5522
Uruguay,1849,2356,2173,1912,1796,2363,1976,1835,2627,1992,2146,2249,2491,2169,2231,2376,2188,2094,1911,2065,2736,2562,2028,2053,2913,3534,2937,2944,2242,2161,4058,3806,3634,3882,4482,4793,4614,3924,4782,2613,4616,5325,5140,3918,3896,4237,4074,3293,3285,3816,3276,4342,4785,4316
"Soviet Union",2774,2649,2533,3129,2917,3304,3559,3554,3372,3409,3284,2990,3953,3723,3210,3205,3443,3208,3348,2949,3112,3365,3227,3025,3313,3350,3512,3645,4011,3796,3506,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372,2414,2499,2579,2227,2357,2040,2340,2073,2224,2156,2009,2372,2575,2485,2502,2767,2175,2310,2428,2407,2371,2437
Vanuatu,4381,4285,4837,5103,4000,4665,5548,4691,5044,4548,4996,3114,3717,5183,4919,5297,6308,6607,6471,5183,6616,5476,5842,6907,5984,6373,6286,5654,4510,6623,4878,4719,4721,4720,4989,5185,6457,6842,4935,4379,4738,4034,4062,4333,3387,3368,3447,3457,3447,5173,4844,5022,5533,4664
Venezuela,2336,2512,2657,3008,2809,2834,2665,2599,2613,3146,2667,2725,2612,2297,2464,2562,2949,2758,3997,3662,3992,3842,3533,3855,3301,3413,2825,2846,3079,3265,3212,4286,5255,6163,6006,6419,6347,6088,7287,9301,7429,11987,12170,9154,7657,9021,8560,9182,7937,4287,3557,4193,4065,3917
Vietnam,2574,2537,2448,2498,2548,2392,2488,2362,2425,2686,2753,2730,2971,2925,2814,2859,2629,2812,3234,3096,2944,2922,3145,3258,3270,3288,3245,3381,3637,3571,3979,4169,4347,4214,4621,5040,4769,4475,4613,4552,4555,4755,4834,5026,5070,5278,5611,5792,6133,5714,6075,6710,6965,7074
"Wallis and Futuna",650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,813,813,813,813,813,813,813,650,650,666,698,729,692,660,669,677,685,693,701,709,717,725,733,741,750,761,757,758,743,800,822,844,865,885,924,933,931
Yemen,1374,1568,1380,1319,1190,1403,1756,1920,1405,1648,1826,1615,1529,1524,1771,1626,1859,1671,1707,1862,1557,1515,1398,1284,1735,1239,1115,1330,1292,1687,1609,1818,1763,1952,2041,1959,1838,1866,1868,1845,1887,1821,1830,2921,2884,3032,3089,3104,3092,3156,3075,3162,3327,3336
Yugoslavia,3927,4587,5571,5587,5296,5985,5800,6773,6648,5102,7004,6160,7382,5876,5769,6734,8327,8109,7989,6882,6675,5781,5961,6189,5882,7506,6792,6251,6868,6257,7481,,,,,,,,,,,,,,,,,,,,,,,
Zambia,2462,2218,2451,1962,2511,2519,2604,2439,2467,2524,2327,2384,2135,2278,2254,2449,2048,1095,1631,2040,1253,1786,1902,1999,1915,1603,1242,1282,1134,1135,1074,627,1309,1264,1289,1464,1480,1334,1398,1461,1265,1763,1741,1723,1826,1989,1752,1902,1996,2022,3189,1748,1885,2010
Zimbabwe,2001,2575,2376,1809,1100,1916,2113,1369,1791,1768,2324,2302,1331,2015,1699,2596,2104,2273,2166,1927,1699,1637,1105,1261,1736,1610,1421,1914,1732,1680,1550,783,1547,1488,864,1543,1748,1265,1389,1668,1621,769,1837,1371,941,1235,1349,1188,1180,1449,1095,1317,1433,1348
