Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84200,87300,90200,97000,95770,75560,77890,86820,102769,87650,92680,88827,90650,92380,93180,102700,105844,103860,111234,113658,115011,120562,121595
Thailand,331300,306200,312700,304400,353400,362975,373675,363940,375477,384503,406987,408285,476451,495733,463355,483960,500210,504950,538465,595150,556390,555975,559678,543397,571622,578588,573487,587429,598471,600019,656248,673267,691506,720477,724459,761942,753559,810623,822083,1012115,1039101,979429,1068625,1067930,1127329,1129975,1155876,1157408,1144985,1133403,1136800,1167736,1099629,1091739
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45659,43705,42382,42656,42356,41377,42051,45939,44381,45925,47335,42659,47753,51073,51845,49698,53339,49629,51498,51234,52519,52959,51607
"Timor Leste",2500,2500,2500,2500,2550,2550,2550,2770,2800,2800,2800,2800,2900,2900,2950,2950,2900,2800,2850,2850,2750,2650,2600,2500,2450,2450,2450,2450,2450,2398,317,312,862,1552,1284,975,749,618,516,609,694,782,878,974,1085,1203,1334,1705,1764,1767,1713,1906,2168,2281
Togo,860,880,900,920,940,960,980,1000,1050,1000,1130,1160,1200,1250,1250,1300,1320,1350,1350,1370,1400,1400,1450,1450,7700,7765,7765,7765,7765,7221,7701,7746,7727,7766,7803,7839,7877,7912,7948,7991,8025,8078,8099,8150,8197,8368,8466,8585,8834,8900,9114,9470,9643,9806
Tokelau,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5
Tonga,4547,4590,3605,4720,4785,5250,5615,5230,3945,3950,3820,3780,3650,3650,3660,3540,3610,3430,3890,4450,5500,3610,4680,5705,5736,7880,6970,5035,4095,4005,4038,3648,3814,3483,3628,3707,3703,3645,3521,3688,3728,3873,3911,3986,4058,4193,4328,4337,4428,4507,4626,5085,5122,5015
"Trinidad and Tobago",7560,7680,7740,8300,8370,8260,8430,8670,8410,8630,7790,7620,7534,7411,7390,7460,7130,6780,6710,7226,6930,6497,6740,6750,9100,9050,9790,9790,10170,9409,11168,11078,11622,12395,12417,10717,10419,9913,10502,9865,9438,10416,10710,13420,13770,14000,14330,14548,13953,13010,12409,12498,12739,13199
Tunisia,106589,94042,100383,91283,101500,102048,101360,103484,93060,86537,90666,90499,95610,98913,100515,104910,105030,107230,109656,110250,106790,107385,116680,125130,145275,147680,145866,139539,150938,150571,163153,167928,192396,185545,178202,186205,185810,191383,191675,196683,204436,206158,202251,213370,204668,211859,198773,209543,213993,214245,221115,210496,204320,206785
Turkey,1050494,1086679,1089154,1102795,1104858,1145260,1161194,1129688,1125111,1143398,1152866,1162895,1138647,1121148,1122299,1115684,1107934,1142239,1205832,1184552,1167139,1029671,1046976,1023647,1027637,1005875,1004373,1015786,1026483,1018291,1030145,1020843,1016453,1022506,1032115,1029331,1014980,1018052,1016855,1007822,1005927,1019121,1040612,1033755,1040822,1042207,1034439,1042697,1055132,1080895,1056276,1066384,1182804,1198465
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32501,32790,34060,36100,26500,33173,24700,21800,22412,26200,27700,29100,28200,27100,28616,33100,29300,29400,29887,30887,31144,31458,31765
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,45,45,45,45,45,42,48,50,46,47,47,49,50,53,55,57,60,61,62,65,66,67,69,70,72,74,75,77,79,80
Uganda,672200,705200,761200,802200,520200,527200,705200,895200,826200,1057700,1019600,1047800,1081000,1169800,1203700,1286600,1346100,1393600,1398600,1281700,1288700,1307800,1317800,1317900,1320469,1322091,1384000,1417990,1439985,1513250,1560009,1585804,1612963,1627109,1644510,1661104,1674382,1690596,1709248,1740594,1764821,1792545,1805836,1815746,1820687,1823086,1828917,1829644,1830999,1656021,1375530,1117350,1112409,1122368
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869998,842500,810900,758100,737523,727200,510100,486300,462600,443400,409900,378600,353300,332900,314800,300000,297300,287800,277550,278900,276950,274850,240950
"United Arab Emirates",620,670,695,737,740,765,765,755,795,860,913,955,1027,1853,2577,3010,4558,6531,6985,7707,8353,8772,9275,8202,8882,8927,9434,25093,25019,25075,25475,30534,31366,31361,32730,33521,39030,61673,172795,187761,187593,187461,187417,188149,188931,187730,187563,188214,188587,199410,43615,40447,32611,30896
"United Kingdom",58400,61550,61200,62450,58100,52650,47650,52950,56200,59950,58600,56500,56000,58200,53250,53800,50450,52800,54400,54050,50400,52000,52900,52200,50050,49180,46940,44210,43696,43139,41825,40180,39112,39067,38300,28093,28230,26382,25183,25929,23845,21906,20961,21420,21108,28645,28179,28901,29139,29493,29127,29293,29346,29053
Tanzania,208600,205500,226000,243300,246300,313800,233300,206200,262981,356661,256242,221823,215403,238784,246065,348345,358026,355006,354887,361168,367448,367929,374310,379190,381071,382952,388732,397913,371094,407310,373909,390934,394434,367858,335293,332986,525060,694299,548364,642832,698969,784485,778476,701191,719629,901293,796555,825928,924383,845665,972401,894041,927850,970731
"United States",1108487,1120941,1088253,1087482,1100346,1111849,1130088,1146890,1178667,1188417,1200252,1183647,1195235,1208659,1220568,1242755,1234583,1226093,1212934,1222960,1224698,1236962,1234237,1212843,1180750,1151155,1160616,1166747,1173459,1174246,1151185,1164313,1191932,1209971,1243100,1276250,1301263,1301563,1312707,1303151,1292788,1274143,1259076,1234660,1215669,1139481,1162777,1158278,1155863,1149985,1139312,1143272,1152692,1142141
Uruguay,20000,20000,20000,20000,20000,18000,18000,18000,18000,20000,20000,20000,22000,22000,23000,23000,16000,12000,16000,12000,20000,18099,18098,17000,39070,39170,40620,45270,44720,48645,40944,41124,40608,39926,38128,41619,46548,48516,42434,36632,43173,35763,35914,35338,38872,31656,33154,32991,28844,32835,29878,29388,31191,29047
"Soviet Union",1715200,1899200,2028000,2164400,2259600,2259600,2445300,2519500,2576500,3243800,3272000,3264000,3267000,3339000,3440600,3356000,3371000,3345000,3326000,3299000,3313500,3342600,3377100,3323300,3245000,3166700,3133700,3120700,3145565,3126136,2862545,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241273,243470,239172,238736,233909,231231,210560,234670,237850,238499,247000,239950,245600,251700,291011,299010,272000,282100,291200,313579,326806,351277,381491
Vanuatu,265,272,285,292,305,317,335,353,365,377,395,415,445,505,565,625,685,745,805,865,925,985,1045,1105,1170,1260,1220,1290,1340,1417,1443,1438,1462,1512,1503,1526,1561,1563,1615,1613,1622,1670,1760,1795,1846,1820,1869,1943,2048,2107,2046,2116,2229,2196
Venezuela,148765,142958,147851,147911,149099,148673,149479,155301,165482,168726,167299,164002,151745,156291,154364,152164,160260,161966,160741,160484,162443,163448,162366,167866,180333,179975,183970,190501,196617,200371,209912,209552,200811,207337,207948,201458,202913,202643,206711,212154,205835,184584,171167,170785,188141,181566,176062,164844,167743,202615,196183,172074,186095,183600
Vietnam,156850,159350,162650,165750,170350,171200,173850,177250,176250,179750,182500,188500,186200,193500,189300,192416,199600,211000,221900,244491,265000,263500,253500,271500,254033,274700,293400,286400,297923,297588,292579,319956,342656,358197,384792,403203,404600,417200,444413,465664,479394,513116,465600,494985,500500,510000,535300,546600,556026,560232,547050,553035,562087,577046
"Wallis and Futuna",502,502,512,512,512,522,532,542,552,562,572,582,592,602,602,602,602,732,732,732,732,732,732,732,1311,1311,1311,1311,1311,1276,1849,1875,1889,1894,1890,1856,1796,1739,1743,1767,1795,1784,1380,1395,1362,1384,1428,1422,1455,1443,1480,1436,1479,1518
Yemen,21856,21956,21954,22554,22754,24205,23817,24070,23156,23300,28875,30075,35675,37775,40568,41672,43764,42511,42605,44311,40564,41232,41790,45422,46192,47377,48488,51372,54333,56399,58889,61601,65430,70560,74983,79022,81014,84788,89435,92887,96576,100186,100848,78032,80304,82220,84451,87586,88310,89224,90311,92135,92765,92935
Yugoslavia,272000,270000,266000,263000,261000,259000,257000,256000,255907,253966,252000,250142,248649,247139,246974,245836,246000,247000,246000,247000,249000,246000,242000,238331,573408,570712,578127,581762,585744,581848,554938,,,,,,,,,,,,,,,,,,,,,,,
Zambia,7360,8010,8260,8360,8360,8460,8960,9610,9570,9960,10900,10820,11110,10870,11520,12050,11930,11930,12720,13510,14010,14210,14960,15160,15420,15430,15430,15940,15950,16510,17199,15350,16899,16829,16450,17405,17126,16778,17738,18303,18997,19522,20051,20085,20883,21376,22051,22683,23457,24420,24730,25810,25860,26607
Zimbabwe,13850,14320,14850,15050,15300,15520,16070,16470,17110,17670,18500,19260,19800,20040,20590,20565,21650,21605,22310,22945,24110,24740,25385,25808,26634,26806,27144,28309,32113,33581,33343,31413,33614,35357,34304,35240,35504,35109,37307,40715,39648,40741,40986,41679,41739,40588,39174,38341,37386,36005,37310,37440,37539,37713
