Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.23218155,31.98306084,32.22682953,32.5772,32.92755127,34.09280014,27.29500961,26.05133057,25.73596954,25.11167908,24.64023972,23.00956917,23.41153908,21.97402954,21.1599102,19.52586937,,,
China,28.86952019,29.14728928,27.37778091,28.53388023,29.00278091,29.29085922,29.01037979,28.37114906,27.97090912,27.98316002,27.24542046,26.59745026,25.68556023,25.38248062,25.03049088,25.24790955,24.86643028,24.35070992,23.62223053,22.78693962,22.31880951,21.93083954,21.98751068,22.07777023,22.37416077,22.8513298,23.29627991,23.73693085,24.15677071,23.5064,22.8561,22.2057209,21.6294,21.05303001,20.1193,19.1856,18.2519207,17.68202972,17.55451965,17.21562958,16.84375954,16.78841019,16.84872055,16.85342979,16.23078918,16.29441071,
Colombia,38.20769119,38.39839935,34.56652832,33.91222,32.88130188,32.07067871,32.25020981,32.37915039,32.50870895,31.1437397,30.56291008,30.62569046,29.83356094,29.73447037,29.60796928,30.38614082,29.44692039,29.78138924,29.84056091,29.89499092,29.91953087,30.10601044,27.86149025,27.68510056,25.8562603,24.8125,25.3566494,24.3243,23.29195976,24.02045059,26.45240974,26.0171299,26.81988907,27.3858,27.95171928,28.34839058,28.18321991,29.51973915,29.39570045,29.30908012,28.13106918,27.57965088,25.04796028,24.98364067,24.28676033,23.79929924,
Comoros,,41.68143845,39.34342957,37.68479919,41.86642838,44.6224,47.37831116,47.1455,46.9127,46.68,46.4472,46.21440125,42.1143,38.01422119,38.52209091,31.17926979,34.76276016,34.51549149,36.43050003,37.59976959,35.69736862,36.50326157,39.90338135,41.6866188,44.81116867,48.4424,52.0736084,46.306,40.5383,34.77067947,36.83792877,38.0193,39.20074844,35.85763168,34.98786926,33.7792,32.5706,31.362,30.15332031,29.3511,28.5489,27.7467308,27.7773,27.80796051,,,
"Congo (Kinshasa)",,42.56624985,43.50178146,40.90430832,40.9612,41.0182,41.0751,41.132,41.1889,41.2459,41.3028,41.3597,41.4166,41.4736,41.53049088,39.8961,38.2617,36.62731934,37.3437,38.0602,38.7766,39.493,40.20943069,41.53712082,44.08472824,44.75279999,43.3129,41.873,40.43315887,26.01515007,28.7884,31.5617,34.33504105,35.1271,35.9192,36.7113,37.5034,38.29542923,39.02033997,37.32546997,37.01309967,37.37094116,34.74758148,37.0692482,35.31935883,,
"Congo (Brazzaville)",,61.85248947,64.19568634,63.43104935,63.04042816,60.79438019,58.72304153,55.2593,51.79565811,52.51185989,55.89871979,54.36626816,58.14419937,57.69873047,56.79135895,60.70167923,61.43383026,63.77436829,66.0969162,62.99504089,64.42505646,65.17787933,63.20272064,69.05731964,73.41822815,82.16832733,72.74794769,72.91751862,63.95558929,61.22946167,60.48057175,59.49180984,56.2077713,65.17102051,82.79541016,68.796,54.79663086,58.48011017,51.80477142,64.38062286,49.14567947,47.09289169,44.44200134,,,,
"Costa Rica",29.81040955,29.52923012,29.07381058,28.89497948,29.09918976,29.06934929,28.20912933,27.7145,27.2198,26.72512054,27.68132973,33.02539063,31.63091087,31.93090057,33.78533936,31.48333931,32.27695847,31.48958969,31.92930031,32.28807068,31.88080978,32.19895935,32.2990303,32.44083023,31.37282944,30.60893059,29.54328918,28.61276054,27.52934074,26.82206917,24.94075012,24.3144207,22.59584999,22.4708,22.34571075,21.34284973,19.70727921,19.49399948,18.97452927,18.40435028,17.85169983,17.34207916,15.342,13.34199047,13.22686958,12.67630005,
"Ivory Coast",43.03462982,45.01924896,46.14842987,43.5713501,46.07561874,44.53023911,43.80173111,43.15365982,43.04085159,41.06875992,38.77402878,38.72203064,36.44535828,36.26274109,35.78158188,36.48968124,36.25405884,36.05054855,36.24673843,37.10361862,36.28910828,36.27672958,37.06851959,35.64815903,39.14086151,44.64831924,41.01420975,41.3376,41.66096878,42.71802902,44.97397995,46.07556915,43.88045883,42.35665131,43.6074,44.8582,46.1089592,41.00376129,41.89020157,42.12741852,45.4868,48.84621048,41.71604919,41.00117111,42.52672958,42.05049896,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,19.60301971,18.94935989,19.88624954,19.20883942,18.77264977,18.27197075,17.93676949,17.72562981,17.6257,17.5257206,17.06071091,16.6937809,16.02883911,14.78458977,14.25609016,13.83131981,13.67518997,13.6862,13.69721031,13.70199966,
Cuba,,27.05995941,28.56220055,28.82338905,26.1996994,24.24473953,23.17937088,21.61837959,19.63921928,18.75056076,17.91887093,17.4740696,16.96203041,16.35210037,15.3791399,14.75257969,13.96963978,13.29788017,12.68258953,12.29152012,12.31900024,12.51002979,12.34484959,12.37419033,12.90746975,13.57721996,11.86058044,11.79559994,11.83971977,11.7748003,11.49997997,10.73921967,10.7097,10.68010998,10.24083042,10.30836964,9.977840424,9.648550034,9.610420227,9.438329697,9.128649712,9.110329628,9.055279732,9.061090469,9.065110207,8.899169922,
