Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Paraguay,0.027498624,0.026895209,0.026085822,0.028021313,0.031150624,0.054553504,0.11236734,0.165967031,0.173271248,0.215577308,0.229907874,0.244053412,0.229872296,0.261783506,0.301572468,0.347663672,0.3634182,0.400395242,0.408806698,0.424497944,0.430636,0.379932,0.393696,0.41846,0.41446,0.410077866,0.42519694,0.425760752,0.443097959,0.436348536,0.437174408,0.465926644,0.477812924,0.480694354,0.455
Peru,0.4,0.426993035,0.426,0.398,0.41,0.415,0.447,0.453,0.45,0.404,0.382,0.378,0.373,0.423,0.447,0.473,0.497,0.478017037,0.497013609,0.511010226,0.521010711,0.53101085,0.539010682,0.548010753,0.579010523,0.604945305,0.667490429,0.67230482,0.769344972,0.748784564,0.876518296,0.918089688,0.989072656,1.020013438,
Philippines,,,,,,,,,,,,,,,,0.88834195,0.949345028,1.016345028,1.062345028,1.095345028,1.116345028,1.1215,1.1267,1.1319,1.137,1.142211678,1.083138772,1.127369824,1.159619544,1.186196024,1.188233384,1.205881284,1.288562496,1.349969046,
Poland,4.3103176,3.963,3.9731996,4.0644228,4.2573048,4.4378348,4.63,4.8534356,4.784648,4.623824,3.896588,3.8211288,3.6673284,3.7338112,3.6961288,3.711456712,3.8794228,3.838855226,3.679098788,3.583322104,3.521214205,3.520284262,3.445030553,3.60288,3.6799036,3.691621189,3.819571986,3.855762576,3.881358164,3.749475828,3.994759576,4.026879696,4.013016128,3.995454888,
Portugal,0.438151988,0.3569184,0.489236,0.4984356,0.52441972,0.523548188,0.558503692,0.572246419,0.634209448,0.678763632,0.720062412,0.726414252,0.74653902,0.752847344,0.792596916,0.822020408,0.86048734,0.88981397,0.958532756,1.000757506,1.046897081,1.066692733,1.061479754,1.094506013,1.089049914,1.09085873,1.07849515,1.0913001,1.054613114,1.047605312,1.104200592,1.051170596,0.95640704,1.025582321,1.031
"Puerto Rico",0.427,0.45,0.331,0.32,0.359,0.311,0.337,0.351,0.32,0.313,0.299,0.373,0.332,0.346,0.354695742,0.36289636,0.373,0.384,0.393,0.328,0.441,0.028,0.035,0.063,0.059,0.060382705,0.067408498,0.067620976,0.070537224,0.39469824,0.375492668,0.363050076,0.397026908,0.391946364,0.423
Qatar,0.215,0.202,0.238,0.223,0.269,0.243,0.256,0.262,0.268,0.278,0.343,0.397,0.475,0.557,0.558,0.563,0.579,0.61,0.623,0.594,0.661,0.536,0.602,0.632,0.724,0.931,1.011,1.04,1.142,1.202,1.254,1.492,1.913,2.066,2.105
Reunion,0.012,0.013,0.013,0.016,0.016,0.017,0.017,0.018,0.019,0.022,0.024,0.025,0.026,0.032,0.033,0.032,0.033,0.035,0.043,0.043,0.044,0.046,0.046,0.046,0.04705011,0.046839416,0.047802615,0.048533324,0.048267144,0.04832896,0.048424336,0.048596416,0.049023628,0.04101083,0.041
Romania,2.5649764,2.5313176,2.6723884,2.7090472,2.640824,2.645280494,2.731023246,2.803763238,2.766904648,2.875634464,2.658776004,2.0884012,1.931919894,1.906194121,1.7863884,1.926054536,1.9527296,1.922794743,1.661818167,1.5196116,1.5156116,1.6352232,1.5961052,1.544206723,1.583945688,1.568193042,1.583481808,1.587918022,1.617820852,1.38653654,1.396057118,1.401569962,1.391700008,1.316570964,1.315
Russia,,,,,,,,,,,,,35.05229592,32.45987265,29.4970798,28.34606936,25.96704952,24.77439738,24.62891351,25.02349158,25.97616166,25.9126969,26.51576504,27.28400657,28.02677415,27.76586618,28.87821,28.97247575,29.74068166,27.05648012,29.6668216,30.30332407,30.96110287,30.52651323,
Rwanda,0.003163776,0.006184248,0.006092124,0.008030708,0.01103412,0.012058004,0.011064828,0.012054592,0.012058004,0.012064828,0.012030708,0.012058004,0.013030708,0.012030708,0.012037532,0.012030708,0.011058004,0.012058004,0.012235428,0.011201308,0.012320728,0.012247092,0.012300685,0.012330964,0.012165704,0.012950191,0.012588466,0.010694912,0.011949856,0.012157788,0.012335884,0.01251898,0.012584916,0.01458125,0.014
"Saint Helena",,0.00004,0.000042,0.000042,0.000042,0.000043,0.0000436,0.0000887,0.0000884,0.0000887,0.0000887,0.0000436,0.0000435,0.0000866,0.0000885,0.0000885,0.0000883,0.0000885,0.0000885,0.0000885,0.00030997,0.0003,0.0003,0.0002,0.0002,0.000175546,0.000162677,0.000175172,0.000137313,0.000131572,0.000131572,0.000131572,0.000131933,0.000175172,
"Saint Kitts and Nevis",0.000746,0.000786,0.000914,0.000744,0.000746,0.000746,0.000748288,0.000791862,0.00092179,0.000924315,0.000924315,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
"Saint Lucia",0.002,0.001,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.005,0.005,0.006,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
"Saint Pierre and Miquelon",0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.003,0.003,0.002,0.002,0.001,0.001,0.000830612,0.00096269,0.00096269,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"Saint Vincent and Grenadines",0.000730596,0.000687701,0.000740172,0.00074136,0.00074168,0.000845622,0.000870572,0.000946004,0.001121521,0.001375552,0.001249648,0.001135668,0.00120684,0.001237107,0.002216636,0.002216552,0.00221714,0.002214473,0.002224334,0.002224972,0.002255025,0.002196327,0.003223806,0.003212625,0.003270432,0.003259974,0.00322775,0.003222258,0.003230938,0.00322448,0.003253656,0.0032429,0.0032379,0.003228984,
Samoa,0.001072716,0.001073171,0.002125448,0.00212624,0.00216704,0.002177599,0.00220892,0.002187542,0.002185832,0.00220864,0.00220804,0.00220872,0.00225855,0.002257725,0.0022579,0.002268112,0.0023102,0.002337029,0.002387486,0.002439718,0.002357035,0.002495984,0.002630726,0.00254675,0.0025008,0.00249995,0.002505869,0.002513968,0.002522262,0.00252704,0.002517068,0.00253438,0.002352092,0.00338164,
"Saint Thomas and Principe",0.000541716,0.000541171,0.000551632,0.00053112,0.00055252,0.000567576,0.000559593,0.000569823,0.000567734,0.000569927,0.001048996,0.001083488,0.001082736,0.001082472,0.001082528,0.001082496,0.00108272,0.001081704,0.001071379,0.001092034,0.00110201,0.001041332,0.001061038,0.001070875,0.001060096,0.001039996,0.002079352,0.00109884,0.002078832,0.00206832,0.00204878,0.00209716,0.00209516,0.00209541,
"Saudi Arabia",1.664,2.025,1.967,2.123,2.467,2.711,3.015,3.073,3.184,3.127,3.348,3.499,3.663,3.776,3.901,3.826,4.105,4.365,4.543,4.602,5.1,5.295,5.508,5.76,6.292,6.598,6.869,7.16,7.889,8.024,8.891,9.121,9.873,9.861,10.208
Senegal,0.037,0.036,0.037,0.035,0.042,0.041,0.04,0.041,0.035,0.036,0.036457688,0.033459184,0.040455048,0.042098869,0.05146422,0.055474352,0.05548598,0.050490224,0.054499653,0.0595113,0.064540653,0.063640646,0.06671211,0.068573496,0.07845099,0.084189681,0.085836834,0.090144828,0.091640872,0.08680112,0.093160944,0.09585096,0.094143506,0.097472924,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,0.751907025,0.779923876,0.778546748,0.75799326,0.771834268,0.793414744,0.757874468,0.75993684,
Seychelles,0.003,0.003,0.002,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.012,0.012,0.012,0.012,0.016,0.013,0.015,0.016,0.014,0.014,0.014,0.013,0.013
"Sierra Leone",0.011,0.011,0.011,0.011,0.011,0.012,0.013,0.014,0.015,0.015,0.015,0.016,0.011,0.011,0.011,0.012,0.012,0.012,0.012,0.012,0.013153015,0.014154995,0.014162768,0.014162,0.017160256,0.007179982,0.010039676,0.008177912,0.00893613,0.00984912,0.010199988,0.0099716,0.0099516,0.01643115,0.017
Singapore,0.441686096,0.462747512,0.489822576,0.486890816,0.513750924,0.4978294,0.572,0.633,0.676,0.732,0.804,0.86,0.974,1.087822576,1.171689508,1.19,1.356,1.455,1.504,1.49,1.526,1.621,1.602,1.692,1.903,2.161,2.371,2.564,2.576,2.578,2.869,3.023,3.087,3.131,3.273
Slovakia,,,,,,,,,,,,,,0.829844618,0.7855064,0.8477768,0.820942,0.805019839,0.797723164,0.786999406,0.798455232,0.8387168,0.8433284,0.816831682,0.798563302,0.81899115,0.805032252,0.780430141,0.799335309,0.723509122,0.762929345,0.738591422,0.699584081,0.722934786,
Slovenia,,,,,,,,,,,,,0.2168584,0.2322232,0.2422232,0.2611996,0.2885408,0.2731996,0.2738584,0.271881406,0.26827847,0.279602376,0.2772468,0.2756824,0.2912704,0.293487576,0.296511172,0.295208239,0.319539576,0.289765112,0.294579071,0.287339798,0.2794081,0.274474004,
"Solomon Islands",0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
Somalia,0.017,0.019,0.019,0.018,0.019,0.019,0.02,0.015,0.015,0.015,0.014,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.01,0.01,0.01,0.01010125,0.01,0.013,0.014,0.012,0.012,0.011,0.012,0.012,0.012,0.012,0.012
"South Africa",2.624,2.832,3.029,3.116,3.362,3.425,3.473,3.6,3.679,3.694,3.8025644,3.8035408,3.773882,3.87247,3.969313048,4.1891052,4.333612148,4.49249786,4.58647,4.4645064,4.5804356,4.5436824,4.714609969,4.941742373,5.185612766,5.041532642,5.326959328,5.463515398,5.630435119,5.296730138,5.472498646,5.421328101,5.662776398,5.646434488,5.617
Spain,3.1932232,3.2002232,3.492764,3.5926588,3.3938476,3.4772468,3.5205644,3.609882,3.8375644,3.9788584,4.04884324,4.234841192,4.247471136,4.134528381,4.28458596,4.47450868,4.58787728,4.859555569,5.100753755,5.251963442,5.554514018,5.797507592,5.86009479,6.160514281,6.362666432,6.534058666,6.598571601,6.725080921,6.451037578,5.985103615,6.148833767,5.987683316,5.826894591,5.566437489,5.608
"Sri Lanka",0.088,0.089,0.092,0.09,0.106,0.095,0.094,0.1,0.099,0.095,0.105,0.105,0.107,0.126,0.136,0.146,0.146,0.161,0.168,0.180030678,0.189112211,0.186113663,0.188142422,0.199143374,0.19815033,0.219336566,0.216366692,0.225656324,0.218391546,0.20997616,0.243257984,0.266636052,0.2755923,0.282884215,
Sudan,0.052,0.056,0.061,0.059,0.055,0.062,0.069,0.068,0.071,0.069,0.069,0.093,0.087,0.083,0.075,0.071,0.072,0.073,0.074,0.079,0.108,0.135,0.14,0.154,0.165,0.176478752,0.196450164,0.223193424,0.235268592,0.23919296,0.29390184,0.287201832,0.278358348,0.294541512,0.296
Suriname,0.04,0.036,0.035,0.025,0.024,0.0245,0.025,0.0256,0.0261,0.0266,0.0271,0.0276,0.0282,0.0287,0.0292,0.0297,0.0303,0.0308,0.0313,0.0318,0.0323,0.0329,0.0334,0.0339,0.0344,0.0349,0.0355,0.036,0.036504002,0.03642288,0.048687688,0.048377436,0.04875226,0.047365136,0.043
Swaziland,,,0.008982676,0.006683801,0.0072,0.0077,0.0081,0.0086,0.0091,0.0096,0.0101,0.0106,0.0111,0.0116,0.0121,0.0125,0.013,0.0135,0.014,0.0145,0.015,0.0155,0.016,0.0165,0.0169,0.0174,0.0179,0.0184,0.018901074,0.018120796,0.01846246,0.018470552,0.019943604,0.018722405,0.019
Sweden,2.0710472,2.0177876,1.8812596,1.91838556,2.032417,2.164944682,2.196026276,2.265073314,2.22318042,2.18964016,2.218238412,2.219700068,2.258814202,2.237457941,2.249776668,2.300209912,2.27116474,2.313774213,2.397819397,2.358420226,2.261658201,2.395136666,2.262080346,2.163376482,2.314196044,2.336227958,2.233873646,2.251734212,2.214351535,2.063122239,2.200356847,2.14702512,2.215063802,2.111636462,
Switzerland,1.133998,1.0488328,1.0314916,1.082292,1.05394,1.150704,1.156292,1.165292,1.185292,1.149176,1.178186402,1.218784872,1.236383026,1.224157236,1.24410758,1.23916756,1.21466038,1.23221813,1.265640167,1.326002712,1.294258814,1.347633328,1.285545287,1.296989302,1.290818506,1.262177202,1.284548257,1.284188757,1.318340865,1.286049409,1.316442623,1.236606877,1.282193542,1.293803327,
Syria,0.272771396,0.287843048,0.2956588,0.332669036,0.368,0.385750924,0.384788456,0.433928348,0.453,0.483,0.563,0.52127296,0.53727296,0.59430708,0.63329002,0.61,0.652,0.695,0.752,0.7736116,0.782,0.762,0.82,0.8269764,0.8449528,0.805546738,0.80707543,0.856412472,0.984842056,0.994781056,1.02682946,0.937577,0.735709188,0.594531822,
Taiwan,,,,,,,,,,,2.016031206,2.073020872,2.171020684,2.315010309,2.492,2.691,2.904,3.014,3.199,3.342,3.559011221,3.649127096,3.80416582,3.978250905,4.117256563,4.172652878,4.284566952,4.537999297,4.382592863,4.317452277,4.61206248,4.538551488,4.468473755,4.463092559,4.613
Tajikistan,,,,,,,,,,,,,0.2867296,0.2589056,0.2529292,0.2083884,0.2290236,0.218412,0.2250472,0.2413176,0.2387768,0.2460944,0.2514356,0.268,0.2740236,0.284809615,0.280078654,0.271812636,0.20897918,0.186826644,0.192896568,0.191739908,0.197956864,0.201021972,0.205
Tanzania,0.039,0.044,0.043,0.04,0.042,0.043,0.049,0.045,0.049,0.05,0.054,0.05,0.052,0.053,0.048,0.048,0.05,0.047150128,0.054146716,0.05711942,0.057160364,0.067225192,0.073269548,0.07532414,0.0793412,0.088843904,0.091681446,0.108119792,0.116024466,0.12173442,0.122457636,0.122600228,0.11203242,0.157621369,
Thailand,0.516702304,0.555357692,0.543685244,0.5783031,0.642313336,0.72932016,0.752671596,0.830303384,0.94629656,1.117968724,1.32329303,1.452262356,1.56191765,1.771549121,1.96785962,2.218787964,2.493105412,2.67141565,2.518754073,2.55343552,2.608364662,2.736706166,2.976046998,3.224529954,3.472259051,3.784309381,3.887870628,3.998602192,4.03634415,4.199982008,4.406937364,4.584098892,4.911420832,5.119315955,
Togo,0.010077144,0.009079614,0.009278278,0.00888228,0.01107912,0.010476372,0.009476296,0.008815444,0.008808224,0.01001464,0.01001179,0.0166824,0.0120236,0.0100236,0.0120236,0.0130236,0.0123648,0.011314609,0.0123648,0.0173648,0.0213648,0.01588145,0.020580878,0.032044082,0.033526322,0.033492457,0.034643543,0.03974711,0.02417896,0.02457658,0.039345448,0.034979196,0.034157096,0.033154871,
Tonga,0.000434,0.000636,0.000593,0.000636,0.000638,0.000663,0.000663946,0.000974701,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
"Trinidad and Tobago",0.1742597,0.167188154,0.168177718,0.1851578,0.25112528,0.274167152,0.20626115,0.191302151,0.198268424,0.2132608,0.226322462,0.2532609,0.24831026,0.272288652,0.311330112,0.325340296,0.35817578,0.389183834,0.387183546,0.398184068,0.42020402,0.473299657,0.500264498,0.538122892,0.590230506,0.673219978,0.821257894,0.824187796,0.898,0.85,0.944,0.933,0.931,1.04,
Tunisia,0.126238924,0.138255369,0.132496418,0.150373605,0.163439964,0.168098948,0.177560042,0.165986352,0.17536922,0.201218208,0.199457688,0.195,0.187661888,0.214649467,0.23441264,0.209695752,0.2274062,0.265417736,0.284699947,0.28590324,0.297880698,0.333795641,0.335744781,0.330269713,0.333345432,0.358849578,0.333303435,0.293882032,0.363656042,0.294847892,0.302908712,0.297491064,0.315759076,0.335806607,
Turkey,1.1284356,1.0624592,1.1991416,1.2575064,1.37141076,1.547206988,1.740116102,1.90956815,1.901004888,2.099631392,2.21144376,2.264265484,2.404868814,2.565016606,2.565406476,2.834498432,3.07486856,3.212354079,3.33615373,3.286867052,3.481712709,3.246901016,3.385406704,3.46558335,3.646466122,3.937175938,4.277730268,4.601487032,4.558583028,4.569250472,4.739534268,5.1047021,5.259125448,5.223885531,
Turkmenistan,,,,,,,,,,,,,0.314146568,0.283474345,0.273170064,0.297217248,0.2975453,0.305250665,0.287943182,0.31800393,0.401639005,0.502548199,0.584277319,0.759277175,0.806935648,0.832730877,0.841457677,0.924048132,0.95899345,0.910679264,1.016806348,0.984328548,1.383747908,1.407304423,
"Turks and Caicos",,,,,,,,,,,,,,,,0.000189097,0.000189615,0.000189097,0.000208008,0.000208008,0.000391805,0.0003,0.0003,0.0003,0.0002,0.000175097,0.000168156,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003
Uganda,0.0159764,0.0113176,0.0124,0.0134,0.0145,0.0156,0.0166,0.0177,0.0187,0.0198,0.0208,0.0219,0.023,0.024,0.0251,0.0261,0.0272,0.0283,0.029321012,0.029321012,0.033321012,0.0343,0.0353,0.0363,0.0373,0.0383,0.039284615,0.043581256,0.06698873,0.059430336,0.062550208,0.062239204,0.062278432,0.072407054,0.073
Ukraine,,,,,,,,,,,,,9.008528,8.663588,7.448588,7.1131524,6.492176,6.0636588,5.871618591,5.793453478,5.802095606,5.689588128,5.846646606,6.335939871,6.354247126,6.248103123,5.731565893,6.204993413,6.083930552,4.482865643,5.015295165,5.551147389,5.020645096,4.694533662,4.204
"United Arab Emirates",0.267,0.436,0.414,0.511,0.581,0.797,0.907,1.071,1.172,1.269,1.229,1.492,1.614,1.51,1.492,1.607,1.669,1.771,1.839,1.865,2.09,2.268,2.37,2.441,2.582,2.665,2.819,3.093,3.574,3.532,3.662,3.852,4.043,4.12,4.26
"United Kingdom",8.684010236,8.038,7.927,7.917,8.09801044,8.446010447,8.696340846,8.719817756,8.790332292,8.833791088,8.968877254,9.260655616,9.192308496,9.37898694,9.394004,9.425513524,9.96486752,9.575864108,9.6216736,9.682166626,9.678437001,9.752529066,9.629691319,9.650195923,9.696630088,9.667780273,9.551532038,9.218864655,9.119117329,8.631305097,8.839584656,8.364414078,8.535641305,8.530902094,8.07
"United States",78.06627757,76.10489676,73.10071342,72.9716245,76.63193223,76.39135668,76.64675421,79.05356697,82.70825981,84.78558359,84.48496835,84.43939633,85.78200909,87.3649622,89.08882804,91.03208182,94.02029379,94.60120915,95.02025375,96.65166013,98.81986098,96.1775324,97.64536538,97.9205912,100.0932291,100.1935725,99.49272709,101.0861055,98.95911198,94.19500272,97.42516707,96.82175403,94.36615618,97.0571926,98.303
Uruguay,0.109112596,0.10311942,0.09806824,0.120771392,0.117122544,0.1087876,0.1130816,0.121764,0.1188348,0.104001136,0.13435213,0.119453252,0.137122716,0.138811811,0.137859424,0.124453728,0.12908274,0.141975403,0.177198207,0.159926118,0.163721835,0.161629121,0.167994643,0.163000758,0.139867192,0.156101871,0.148426018,0.17725052,0.184377004,0.189074556,0.208035044,0.203301188,0.203970536,0.210463902,
Uzbekistan,,,,,,,,,,,,,1.662,1.708588,1.748,1.857588,1.873412,1.866,1.837412,1.856412,1.946412,2.036,2.086588,2.118588,2.246,2.155151672,2.220655472,2.219348652,2.225534888,1.990866512,1.962060184,2.136804476,2.186912236,1.946501108,1.977
Vanuatu,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.000917334,0.000914689,0.000919847,0.000919847,0.000917334,0.000919847,0.000919847,0.000919847,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002
Venezuela,1.58089764,1.716740688,1.743870344,1.678866932,1.70889764,1.73498294,1.87898294,1.918,1.93,2.054,2.081,2.2113176,2.2176352,2.2909764,2.4379764,2.4696588,2.570324424,2.662,2.814242252,2.645890816,2.90284646,2.994,2.8516824,2.628423656,2.959297412,3.002500935,3.146423308,2.866899072,3.123584538,3.100322844,3.215432896,3.451655016,3.370222768,3.25157569,3.31
Vietnam,0.144,0.1593591,0.171,0.174,0.175,0.176,0.189,0.215,0.219,0.23,0.25,0.275,0.293,0.319,0.364,0.428,0.507,0.556,0.585,0.658,0.711,0.784,0.87,0.942,1.042,1.207325892,1.277344203,1.419088524,1.569042468,1.751112628,1.9389339,2.111247804,2.2976973,2.125061092,
"British Virgin Islands",0.000324,0.00051,0.000511,0.00051,0.000469,0.000483,0.000528687,0.000617192,0.00065896,0.000704339,0.000704339,0.000704339,0.000747223,0.000745618,0.00074927,0.00074927,0.000836839,0.000839132,0.000839132,0.000839132,0.000836839,0.0009,0.0009,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
"Western Sahara",0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
Yemen,0.096,0.098,0.115,0.104,0.132,0.147,0.141,0.14,0.144,0.154,0.16,0.166,0.173,0.142,0.138,0.15,0.153,0.159,0.171,0.179,0.194,0.206,0.226,0.244,0.246,0.257,0.28,0.255,0.312,0.289,0.355,0.307,0.291,0.327,0.288
Zambia,0.130818308,0.130791296,0.133136192,0.13214984,0.12849104,0.12749104,0.12649104,0.11695024,0.12095024,0.10295024,0.11095024,0.10795024,0.10895024,0.10495024,0.10395024,0.10095024,0.09566676,0.10400796,0.1012468,0.098882,0.0985644,0.1042468,0.1076116,0.1109764,0.1146824,0.12068867,0.124699288,0.126759436,0.120466874,0.123496772,0.129861456,0.14476198,0.155564528,0.166998948,0.179
Zimbabwe,0.138795852,0.140236,0.131942,0.138236,0.136236,0.1428712,0.1571888,0.1310708,0.1327296,0.1280708,0.11975974,0.121633496,0.1071416,0.097472564,0.0951416,0.101138188,0.1148476,0.1196008,0.1213068,0.1426716,0.1394012,0.1099892,0.117648,0.1329184,0.100824,0.105812658,0.121447571,0.12365876,0.1142678,0.115646724,0.121420432,0.122351092,0.12824584,0.156568304,0.155
