Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Italy,46599,47022,47412,47766,48085,48373,48638,48893,49151,49430,49742,50096,50487,50904,51323,51729,52116,52488,52851,53213,53579,53950,54321,54683,55022,55331,55604,55845,56057,56247,56419,56577,56717,56839,56938,57012,57062,57089,57103,57113,57127,57153,57189,57227,57251,57255,57230,57185,57154,57180,57294,57506,57802,58147,58495,58808,59080,59314,59502,59642,59730,59760,59734,59668,59586,59504,59429.938,59359.9,59290.969,59216.525,59132.073,59037.893,58937.473,58833.036,58727.51,58623.032,58520.455,58419.22,58318.194,58215.557,58109.918,58000.903,57888.774,57773.546,57655.4,57534.36,57410.228,57282.52,57150.706,57014.109,56872.174,56724.593,56571.153,56411.418,56244.946,56071.394,55890.762,55702.97,55507.686,55304.47,55093.194,54874.065,54647.681,54414.77,54176.315,53933.322,53686.504,53436.75,53185.561,52934.646,52685.582,52439.311,52196.757,51959.337,51728.589,51505.783,51291.679,51086.77,50891.706,50706.977,50532.918,50369.723,50217.328,50075.417,49943.424,49820.74,49707.093,49601.95,49504.143,49412.248,49325.037,49241.832,49162.148,49085.23,49010.304,48936.727,48863.939,48791.567,48719.351,48647.149,48574.826,48502.21,48429.107,48355.329,48280.748,48205.301,48129.009,48051.999,47974.493,47896.799,47819.324
Malta,312,312,313,313,313,313,313,312,311,311,312,313,315,317,320,321,322,322,321,320,320,320,320,321,322,323,324,326,328,331,333,336,339,343,346,349,352,355,358,361,364,368,371,374,377,380,384,387,391,394,397,399,401,403,405,407,409,410,412,414,416,418,421,423,426,428,429.362,430.835,432.089,433.245,434.363,435.469,436.533,437.509,438.352,439.036,439.555,439.92,440.107,440.129,439.963,439.613,439.085,438.406,437.599,436.695,435.714,434.651,433.519,432.345,431.149,429.919,428.671,427.423,426.185,424.966,423.774,422.603,421.464,420.336,419.247,418.166,417.103,416.057,415.015,413.968,412.905,411.842,410.755,409.642,408.486,407.304,406.067,404.778,403.448,402.049,400.598,399.088,397.524,395.909,394.244,392.541,390.797,389.025,387.234,385.454,383.661,381.888,380.123,378.39,376.678,374.999,373.367,371.785,370.23,368.742,367.302,365.921,364.584,363.314,362.084,360.915,359.797,358.717,357.686,356.697,355.746,354.828,353.934,353.061,352.199
Montenegro,395,401,411,422,433,444,453,462,470,478,487,498,510,521,529,534,534,530,525,521,520,523,529,538,547,554,560,566,570,575,581,588,595,603,609,614,616,617,616,615,615,616,617,619,620,620,620,618,616,615,614,613,613,614,615,616,618,619,621,623,624,625,626,627,628,628,628.615,628.96,629.219,629.355,629.397,629.333,629.161,628.893,628.538,628.109,627.604,627.007,626.336,625.567,624.702,623.74,622.684,621.529,620.268,618.895,617.415,615.826,614.14,612.352,610.465,608.495,606.436,604.296,602.092,599.832,597.519,595.156,592.767,590.346,587.899,585.445,582.97,580.479,577.982,575.466,572.937,570.389,567.834,565.249,562.639,560.001,557.321,554.622,551.875,549.098,546.285,543.431,540.546,537.626,534.678,531.713,528.725,525.718,522.697,519.659,516.631,513.597,510.562,507.538,504.507,501.496,498.49,495.506,492.54,489.588,486.673,483.784,480.919,478.085,475.264,472.474,469.711,466.985,464.287,461.628,459.004,456.431,453.89,451.404,448.946
Portugal,8417,8433,8477,8538,8605,8671,8731,8784,8827,8863,8894,8920,8939,8947,8940,8914,8867,8803,8739,8700,8702,8751,8840,8959,9091,9224,9354,9484,9606,9714,9805,9875,9926,9958,9977,9986,9983,9971,9957,9949,9953,9974,10010,10055,10103,10150,10192,10233,10272,10313,10355,10399,10444,10487,10528,10566,10600,10630,10652,10661,10652,10625,10582,10528,10471,10418,10371.627,10329.506,10291.196,10254.666,10218.413,10182.639,10148.119,10114.464,10081.154,10047.807,10014.211,9980.338,9946.169,9911.742,9877.056,9842.032,9806.524,9770.461,9733.748,9696.318,9658.101,9619.023,9578.936,9537.698,9495.169,9451.296,9406.044,9359.411,9311.398,9262.006,9211.257,9159.152,9105.677,9050.824,8994.594,8937.034,8878.247,8818.416,8757.731,8696.394,8634.522,8572.228,8509.664,8446.984,8384.349,8321.892,8259.726,8198.009,8136.889,8076.508,8016.955,7958.351,7900.802,7844.431,7789.338,7735.568,7683.176,7632.209,7582.744,7534.799,7488.387,7443.472,7399.925,7357.636,7316.447,7276.325,7237.169,7198.863,7161.211,7124.057,7087.331,7050.997,7014.972,6979.187,6943.589,6908.163,6872.912,6837.877,6803.089,6768.628,6734.557,6700.962,6667.926,6635.534,6603.913
"San Marino",13,13,13,13,14,14,14,14,15,15,15,16,16,17,17,17,18,18,19,19,19,19,19,19,20,20,20,20,21,21,21,22,22,22,22,23,23,23,23,24,24,24,25,25,26,26,26,27,27,27,27,28,28,28,29,29,30,30,30,31,31,32,32,32,33,33,33.203,33.4,33.557,33.683,33.809,33.924,34.037,34.138,34.238,34.327,34.41,34.493,34.568,34.632,34.688,34.75,34.8,34.838,34.87,34.902,34.927,34.945,34.959,34.968,34.965,34.964,34.952,34.94,34.919,34.895,34.862,34.83,34.791,34.753,34.704,34.651,34.596,34.537,34.474,34.41,34.351,34.287,34.22,34.154,34.088,34.017,33.953,33.881,33.815,33.741,33.67,33.605,33.536,33.467,33.396,33.339,33.265,33.199,33.148,33.081,33.022,32.958,32.903,32.853,32.802,32.756,32.714,32.664,32.63,32.599,32.557,32.526,32.496,32.464,32.434,32.408,32.385,32.36,32.336,32.313,32.293,32.274,32.26,32.238,32.233
Serbia,6732,6853,6963,7063,7153,7235,7309,7377,7440,7499,7557,7613,7670,7726,7781,7835,7889,7943,7998,8057,8120,8188,8261,8337,8416,8497,8580,8663,8747,8829,8908,8985,9058,9128,9193,9253,9306,9352,9397,9451,9518,9603,9701,9796,9862,9884,9856,9783,9684,9579,9488,9413,9353,9303,9258,9215,9173,9135,9100,9065,9030,8994,8957,8920,8885,8851,8820.083,8790.574,8762.027,8733.407,8703.942,8673.359,8641.735,8609.107,8575.593,8541.293,8506.145,8470.018,8432.884,8394.7,8355.445,8315.132,8273.788,8231.444,8188.148,8143.972,8098.94,8053.154,8006.754,7959.923,7912.824,7865.539,7818.124,7770.73,7723.488,7676.522,7629.865,7583.573,7537.662,7492.146,7447.023,7402.311,7357.991,7313.964,7270.097,7226.282,7182.474,7138.684,7094.855,7050.946,7006.907,6962.741,6918.439,6874.045,6829.579,6785.108,6740.648,6696.221,6651.887,6607.704,6563.751,6520.059,6476.657,6433.595,6390.893,6348.612,6306.746,6265.365,6224.479,6184.139,6144.372,6105.208,6066.643,6028.671,5991.283,5954.459,5918.195,5882.497,5847.355,5812.742,5778.633,5745.013,5711.904,5679.273,5647.139,5615.485,5584.327,5553.641,5523.417,5493.635,5464.284
Slovenia,1473,1482,1492,1503,1515,1527,1540,1552,1564,1576,1587,1597,1606,1614,1622,1629,1637,1644,1651,1660,1670,1681,1695,1710,1726,1743,1760,1777,1796,1815,1836,1858,1881,1904,1925,1945,1963,1979,1991,2001,2006,2008,2006,2001,1996,1991,1989,1988,1988,1988,1988,1988,1988,1989,1991,1996,2004,2014,2025,2035,2045,2053,2060,2066,2071,2075,2077.862,2079.976,2081.26,2081.9,2082.055,2081.765,2081.042,2079.87,2078.221,2076.082,2073.482,2070.454,2067.039,2063.281,2059.211,2054.862,2050.247,2045.396,2040.363,2035.168,2029.852,2024.4,2018.83,2013.147,2007.34,2001.428,1995.413,1989.269,1982.975,1976.54,1969.946,1963.19,1956.274,1949.163,1941.851,1934.353,1926.649,1918.78,1910.751,1902.579,1894.281,1885.871,1877.37,1868.793,1860.175,1851.52,1842.867,1834.236,1825.658,1817.165,1808.777,1800.516,1792.414,1784.491,1776.783,1769.296,1762.058,1755.081,1748.392,1742.008,1735.934,1730.183,1724.75,1719.659,1714.899,1710.476,1706.382,1702.584,1699.085,1695.839,1692.859,1690.088,1687.54,1685.142,1682.873,1680.708,1678.623,1676.599,1674.601,1672.622,1670.625,1668.583,1666.453,1664.206,1661.804
Spain,28070,28244,28442,28659,28887,29125,29372,29628,29897,30183,30489,30818,31165,31524,31885,32241,32587,32926,33265,33614,33980,34364,34761,35166,35572,35975,36373,36764,37138,37485,37797,38071,38310,38514,38688,38836,38958,39057,39142,39222,39306,39403,39516,39639,39765,39890,40009,40132,40293,40540,40904,41392,41986,42653,43352,44043,44726,45394,45998,46476,46789,46909,46857,46698,46522,46398,46347.576,46354.321,46397.452,46441.049,46459.219,46449.574,46423.955,46386.885,46345.986,46306.82,46270.109,46233.609,46196.536,46157.408,46115.125,46069.477,46020.92,45969.682,45916.257,45860.815,45803.187,45742.834,45679.133,45611.267,45538.502,45460.397,45376.471,45285.753,45187.13,45079.683,44963.043,44836.913,44700.584,44553.29,44394.558,44224.268,44042.751,43850.54,43648.447,43437.294,43217.65,42990.176,42755.95,42516.227,42272.217,42024.887,41775.202,41524.455,41274.023,41025.211,40779.019,40536.428,40298.705,40067.16,39842.942,39626.72,39419.133,39221.202,39033.983,38858.203,38694.133,38541.621,38400.321,38269.636,38148.865,38037.696,37935.443,37840.691,37751.614,37666.643,37584.961,37505.91,37428.414,37351.373,37273.831,37195.097,37114.632,37032.117,36947.276,36859.888,36769.768,36676.712,36580.552,36481.118,36378.242
"Macedonia (F.Y.R.O.M.)",1254,1290,1321,1347,1371,1392,1413,1432,1451,1470,1489,1508,1527,1547,1569,1592,1618,1645,1672,1698,1721,1740,1755,1769,1784,1803,1826,1851,1878,1903,1924,1942,1955,1966,1974,1982,1988,1992,1996,1997,1996,1993,1989,1984,1982,1983,1989,2000,2012,2024,2035,2043,2049,2053,2057,2060,2063,2065,2067,2069,2071,2072,2074,2076,2077,2079,2081.206,2083.16,2085.051,2086.72,2088.035,2088.955,2089.472,2089.555,2089.175,2088.336,2086.986,2085.13,2082.747,2079.826,2076.35,2072.332,2067.776,2062.712,2057.166,2051.17,2044.743,2037.913,2030.725,2023.251,2015.548,2007.629,1999.528,1991.269,1982.895,1974.422,1965.869,1957.251,1948.564,1939.819,1931.001,1922.129,1913.185,1904.146,1894.996,1885.702,1876.256,1866.657,1856.907,1847,1836.928,1826.698,1816.312,1805.781,1795.112,1784.308,1773.392,1762.377,1751.285,1740.155,1729.015,1717.887,1706.786,1695.759,1684.834,1674.038,1663.393,1652.914,1642.625,1632.532,1622.647,1612.99,1603.543,1594.351,1585.383,1576.657,1568.183,1559.938,1551.918,1544.091,1536.438,1528.957,1521.619,1514.429,1507.378,1500.453,1493.638,1486.917,1480.267,1473.659,1467.059
Austria,6936,6931,6931,6935,6943,6953,6968,6986,7008,7037,7071,7111,7157,7206,7256,7305,7352,7397,7440,7479,7516,7550,7581,7607,7626,7638,7641,7637,7628,7618,7610,7605,7602,7603,7607,7615,7625,7639,7659,7687,7724,7773,7831,7892,7947,7990,8018,8033,8041,8051,8069,8098,8134,8176,8217,8254,8285,8312,8338,8370,8410,8460,8518,8578,8633,8679,8712.137,8735.453,8751.82,8766.201,8782.21,8800.683,8820.467,8840.866,8860.572,8878.617,8895,8910.093,8923.73,8935.707,8945.882,8954.175,8960.62,8965.35,8968.574,8970.477,8971.097,8970.431,8968.62,8965.812,8962.11,8957.572,8952.219,8946.033,8938.992,8931.07,8922.32,8912.733,8902.223,8890.624,8877.857,8863.925,8848.914,8832.948,8816.153,8798.684,8780.593,8761.977,8743.04,8724.044,8705.193,8686.586,8668.264,8650.293,8632.729,8615.63,8599.031,8582.925,8567.216,8551.786,8536.493,8521.347,8506.325,8491.374,8476.367,8461.262,8446.029,8430.717,8415.36,8400.046,8384.848,8369.778,8354.897,8340.347,8326.285,8312.877,8300.149,8288.127,8276.821,8266.279,8256.496,8247.466,8239.147,8231.488,8224.44,8217.908,8211.802,8206.029,8200.448,8194.942,8189.358
Belgium,8638,8680,8728,8779,8833,8887,8942,8998,9054,9110,9167,9225,9284,9340,9394,9444,9489,9529,9566,9600,9632,9663,9693,9721,9747,9772,9795,9817,9837,9854,9869,9881,9890,9898,9906,9917,9929,9942,9959,9980,10007,10039,10078,10119,10156,10186,10208,10224,10237,10255,10282,10319,10365,10419,10480,10547,10620,10698,10779,10860,10939,11013,11084,11152,11219,11288,11358.379,11429.336,11498.519,11562.784,11619.972,11669.155,11711.336,11748.557,11783.859,11819.487,11856.107,11893.179,11930.295,11966.633,12001.594,12035.2,12067.775,12099.35,12129.97,12159.663,12188.44,12216.266,12243.125,12269.006,12293.88,12317.742,12340.605,12362.469,12383.341,12403.243,12422.194,12440.194,12457.232,12473.248,12488.233,12502.201,12515.235,12527.427,12538.866,12549.705,12559.984,12569.767,12579.191,12588.375,12597.441,12606.449,12615.469,12624.568,12633.826,12643.295,12653.016,12663.015,12673.268,12683.746,12694.403,12705.265,12716.324,12727.512,12738.769,12750.022,12761.26,12772.487,12783.703,12794.949,12806.236,12817.566,12828.916,12840.293,12851.692,12863.112,12874.544,12885.972,12897.379,12908.76,12920.1,12931.362,12942.529,12953.534,12964.355,12974.911,12985.164,12995.064,13004.548,13013.559,13022.033
France,41880,42071,42366,42724,43118,43528,43946,44376,44828,45319,45865,46471,47121,47781,48403,48952,49411,49792,50127,50466,50844,51273,51740,52212,52646,53011,53296,53516,53696,53872,54071,54298,54548,54818,55103,55397,55704,56025,56348,56663,56961,57238,57497,57745,57991,58242,58500,58763,59035,59316,59608,59911,60225,60550,60887,61234,61593,61961,62330,62688,63027,63344,63640,63920,64191,64457,64720.69,64979.548,65233.271,65480.71,65721.165,65954.741,66182.378,66405.223,66624.723,66841.951,67057.171,67270.163,67480.85,67689.001,67894.271,68096.621,68295.673,68490.279,68678.97,68860.56,69034.688,69201.204,69359.408,69508.594,69648.311,69778.363,69899,70010.835,70114.775,70211.636,70301.774,70385.563,70463.968,70538.132,70608.998,70677.25,70743.274,70807.346,70869.589,70930.256,70989.694,71048.444,71107.175,71166.642,71227.445,71289.926,71354.276,71420.764,71489.622,71561.003,71635.042,71711.723,71790.922,71872.375,71955.834,72041.181,72128.233,72216.704,72306.248,72396.525,72487.375,72578.538,72669.439,72759.401,72847.892,72934.56,73019.377,73102.602,73184.667,73265.876,73346.156,73425.247,73502.919,73578.863,73652.809,73724.553,73793.939,73860.834,73925.107,73986.579,74045.009,74100.112,74151.533,74198.874,74241.659
Germany,69966,70299,70619,70929,71233,71538,71851,72184,72548,72955,73414,73928,74489,75080,75676,76256,76816,77353,77841,78255,78573,78787,78902,78936,78917,78866,78794,78702,78589,78455,78301,78126,77945,77790,77704,77717,77838,78054,78354,78716,79118,79564,80046,80520,80931,81241,81426,81500,81499,81482,81488,81536,81612,81686,81716,81671,81540,81344,81131,80966,80895,80934,81066,81265,81490,81708,81914.672,82114.224,82293.457,82438.639,82540.45,82590.869,82591.766,82556.732,82506.139,82455.044,82407.574,82359.998,82310.176,82253.517,82186.736,82110.139,82025.793,81934.057,81835.396,81730.117,81618.342,81499.881,81374.31,81241.016,81099.557,80949.943,80792.26,80626.348,80452.01,80269.191,80078.254,79879.592,79673.303,79459.474,79238.486,79010.818,78777.564,78540.532,78301.963,78063.809,77826.955,77592.211,77361.376,77136.415,76918.85,76709.335,76507.989,76314.983,76130.217,75953.38,75784.532,75623.098,75467.311,75314.85,75163.796,75013.549,74863.77,74713.179,74560.401,74404.477,74244.994,74082.155,73916.588,73749.314,73581.317,73412.769,73244.157,73077.133,72913.783,72755.692,72603.523,72457.323,72317.318,72183.56,72055.949,71934.381,71818.66,71708.493,71603.441,71502.897,71406.08,71311.986,71219.433,71127.058,71033.283
Liechtenstein,14,14,14,14,15,15,15,15,16,16,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,23,24,24,25,25,26,26,27,27,27,27,28,28,28,28,29,29,29,30,30,31,31,32,32,33,33,34,34,34,35,35,35,35,36,36,36,36,37,37,37,37,37.666,37.922,38.155,38.404,38.645,38.888,39.135,39.368,39.603,39.844,40.065,40.297,40.506,40.722,40.918,41.109,41.294,41.461,41.621,41.77,41.911,42.048,42.16,42.274,42.378,42.478,42.562,42.641,42.714,42.785,42.854,42.919,42.981,43.041,43.096,43.146,43.197,43.255,43.296,43.342,43.385,43.436,43.481,43.525,43.571,43.619,43.674,43.715,43.772,43.831,43.881,43.943,44.001,44.06,44.126,44.193,44.261,44.33,44.401,44.471,44.541,44.62,44.692,44.768,44.841,44.917,44.988,45.057,45.132,45.205,45.277,45.338,45.411,45.472,45.542,45.594,45.657,45.718,45.768,45.821,45.876,45.933,45.982,46.029,46.075
Luxembourg,296,298,299,302,303,305,307,309,310,312,315,317,321,324,327,330,332,334,336,338,340,342,345,348,351,354,357,359,361,363,364,365,365,365,366,367,369,371,374,378,382,386,391,397,402,408,414,420,426,431,436,440,444,447,452,458,466,475,485,496,508,520,532,545,556,567,575.747,583.455,590.321,596.992,603.944,611.338,618.998,626.791,634.437,641.757,648.718,655.418,661.932,668.387,674.864,681.385,687.929,694.466,700.955,707.373,713.713,719.995,726.203,732.355,738.428,744.431,750.354,756.22,762.035,767.807,773.542,779.238,784.874,790.443,795.916,801.298,806.595,811.815,816.953,822.022,827.027,831.956,836.837,841.669,846.454,851.207,855.924,860.609,865.26,869.888,874.479,879.057,883.599,888.095,892.557,896.976,901.341,905.659,909.927,914.128,918.273,922.357,926.39,930.381,934.327,938.251,942.135,945.987,949.799,953.584,957.324,961.024,964.688,968.313,971.889,975.41,978.887,982.306,985.676,989,992.265,995.478,998.632,1001.716,1004.737
Monaco,20,19,19,19,19,20,20,21,21,22,22,23,23,23,23,23,23,23,23,23,23,24,24,24,25,25,26,26,26,26,27,27,28,28,29,29,29,29,29,29,29,30,30,30,30,31,31,31,32,32,32,32,33,33,33,34,34,35,36,37,37,37,38,38,38,38,38.499,38.695,38.897,39.102,39.297,39.495,39.684,39.89,40.086,40.294,40.499,40.713,40.919,41.143,41.362,41.577,41.798,42.027,42.25,42.462,42.675,42.885,43.089,43.289,43.487,43.689,43.891,44.094,44.298,44.513,44.732,44.965,45.198,45.44,45.685,45.928,46.175,46.432,46.696,46.949,47.211,47.48,47.749,48.01,48.281,48.555,48.828,49.112,49.398,49.682,49.979,50.279,50.581,50.889,51.198,51.513,51.823,52.148,52.463,52.788,53.114,53.434,53.757,54.094,54.407,54.732,55.054,55.37,55.683,55.993,56.299,56.599,56.898,57.188,57.474,57.752,58.031,58.307,58.569,58.827,59.078,59.328,59.575,59.819,60.055
Netherlands,10042,10168,10298,10432,10570,10710,10852,10997,11144,11295,11449,11606,11767,11928,12089,12248,12404,12557,12707,12855,13002,13148,13292,13431,13562,13683,13793,13893,13984,14069,14148,14224,14295,14365,14438,14514,14596,14683,14774,14869,14965,15065,15166,15268,15369,15468,15563,15655,15746,15836,15926,16018,16110,16201,16287,16367,16440,16507,16569,16627,16683,16737,16789,16840,16889,16938,16987.33,17035.938,17084.459,17132.908,17181.248,17229.539,17277.608,17324.898,17370.682,17414.354,17455.642,17494.467,17530.6,17563.86,17594.086,17621.144,17644.902,17665.116,17681.583,17694.135,17702.746,17707.499,17708.529,17706.05,17700.286,17691.337,17679.383,17664.805,17648.06,17629.558,17609.532,17588.146,17565.59,17542.008,17517.575,17492.481,17466.923,17441.03,17414.949,17388.808,17362.724,17336.844,17311.379,17286.562,17262.566,17239.474,17217.309,17196.14,17176,17156.907,17138.837,17121.74,17105.458,17089.783,17074.532,17059.623,17044.963,17030.283,17015.282,16999.718,16983.464,16966.512,16948.832,16930.43,16911.331,16891.525,16871.009,16849.905,16828.368,16806.546,16784.478,16762.195,16739.807,16717.43,16695.179,16673.072,16651.148,16629.385,16607.749,16586.218,16564.777,16543.389,16522.069,16500.797,16479.579
Switzerland,4668,4726,4789,4852,4913,4971,5027,5083,5144,5213,5296,5393,5503,5618,5729,5830,5917,5992,6056,6115,6169,6222,6270,6311,6341,6356,6355,6341,6322,6307,6304,6316,6342,6377,6417,6456,6494,6532,6572,6619,6675,6741,6815,6892,6961,7019,7061,7092,7115,7138,7167,7203,7244,7292,7347,7410,7481,7560,7646,7737,7832,7930,8032,8133,8230,8320,8401.739,8476.005,8544.034,8608.259,8670.535,8731.111,8789.509,8846.072,8901.021,8954.578,9007.018,9058.436,9108.617,9157.185,9203.908,9248.77,9291.93,9333.466,9373.492,9412.115,9449.364,9485.304,9520.093,9553.924,9586.938,9619.178,9650.663,9681.487,9711.755,9741.501,9770.811,9799.607,9827.62,9854.475,9879.901,9903.822,9926.335,9947.458,9967.27,9985.87,10003.266,10019.527,10034.835,10049.42,10063.505,10077.143,10090.39,10103.417,10116.349,10129.335,10142.441,10155.646,10168.863,10181.943,10194.761,10207.303,10219.598,10231.553,10243.054,10254.046,10264.5,10274.461,10283.991,10293.224,10302.232,10311.05,10319.688,10328.284,10336.957,10345.817,10354.897,10364.185,10373.653,10383.253,10392.925,10402.629,10412.333,10421.996,10431.583,10441.021,10450.238,10459.129,10467.561,10475.374,10482.416
Anguilla,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,10,10,10,10,11,11,11,11,12,12,12,13,13,13,13,14,14,14,14,14,14,15,14.764,14.909,15.045,15.174,15.283,15.38,15.456,15.521,15.581,15.644,15.692,15.747,15.795,15.839,15.867,15.901,15.926,15.945,15.962,15.977,15.981,15.986,15.984,15.975,15.96,15.949,15.929,15.903,15.878,15.852,15.819,15.78,15.739,15.699,15.649,15.603,15.547,15.497,15.45,15.391,15.334,15.276,15.211,15.152,15.088,15.022,14.96,14.894,14.829,14.766,14.695,14.632,14.564,14.489,14.419,14.35,14.277,14.21,14.14,14.068,14,13.936,13.866,13.799,13.727,13.666,13.603,13.533,13.475,13.41,13.345,13.279,13.221,13.158,13.1,13.039,12.981,12.921,12.862,12.801,12.741,12.684,12.627,12.574,12.515
"Antigua and Barbuda",46,48,50,51,52,53,53,54,54,55,55,56,57,58,60,61,62,63,65,66,67,68,69,70,71,72,72,73,73,74,73,73,72,72,71,70,69,68,67,67,67,67,68,70,72,74,76,78,80,82,84,85,86,87,88,89,90,91,92,94,95,96,97,98,99,100,100.963,102.012,103.05,104.084,105.11,106.125,107.144,108.138,109.126,110.094,111.043,111.971,112.877,113.763,114.608,115.442,116.242,117.008,117.744,118.452,119.131,119.77,120.377,120.955,121.503,122.01,122.482,122.922,123.334,123.729,124.079,124.404,124.701,124.973,125.223,125.451,125.652,125.832,125.997,126.147,126.275,126.392,126.504,126.595,126.686,126.764,126.838,126.909,126.969,127.025,127.081,127.133,127.184,127.222,127.254,127.272,127.285,127.289,127.271,127.247,127.215,127.157,127.092,127.016,126.917,126.807,126.671,126.542,126.388,126.227,126.054,125.876,125.678,125.486,125.281,125.07,124.853,124.626,124.393,124.162,123.922,123.692,123.446,123.205,122.961
Aruba,38,38,39,40,42,44,46,48,50,53,54,55,56,57,57,57,58,58,58,59,59,59,60,60,61,61,61,60,60,60,60,61,61,62,63,63,63,62,61,61,62,65,68,73,77,80,83,85,87,89,91,93,95,97,99,100,101,101,101,101,102,102,103,103,104,104,104.822,105.264,105.67,106.053,106.438,106.797,107.147,107.484,107.804,108.116,108.411,108.682,108.936,109.172,109.377,109.545,109.687,109.789,109.855,109.885,109.866,109.822,109.73,109.606,109.442,109.246,109.013,108.759,108.488,108.191,107.882,107.557,107.232,106.913,106.595,106.29,105.993,105.708,105.444,105.195,104.96,104.753,104.556,104.372,104.205,104.058,103.911,103.78,103.659,103.535,103.424,103.307,103.19,103.07,102.948,102.818,102.68,102.533,102.382,102.217,102.04,101.859,101.668,101.462,101.252,101.03,100.797,100.557,100.306,100.052,99.801,99.542,99.269,99.009,98.747,98.479,98.215,97.948,97.693,97.436,97.185,96.925,96.676,96.433,96.194
Bahamas,79,80,81,83,86,89,92,96,100,104,110,115,121,127,134,140,146,153,159,164,169,174,178,181,185,189,193,197,202,206,211,215,220,225,230,235,239,243,248,252,256,261,266,271,276,280,284,287,290,294,298,303,309,316,323,329,336,342,349,355,361,367,372,377,382,387,391.232,395.361,399.285,403.095,406.839,410.556,414.225,417.836,421.345,424.732,427.995,431.152,434.193,437.109,439.896,442.558,445.094,447.498,449.791,451.97,454.048,456.009,457.876,459.657,461.356,462.992,464.554,466.055,467.495,468.871,470.201,471.466,472.678,473.82,474.894,475.887,476.815,477.67,478.466,479.187,479.854,480.447,480.991,481.468,481.894,482.265,482.58,482.841,483.047,483.218,483.327,483.392,483.409,483.378,483.291,483.163,482.979,482.76,482.492,482.181,481.832,481.444,481.019,480.568,480.07,479.556,479.009,478.438,477.847,477.245,476.629,476.004,475.366,474.727,474.094,473.458,472.818,472.181,471.538,470.897,470.254,469.605,468.953,468.288,467.615
Barbados,211,216,220,223,225,227,228,229,230,230,231,232,233,234,235,235,236,237,237,238,239,240,241,243,245,246,247,249,250,251,252,253,254,255,255,256,257,258,259,259,260,261,262,263,264,265,266,267,268,269,270,271,271,272,273,274,275,276,277,278,280,281,282,283,283,284,284.996,285.719,286.388,287.01,287.568,288.071,288.529,288.928,289.261,289.538,289.757,289.908,290.004,290.04,290.01,289.938,289.791,289.599,289.355,289.05,288.698,288.296,287.854,287.367,286.843,286.293,285.708,285.095,284.46,283.799,283.124,282.438,281.733,281.024,280.31,279.604,278.886,278.176,277.482,276.792,276.122,275.451,274.789,274.155,273.535,272.931,272.344,271.773,271.22,270.677,270.149,269.638,269.134,268.649,268.169,267.7,267.249,266.799,266.357,265.926,265.497,265.071,264.65,264.234,263.812,263.395,262.969,262.549,262.128,261.706,261.282,260.853,260.436,259.998,259.565,259.126,258.695,258.253,257.804,257.357,256.921,256.465,256.028,255.58,255.126
"British Virgin Islands",7,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,11,11,11,11,11,11,12,12,13,13,14,15,15,16,16,17,17,18,18,18,19,19,20,20,21,21,22,22,23,23,24,25,26,26,27,28,29,29,30,30,30.661,31.196,31.719,32.206,32.634,33.006,33.322,33.603,33.861,34.115,34.365,34.606,34.846,35.075,35.287,35.49,35.676,35.855,36.023,36.186,36.33,36.469,36.595,36.72,36.829,36.933,37.034,37.128,37.207,37.287,37.363,37.426,37.48,37.532,37.577,37.618,37.648,37.665,37.675,37.683,37.686,37.685,37.676,37.657,37.637,37.611,37.575,37.542,37.509,37.467,37.424,37.382,37.34,37.296,37.25,37.204,37.151,37.103,37.053,37.008,36.952,36.896,36.838,36.778,36.721,36.663,36.6,36.534,36.477,36.41,36.347,36.28,36.215,36.154,36.084,36.02,35.943,35.877,35.805,35.737,35.666,35.588,35.513,35.443,35.367
