Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Spain,175808,169513,172200,168898,165809,163139,164062,162150,167407,162052,165540,168650,167094,169181,174233,169458,182538,178127,180931,187866,185476,193495,190795,193482,200359,205434,207521,209417,216917,229646,222340,231119,238524,250818,264273,284102,293059,304952,314144,312664,319489,334740,337115,337474,340888,338641,360408,357445,370036,360821,366944,381416,378195,399131
"Sri Lanka",39159,33501,33485,38868,31889,28717,25700,25838,26644,35895,34767,28538,26461,24057,33005,31496,32164,30972,51788,52719,45522,42812,62915,76288,69787,71619,73048,80845,74093,71167,72006,71632,67991,66687,67288,67355,69133,70412,74118,73690,74061,74727,71262,80915,80217,83005,91456,92235,95071,96562,97081,99980,114507,118294
Sudan,104285,104606,104186,103953,102077,101920,100611,100714,99807,101034,100123,97831,97701,97690,99136,98584,97858,99158,101515,105945,106918,108146,105893,106054,106808,108206,105406,107414,103986,98626,105910,106902,106300,107162,108549,110176,110305,111017,114346,113238,118849,126891,140271,145151,144267,144210,141766,135984,141372,132000,129996,,,
Suriname,78264,79534,82319,92601,88876,91423,95588,92027,88934,82883,80844,78562,73886,68703,77183,75376,85033,92101,92209,91818,91730,95592,92575,98084,109662,85098,124587,122966,135071,149954,160514,160336,159596,147591,132381,136381,137095,136121,144550,148186,155041,162987,166106,164383,164284,171658,178321,196322,170662,179788,192146,188420,183801,179070
Swaziland,88265,93525,94444,95946,98425,102171,101863,101818,100500,101087,100529,100518,101010,101980,102415,102370,101852,101770,101288,101266,101667,100405,100000,100000,98462,99231,99231,100000,100000,104318,79815,80614,79056,79053,79255,79356,88983,81951,81396,80859,80132,79687,79292,78865,78529,77754,77942,78219,78597,74107,79887,80000,82715,81911
Sweden,135228,128024,137985,145269,138715,155997,150823,126428,125829,144679,151103,143093,141213,150778,134761,135962,140365,136023,153309,139650,150606,150720,155622,162917,157273,154975,137881,157087,147728,154065,150580,153881,157288,159832,178641,189784,190923,162360,156433,161109,155954,149281,151148,148723,140805,155941,136016,130849,147920,112521,118927,123795,117344,117699
Switzerland,200536,208579,220100,220204,215132,221599,219492,218478,222823,225586,239161,236464,240711,229307,236845,226234,241539,239445,237032,258961,262203,250660,267849,281075,270200,250261,231176,262789,271836,285644,272141,273910,271730,266305,283445,301886,293669,307786,277470,281803,333366,360229,301798,243433,224203,216221,220273,220210,257681,244032,272391,264444,250787,260767
Syria,79513,90913,54773,62406,63878,57156,68709,73509,68580,65856,84077,94540,75764,96805,111503,100496,103144,104579,103757,117304,126155,123491,119774,111602,103922,111728,111720,120451,113129,117416,112062,126823,130062,127887,140546,133850,140884,163192,186741,184183,192880,199985,220920,213379,205763,204528,209480,194311,217370,203525,210182,178348,174698,182484
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184142,183685,163334,166905,141769,122786,108562,101938,108820,120380,147200,176710,195477,208591,217724,216935,244652,244125,248560,261681,271849,310528,326504
Thailand,52902,51390,54738,53735,54882,54636,56960,62343,66005,62187,66122,65686,70986,69046,72945,74213,70625,70622,73086,79495,75950,82116,77532,75316,81946,76579,71705,67439,64660,62305,65026,61662,59266,59619,58846,56227,55548,55045,55147,64924,64018,66691,58833,69150,74905,76189,77005,75484,76571,74938,78332,80523,73624,74640
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112741,87455,97949,89070,92901,85451,95619,100003,100354,106299,109522,111017,114248,117573,125760,127900,132327,140798,162236,156219,149226,147638,164160
"Timor Leste",22667,22667,22667,22667,22667,22606,23018,23471,23924,23022,23489,23994,22050,23030,22855,22000,22000,22105,22105,22222,22222,22222,22222,22222,22222,21839,21839,21839,21839,21980,22368,24054,21798,22531,20161,21221,21884,22135,22244,23558,23715,22602,23903,24147,24578,24554,24871,25128,26059,28297,25226,27242,25723,25692
Togo,44565,43780,43780,43935,43935,44042,44137,44206,44206,44395,44387,44388,44286,44833,45750,46320,46332,47148,48244,47778,48529,47138,48562,49249,46310,49059,54040,55963,50806,64644,48100,48232,48291,48556,48954,49165,49203,49259,49257,49326,49699,49604,49732,49927,50702,49155,48987,49847,49815,48781,50048,52279,50443,50327
Tonga,9880,10304,10661,10864,11292,11574,12267,12832,13352,12761,12870,12948,13139,13543,13839,14098,14170,13972,14081,14190,14472,14360,14615,14550,14995,15653,17040,19264,24498,31941,43641,31757,42240,40864,30795,35550,36997,30443,38159,38953,39047,41247,39193,39166,39187,38927,41022,39079,39196,39255,39419,39358,39457,39882
"Trinidad and Tobago",130909,127730,126134,122239,118853,118575,121641,128671,123199,123061,124976,133159,138923,146338,152579,154625,154328,151749,149372,151760,152151,152531,126018,123927,106437,111994,104887,105280,111960,99533,111198,108887,106804,112461,116969,113609,114210,120935,113195,116828,115506,105368,107911,103218,95090,83589,43159,38011,39570,50794,54160,61235,44921,37430
Tunisia,91828,95408,93623,88954,93865,92254,89971,85922,87609,92934,94269,101824,106066,111686,108100,108928,113141,107314,111492,101176,112736,102617,115927,132705,120770,126025,136766,116905,116490,119366,124611,129711,126157,125697,132612,131381,122533,133981,156994,166384,163077,177834,179469,187843,186823,185342,190278,213824,207386,219746,212246,223729,241893,244856
Turkey,120836,127998,134304,138845,140570,138583,140803,147256,145127,146400,145863,147181,142502,147504,156013,169115,161861,167622,187646,179598,169132,176711,180023,190125,206183,207111,214143,216094,210871,229820,229579,218488,230618,229917,234458,237102,233093,246305,245046,240718,239371,240883,240879,240016,243841,243282,244654,247601,245241,244580,247750,247977,250807,250710
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85407,117367,110150,105351,116875,112972,125570,151401,155658,150620,168690,166038,167060,176830,181913,187134,181056,181492,187366,195791,202301,200500,203125
Tuvalu,71429,73810,72727,71739,73913,72917,72000,76000,74074,71429,73333,75000,73913,75758,72000,66667,80000,75676,74419,75000,75676,74286,75000,80000,82500,79545,79545,81818,80435,69767,78000,74892,75000,74878,74945,77778,75384,76000,75157,75125,75000,75129,75714,74923,74828,74731,72000,74480,74497,74518,74541,74667,74540,74614
Uganda,51416,52307,52232,52787,52331,51964,52053,52318,52389,52066,51990,52963,52929,52892,52401,53126,51719,54140,54311,56608,57459,56987,57430,57285,56615,57105,56992,58358,61469,57172,64212,62542,61633,61724,61244,60486,59903,61399,60262,60403,58664,57990,56478,55187,54081,52720,50498,51335,51069,50223,54033,57047,58043,53589
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106146,118105,107109,102619,95615,97721,109057,93823,96619,109134,106650,124826,137222,149004,145543,129304,145852,154596,147404,167386,171873,171018,168079
"United Arab Emirates",50000,50000,50000,50000,50000,55794,84962,75667,67528,75504,92872,60631,89767,170278,191860,213553,236342,231578,247548,266498,259526,251539,220772,212627,244773,213864,199741,207326,289111,326019,385986,386107,396409,438896,491359,482340,564861,455618,513755,561391,557762,425977,359220,448129,315831,364600,310088,381085,302855,265245,262007,273452,245678,237500
"United Kingdom",165033,159711,192851,191863,192413,207770,203175,186830,197065,190453,208214,210191,212751,210900,199657,167032,228698,214741,214097,223281,228692,245886,237613,251787,238087,217827,217336,223311,210716,209578,209175,225904,228587,200423,172460,188223,188919,170380,193305,206937,242420,225800,213245,234037,237109,227189,214333,230207,223111,234703,241179,215111,221373,238889
Tanzania,53302,53457,53218,53264,53413,52925,53180,53100,53757,51561,51599,51037,51349,51907,54383,54087,55126,55306,55786,56707,58607,59176,58935,58034,57210,57879,60067,60664,63043,58516,67532,65573,60778,63778,64379,65401,64852,65070,63642,64883,64451,64574,63622,62663,61352,60676,60250,58689,60247,55649,64653,67539,69610,68320
"United States",130228,139221,136510,135754,140652,135606,140516,151708,144846,152874,159278,159644,156965,167811,172735,173727,184484,177181,187217,186804,192419,209984,203080,212230,211114,218527,221954,214374,230774,231211,235824,233314,238758,253661,247621,256084,264452,251802,276746,276292,270091,289142,282828,309270,293013,298029,315913,304198,313857,311541,319893,321891,317867,332972
Uruguay,53258,52211,53101,53854,54717,56696,55422,55375,56151,56601,58278,59898,60762,62785,65972,66986,67675,69390,69635,71017,70681,69502,68395,67845,67347,67534,66534,64976,69010,75897,80879,83377,83792,84218,88068,89535,93334,94633,95253,93226,104031,126194,144257,134193,140671,148168,161385,152269,166064,166622,180323,198497,194600,200486
"Soviet Union",93802,93309,89219,113156,104616,109080,121308,113594,110294,106446,117608,107414,132535,130365,123146,136578,131799,138951,142250,147195,141423,161442,159298,166182,154317,157194,148568,150328,143086,155922,145785,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163948,174189,168004,164684,164869,165280,164146,174912,185575,194119,194270,195318,207855,199952,229731,241188,304253,323604,341779,367553,380809,412105,419013
Vanuatu,150000,150000,150000,150000,150000,150000,150000,150000,150000,151724,153333,150000,151515,150725,150000,151351,148718,150000,151220,150588,151163,150562,151111,150000,155319,156701,156250,152000,156000,164271,148472,149011,149549,149658,149866,150000,153226,150769,151515,153113,153907,155882,156522,157143,157039,157542,153333,158814,159680,160541,161409,166667,163073,163594
Venezuela,129158,125257,123295,130302,129480,128408,131488,138681,128465,138096,142360,143156,144940,146760,143955,145668,153396,152702,154520,156030,145008,155452,147139,155135,144226,147554,143706,143518,148331,144045,146934,153159,165687,166371,163894,161492,178406,197748,191377,186013,195291,199264,208227,205744,206294,202496,210652,210803,221720,191951,197970,198130,203451,202335
Vietnam,88492,90183,90792,92730,93588,94498,91363,92909,94479,91449,92278,91399,90040,90742,89143,90897,89139,89597,89704,89905,94725,95056,101031,104921,92092,99627,97268,96591,100838,99445,96785,95404,96293,100553,102707,102997,114974,112450,109285,114681,118048,117654,117292,117765,119130,125112,131937,139937,145971,148046,144662,155629,165268,167622
"Wallis and Futuna",32566,32435,32308,32185,32066,31951,35821,33333,31169,29268,27586,25946,24615,23415,23415,22326,22419,22870,24159,24204,24248,24292,24336,24336,24518,24716,25130,25172,25322,25513,25675,25838,25936,25828,25847,25862,25878,25892,25824,25819,25816,25827,25813,25798,25809,25911,25581,25902,25934,25992,26208,26503,26184,26167
Yemen,124064,123747,130169,130672,133951,132852,133843,134135,109109,99221,159891,121750,130686,139161,125170,126285,124580,122674,110737,123014,107916,110594,110411,170541,170761,165751,166630,166321,151819,141074,127419,131065,132834,120551,120046,119721,118199,118447,119166,117353,118636,116994,116383,112709,115788,116161,117988,118727,119324,123484,117914,123221,114464,112484
Yugoslavia,85055,87901,94824,99906,86128,97713,95770,92324,91888,91292,92540,95179,99483,98366,94527,101386,107502,94515,100903,102080,104401,105150,98395,100120,92396,94283,89319,84788,88075,79318,92937,,,,,,,,,,,,,,,,,,,,,,,
Zambia,69008,69345,69889,69840,69961,70457,70404,70287,71357,71121,71097,69079,70130,71338,71111,71150,71810,70545,70506,71404,80112,69111,68939,67532,65353,66847,68329,69799,71257,64997,68759,68172,69210,69548,69682,70308,70667,70467,70765,69824,71716,72026,70399,73016,71202,74371,82976,76579,76790,76603,77577,78484,78431,79367
Zimbabwe,65324,65900,65963,65668,66442,66310,66275,66243,66257,66210,66164,61505,61958,61959,60880,61355,61323,61027,62375,62302,62506,62201,62109,61745,65069,65734,66530,67151,67797,59101,67173,64289,66759,68227,67405,67307,67903,67423,69241,69187,68505,68997,69321,69368,69599,70726,72118,71196,71403,70721,66237,75478,75478,73441
