Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71485,20.82963,19.75814,19.63902,17.92992,23.21997,25.92508,30.73061,41.438,52.14544,59.02014,46.3553,
"El Salvador",,,,,,22.80476,22.1962,21.5877,20.9792,20.3706,19.7621,19.1536,18.545,17.9365,17.328,16.7194,16.1109,15.5024,14.8938,14.2853,13.6768,13.0682,12.4597,11.8512,11.2426,10.6341,10.0256,9.4171,8.80852,7.7607,6.71292,6.9629,7.21288,7.71088,9.4302,11.14956,9.7437,9.84755,10.1555,10.46343,12.2358,9.97,7.70415,8.20535,8.00372,7.87045,8.02682,9.37147,9.17133,
"San Marino",,,,,,7.36229,7.5642,7.7661,7.9681,8.17,8.3719,8.5738,8.7757,8.9777,9.1796,9.3815,9.5834,9.7853,9.9873,10.1892,10.3911,10.593,10.79493,13.1151,15.43523,14.2165,13.58061,13.3076,13.0345,12.7614,12.4884,12.2153,11.9423,11.6692,11.3962,11.1231,10.8501,10.577,10.304,10.0309,9.75786,10.76105,10.1056,9.4502,8.7948,8.1394,7.484,6.82856,,
Somalia,,,2.9004,1.47493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8493,27.30179,27.63834,29.08181,29.19053,29.1241,29.4545,29.785,30.11539,28.90675,29.93024,,
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.33762,24.2366,23.1356,24.68398,27.60846,50.43606,31.462,,
"Saint Thomas and Principe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.12556,8.25518,9.60057,,,,,
Slovakia,,,,,,,,,,,,,,,,,,,,,,,16.79946,16.13074,15.74074,16.74677,14.22986,16.61324,17.2636,17.914,18.37292,20.52919,20.16012,19.65736,23.41223,21.00133,23.67552,21.80985,21.52906,19.7819,19.62595,23.37085,23.97934,23.66714,22.99878,29.909,21.29603,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,17.33235,19.60176,16.77559,19.03788,16.94913,17.7509,18.5526,19.3544,20.1561,20.9579,21.75964,22.05622,22.32808,22.66374,22.02685,21.76796,23.30836,23.29824,24.25137,24.04664,24.19965,21.23822,20.53375,19.76357,19.86943,19.74007,,,
Sweden,,,,,,,,,,13.1355,10.97892,10.02024,11.316,12.6117,13.9075,15.2032,16.499,17.7947,19.0905,20.3862,21.68196,19.89712,21.73449,25.32159,26.0114,26.70113,27.20621,26.6726,26.13898,26.97612,27.18328,28.031,28.32068,28.86776,28.46181,27.5075,26.80146,26.41938,27.00642,28.09298,29.02195,29.07621,25.28107,25.42273,25.27111,24.91335,24.08663,,,
Swaziland,,,,,,,24.6622,24.10141,30.64074,12.51923,8.60361,11.15109,8.84153,11.0797,13.318,15.5562,17.7944,20.03258,20.73563,26.23359,21.7413,24.6681,27.5949,30.5216,33.44841,28.85429,28.56941,29.7373,30.9052,32.07311,36.75576,22.54109,22.44396,25.51797,26.63646,23.94046,21.31296,21.4329,21.55277,21.82487,16.56769,12.83894,13.0036,13.1682,13.33282,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,7.45673,10.72748,12.95811,10.5192,8.08032,10.4205,12.7607,15.1009,17.44107,17.5546,17.6682,17.7818,17.89537,15.1949,12.4944,9.7939,7.0934,4.3928,1.69234,1.35168,1.12681,11.3812,21.63562,,,
Syria,,,19.74472,22.1235,20.9882,19.85286,37.4881,32.55381,27.50068,27.35454,26.30541,26.04654,23.30029,25.5685,27.83678,28.02524,23.83763,21.85545,24.57117,20.79032,21.0349,21.2794,21.524,21.7685,22.0131,22.2576,22.50215,21.9731,21.444,20.9149,20.3858,19.8567,20.99096,22.30566,24.82162,22.3329,19.84422,21.33539,24.94433,24.22278,,,,,,,,,,
"Turks and Caicos",,,,,,,,,,,,0.98232,0.9886,0.9949,1.0012,1.0075,1.0138,1.0201,1.0264,1.0327,1.039,1.0453,1.0516,1.0579,1.0642,1.0705,1.0768,1.0831,1.0894,1.09569,8.2051,15.31445,22.92085,37.23388,35.9998,34.7656,33.5315,32.2974,31.0632,29.8291,28.595,27.3609,26.1267,24.8926,23.6585,22.42435,23.0958,23.7672,24.43859,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90719,16.58222,16.7496,16.9171,17.0845,17.2519,17.4193,17.58674,18.73033,17.1419,15.5535,13.9651,12.37664,19.75874,16.28402,30.25849,31.70084,,,,,,
Togo,6.53689,8.5637,10.5906,12.6174,14.6442,16.6711,18.6979,20.7247,22.7516,24.77841,26.3246,27.87083,27.1425,26.4142,25.68592,25.9683,26.2507,26.53303,27.8027,29.0723,30.3419,31.6115,32.88113,30.4744,28.0676,25.6609,23.25413,22.5191,21.78398,21.99061,17.38879,17.9668,18.5448,19.1229,19.7009,20.2789,20.8569,21.43496,20.10267,14.44607,16.73141,16.02238,18.3499,22.20916,21.68921,17.32638,17.9328,17.74125,,
Thailand,,15.72187,15.62063,13.14379,12.71704,12.13542,13.22216,12.77063,12.4884,12.20616,13.77787,21.98276,14.69339,16.52201,17.04429,14.7094,12.37452,13.06076,12.75729,13.36776,15.8443,18.32085,20.18605,20.1243,20.06257,21.52168,26.36125,21.32208,24.11521,22.2094,20.30363,21.68781,21.3295,20.9712,20.61293,21.68546,23.7406,22.4583,21.176,19.31806,16.50964,14.91674,14.41514,15.55332,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,9.56857,10.0894,10.61026,7.52142,8.277,9.0325,9.788,10.5435,11.2991,12.0546,7.7825,5.35162,7.38621,6.52913,7.53539,14.24787,11.98067,10.07537,8.3976,11.18098,10.7692,10.3573,9.94552,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22805,,,,,,,
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13707,10.43287,19.79091,14.2412,3.924,4.11131,,,,,
Tonga,,,0.9539,1.2976,1.6414,1.9851,2.3288,2.6726,3.0163,3.36,3.7038,4.0475,4.3912,4.7349,5.07868,5.9106,6.7425,7.5744,8.4063,9.2383,10.0702,10.9021,11.734,12.5659,13.3978,14.2297,15.0617,15.8936,16.7255,17.5574,18.3893,19.2212,20.0531,20.8851,21.71697,,,,,,,,,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,17.42412,14.7103,11.99649,20.95113,21.51176,17.85394,16.4925,15.131,13.7695,12.40807,11.50732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,,,,,,25.1021,23.10769,20.77035,20.7384,20.17942,19.68395,18.17836,18.8008,19.4232,20.0457,20.66812,22.27984,21.22525,21.72327,21.09059,21.6716,21.47246,18.28724,19.91,21.53278,21.65496,22.05146,22.78215,24.41378,26.63196,24.13942,24.25454,24.59128,24.99928,27.02453,28.17329,28.1503,28.12726,26.7309,25.3345,23.93817,,,,
Turkey,,,,,,,,,19.10145,12.95043,22.1266,31.30274,28.01306,26.20525,26.4773,26.65639,23.0026,23.3139,23.6252,23.9365,24.2478,24.5591,24.8705,25.18176,36.2577,34.7013,33.0002,31.2992,29.5981,27.89706,30.91114,32.16322,33.77179,32.44209,27.89069,29.8935,31.89635,,,,,,,,,,,,,
Tanzania,,13.0344,12.68382,11.45005,15.98133,17.5621,19.1429,20.7237,22.3045,23.8853,25.46615,24.0997,22.7333,21.3669,20.0004,18.634,17.2676,15.9011,14.5347,13.16829,17.57196,17.6517,17.7314,17.8111,17.8909,17.9706,18.0503,18.13,18.2098,18.2895,18.3692,18.4489,18.5287,18.6084,18.6881,21.67976,24.23784,25.82277,29.85023,33.77568,28.29679,26.5724,24.8481,23.1237,21.39933,,,,,
Uganda,,23.17159,24.1138,25.05605,28.3115,22.54323,21.53413,20.9029,20.2717,19.6404,19.0092,18.378,17.74673,17.38717,21.75112,14.1994,13.9612,13.7229,13.48465,13.3835,13.2823,13.1811,13.0799,12.9787,12.8775,12.7764,12.6752,12.574,12.4728,12.3716,12.2704,12.1692,12.0681,11.9669,11.86568,12.1048,12.3439,12.5831,12.8222,13.0613,13.30047,10.56436,13.7023,16.15545,16.29501,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77267,18.6005,25.4282,32.25602,31.87787,33.96365,30.8986,31.73469,29.47957,30.49106,30.07421,31.53146,32.39608,33.3997,34.40325,32.41283,31.86929,31.51813,30.9884,30.4587,24.99049,,
Uruguay,,,,,,,,,,20.82412,17.78881,18.7239,19.659,20.5941,21.52922,23.20469,25.6589,25.7113,25.7638,25.8162,25.8687,25.9211,25.82397,26.2461,26.66829,25.96812,19.47496,19.7257,19.9765,20.2273,20.47811,21.06631,21.47357,25.9395,24.29814,21.83285,22.00231,22.9685,23.9347,24.9009,25.8671,26.83334,26.4895,26.1456,25.8018,25.4579,25.11407,24.79632,,
"United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22716,27.50228,,,,,
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70627,4.7181,5.72991,5.5727,5.41548,7.01034,,,,,,,,,
Venezuela,28.75716,25.96124,27.22352,31.4796,35.73565,37.49159,37.2822,37.07275,38.2731,39.4735,40.67392,40.79597,45.04788,43.60716,45.50045,43.7038,41.9071,40.11041,37.5706,39.7054,41.84016,36.0687,30.29731,35.08676,34.73089,35.7805,36.8301,37.8798,38.9294,39.979,41.0287,42.0783,43.1279,44.1775,45.2272,46.2768,47.32643,43.48734,33.0432,22.5991,,,,,,,,,,
"British Virgin Islands",1.4658,3.90625,5.8576,7.80886,8.3098,8.8108,9.3117,9.8127,10.3136,10.8146,11.3155,11.8165,12.3174,12.8184,13.3193,13.8203,14.3212,14.8222,15.3231,15.8241,16.325,16.826,17.3269,17.8279,18.3288,18.8298,19.3307,19.8317,20.3326,20.8336,21.3345,21.8355,24.9343,28.0331,31.1319,34.23076,34.65842,33.11331,31.7391,30.3648,28.9906,27.6164,26.2421,24.8679,23.4937,22.11944,28.5955,35.07155,,
"Virgin Islands (U.S.)",,26.0063,13.79884,14.45672,18.77045,12.37718,16.29082,20.43087,10.99628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.16482,13.64026,14.48051,15.73494,14.82523,15.00896,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,6.38713,6.4286,6.4701,6.5116,6.55304,6.78098,7.38561,10.46452,9.8062,9.148,8.4897,7.8314,7.1731,6.5149,5.85659,,,,,,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.27053,36.39634,33.21909,31.6166,30.0141,28.4116,26.8091,25.2066,23.6042,22.0017,20.3992,18.7967,17.1942,15.5917,13.9892,12.3867,10.7842,9.18175,,,
"South Africa",,,,,,,,,,,,,,,,,,26.41817,25.31181,26.32381,26.51544,23.97831,19.7838,15.5893,16.61957,16.8435,17.06743,16.4589,15.8505,15.24196,14.54785,14.51083,14.64847,14.11076,13.32329,15.05485,12.84803,13.09539,13.00968,12.53358,11.87729,11.70836,11.91283,12.40889,12.18509,12.54746,13.4545,14.36148,15.25153,
Zambia,14.18226,18.30647,14.76643,15.43898,14.23005,16.06815,17.23334,17.58817,17.99438,21.70023,18.69236,18.71473,18.05561,13.05641,11.34211,17.33347,19.15257,15.05165,16.5002,17.9488,19.3973,20.84587,24.7041,28.78335,20.80363,22.06442,21.5336,21.0027,20.4718,19.9409,19.41007,19.07,18.7299,18.3898,18.04966,25.75265,24.3609,22.9692,21.5775,20.1857,18.794,17.4023,16.0105,14.6188,13.2271,11.83535,12.33514,8.91604,,
Zimbabwe,,,,,,,,,,11.82297,10.25553,8.75204,7.4991,6.24612,7.95475,3.38927,6.173,8.95671,9.66354,10.36307,11.3671,12.371,13.37501,15.3645,17.35395,17.6953,18.0366,18.3779,18.7192,19.0605,19.4018,19.7432,20.0845,20.4258,20.7671,21.1084,21.4497,21.7911,22.1324,22.4737,22.81501,21.256,19.69693,18.97826,16.83207,,,,,
