Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Thailand,245024,271162,281128,276739,275573,307673,315398,307309,324593,311048,318252,325542,340282,342817,343331,338475,328784,337297,346433,346042,375174,361275,328328,319432,300680,315616,344212,377722,391827,415523,431997,457638,493095,528021,555102,565253,579548,599834,599970,619849,656664,647001,625007,588766,516161,502796,534121,517116,498507,511543,462603,426051,374795,368038
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46247,48633,46104,55222,57905,55019,55062,54049,54019,51175,48969,47547,45792,45203,46079,45321,45985,47579,47384,47453,47962,48046,48866
"Timor Leste",7500,7500,7500,7500,7500,8500,8500,8500,8500,9000,9000,9000,10000,10000,10000,10000,10000,9500,9500,9000,9000,9000,9000,9000,9000,8700,8700,8700,8700,8662,8045,7467,8438,8376,8168,8427,8480,8080,7702,7858,8208,8560,8809,9041,9072,9725,10141,10652,11116,9627,11880,12087,12117,11439
Togo,9200,9365,9365,10470,10470,10490,10490,11175,11175,11150,11625,11850,11900,12000,12000,12500,12950,13150,13100,13500,13600,14850,15650,16650,19650,19670,19800,21800,27300,24550,31542,31266,31415,30589,29648,29554,28552,27526,26534,27642,27368,28008,28114,28187,27864,28390,28946,28681,28719,29456,28259,28965,29248,28345
Tonga,3745,3746,3752,3783,3808,3862,3913,3920,3932,3973,4025,4078,4110,4135,4155,4185,4185,4187,4190,4193,4215,4248,4290,4330,4388,4408,4460,4620,4980,5543,6897,5690,6482,6513,5375,5739,5880,5286,6035,6177,6213,6439,6294,6340,6391,6473,6789,6575,6619,6657,6693,6949,6768,6692
"Trinidad and Tobago",748,793,820,777,741,891,1091,1061,1091,1127,1455,1700,2052,2231,2059,2054,2045,1892,1991,2045,1985,1960,1527,1500,1420,1600,1502,1428,1633,1393,1452,1522,1586,1880,2134,1945,1872,2068,1475,2235,2185,2042,2050,2032,1918,2152,3834,4137,3892,2470,3149,2640,3219,3479
Tunisia,38915,45510,45555,44883,50125,57450,55140,56970,63435,63115,69360,67420,70800,75220,78330,87700,84770,87910,90500,99490,98930,91453,99533,91624,103834,103657,103457,102779,106060,129590,133092,129922,114725,122406,116628,133527,131646,134239,131275,124156,116268,118601,127216,129528,125694,128182,134250,129753,131014,138834,139171,138158,136908,142327
Turkey,547710,535735,529917,543860,541070,554635,560450,552810,592900,626260,632785,649810,622555,650480,659540,675510,682920,716720,727362,725412,788529,764975,762063,764498,805267,782195,774888,780326,792225,786531,832320,880371,803657,852283,932837,936205,899650,954058,1003969,1022158,1009837,1072494,1075837,1052872,1081015,1057985,1045630,1095954,1088788,1059000,1106222,1117045,1126620,1124246
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57731,45526,53200,54200,48000,32149,39500,34504,37724,35500,40850,44725,43404,44647,44747,47800,48300,51600,50606,48465,46114,48601,49083
Tuvalu,21,21,22,23,23,24,25,25,27,21,30,16,23,33,25,15,25,37,43,40,37,35,40,40,40,44,44,44,46,43,50,53,40,46,47,45,50,50,54,56,60,63,70,68,70,71,75,73,74,75,76,75,78,82
Uganda,33540,33590,34730,35160,36900,37430,38365,38400,39340,40775,42220,42860,44890,44430,47060,47190,50600,50000,51500,51000,52350,55100,57200,59300,62298,63898,66500,67600,66700,72676,67900,68800,73094,75286,77712,78677,81508,82900,87451,90440,96884,100801,116835,128508,141141,154191,174424,182778,201258,220708,209524,213867,223149,224085
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523484,539308,497115,578244,530347,528933,503590,567516,602607,541245,546376,523770,507499,489590,553650,528600,546115,539515,551028,587440,582790,607300,573395
"United Arab Emirates",200,200,200,200,200,233,395,577,999,1528,1236,1094,1202,1727,1500,1590,1747,3130,4262,4723,6094,9810,13466,11493,9320,8448,8069,6907,7819,7529,8786,12498,13515,12930,14580,15810,18026,22928,33704,41031,10197,10747,7901,10555,14023,6207,5839,7301,6772,7027,7034,7415,6960,8422
"United Kingdom",163105,167636,170751,159402,155539,157777,167019,181548,188346,190569,175666,166845,177549,183308,177800,181600,198200,187500,181600,169741,157710,161961,156531,152158,150905,165561,156151,162697,166301,171452,174160,167168,168865,156906,163900,162770,169240,183050,166850,153847,117182,114216,121361,108855,114487,110599,111169,110978,116932,114161,116847,114908,117168,117322
Tanzania,121020,124250,128250,132410,135446,138526,145370,149240,154724,166198,168000,171250,172350,174350,168250,174350,175953,174472,175834,179318,176058,176726,180072,185534,190910,191411,187014,187739,183166,204714,179846,174587,167293,168372,175341,181210,177798,181259,187774,184841,186718,186885,190247,193687,203596,230231,248955,277682,302026,366450,351727,369700,376197,405366
"United States",1454969,1429458,1386440,1377316,1372089,1436511,1487107,1507626,1411708,1358181,1373825,1392879,1402763,1405938,1423822,1377454,1387477,1445457,1416779,1319968,1290479,1293981,1255720,1284052,1292374,1221703,1267227,1268428,1324653,1381197,1379731,1392139,1368752,1467490,1445538,1418889,1379287,1395223,1450911,1460939,1398653,1379476,1369888,1314836,1290837,1280649,1246136,1209094,1217782,1173496,1118873,1136530,1103959,1099149
Uruguay,21486,21145,20395,19295,18495,16957,17845,19025,19590,21624,21260,21140,21140,21040,20630,20870,21160,21300,21943,22047,21010,20690,20440,20090,20090,19790,20050,18930,18042,14335,14603,15340,16301,16485,16139,17216,16734,16811,17905,16827,16133,14214,13863,14140,13391,13290,11633,11510,10482,10305,10061,9672,8550,9019
"Soviet Union",1967100,1999100,1997000,2026900,1968850,1933200,1954200,1944300,1942300,2181300,2034650,2143650,2226650,2147650,2157650,2068500,2082400,2252500,2160000,2120350,2201000,2116150,2127900,2145900,2075400,2142000,2294500,2303500,2329500,2032555,2144047,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267200,210382,211663,194332,180143,167431,175258,182800,166800,166800,175780,198800,187220,206710,218690,228470,203750,209400,220300,224461,241040,243633,262126
Vanuatu,200,210,220,230,240,250,260,270,280,290,300,320,330,345,360,370,390,400,410,425,430,445,450,460,470,485,480,500,500,487,532,537,541,541,547,600,620,650,660,661,669,680,690,700,711,720,750,737,745,754,762,750,780,810
Venezuela,12426,11652,12448,14301,14899,15000,14104,14977,14555,16163,15487,16273,16042,17692,19197,23035,22224,23639,26716,26876,25704,26465,27259,25418,25988,27053,29442,31122,33014,34947,39841,42777,43041,53672,57175,63553,64413,72756,72005,63182,63375,72267,70062,74334,81245,68685,74888,73005,74745,95854,101716,67057,72343,83431
Vietnam,201600,202700,205800,205920,208520,210640,222060,222670,223330,234590,235050,235450,237450,235900,246380,247840,259450,265200,271950,274600,275850,279100,281400,286500,295900,308200,316660,316200,322300,339887,348577,362344,379300,394500,421217,427195,477252,504000,567698,566038,613465,627003,648639,661292,672724,644712,608004,571201,555903,583628,523180,885032,1034794,1070898
"Wallis and Futuna",113,115,117,119,121,123,134,144,154,164,174,185,195,205,205,215,215,216,226,226,226,226,226,226,228,229,230,232,233,234,235,236,237,238,239,240,240,241,243,244,245,247,247,249,250,247,258,255,255,256,258,257,257,258
Yemen,7480,7580,7690,7890,8100,8310,8510,8730,8930,8550,11052,15567,17309,16890,20612,24231,25606,27243,30559,29395,28228,29743,33117,23690,25990,29412,30167,30713,38878,37952,37959,38207,38947,39870,41744,44962,45874,48340,48025,50335,52276,54245,55768,57563,57748,59130,63904,65819,68793,70416,62182,68736,66011,63724
Yugoslavia,167350,175800,187790,192100,194490,209880,213460,221220,224735,231198,233823,238717,249596,253125,251921,260424,267428,275120,283302,274940,283033,275797,275127,273969,280697,283715,288414,274575,279141,268272,271289,,,,,,,,,,,,,,,,,,,,,,,
Zambia,16375,16800,17170,17540,18010,18380,19175,19705,20040,20880,21520,22800,23100,23550,24750,25650,26250,27500,28650,29200,26900,32050,33000,34650,36800,36950,37100,37250,37400,42002,40664,36251,39612,38417,37196,38715,36700,35101,36798,38300,38154,38373,40700,39829,41701,44404,44228,49963,51717,54700,51058,53350,53211,52648
Zimbabwe,12296,12644,12794,13133,13463,14025,14485,14945,15455,16070,16580,18340,18900,19400,20450,20960,21460,21810,21515,21765,21870,22170,22380,22690,21700,21800,21900,22010,22110,26298,23491,21144,21884,22254,21855,22208,21719,21389,22016,21535,23624,24804,26079,26144,26565,27056,27613,28557,29407,31306,31339,30577,30577,31419
