Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Greenland,22.996,23.473,23.938,24.469,25.093,25.846,26.718,27.731,28.85,30.017,31.239,32.471,33.73,35.043,36.445,37.964,39.61,41.361,43.097,44.699,46.074,47.186,48.077,48.738,49.234,49.586,49.78,49.844,49.86,49.946,50.179,50.584,51.157,51.829,52.534,53.19,53.797,54.373,54.878,55.295,55.604,55.789,55.861,55.848,55.815,55.811,55.837,55.881,55.948,56.046,56.175,56.327,56.518,56.708,56.861,56.951,56.971,56.927,56.841,56.728,56.638,56.552,56.47,56.414,56.382,56.377,56.412,56.48,56.565,56.673,56.772,56.883,56.994,57.09,57.171,57.242,57.283,57.301,57.297,57.275,57.228,57.171,57.093,56.995,56.887,56.761,56.617,56.471,56.302,56.137,55.942,55.745,55.55,55.343,55.126,54.915,54.691,54.468,54.247,54.027,53.801,53.597,53.387,53.173,52.971,52.77,52.577,52.386,52.202,52.017,51.834,51.649,51.476,51.286,51.107,50.928,50.742,50.557,50.37,50.177,49.984,49.79,49.59,49.381,49.178,48.972,48.765,48.554,48.347,48.131,47.919,47.708,47.503,47.292,47.086,46.883,46.678,46.477,46.276,46.081,45.891,45.693,45.502,45.314,45.122,44.94,44.755,44.572,44.387,44.204,44.029
Grenada,76.681,76.624,77.137,78.103,79.432,81.024,82.8,84.648,86.493,88.252,89.869,91.26,92.425,93.35,94.066,94.581,94.875,94.961,94.868,94.682,94.426,94.185,93.934,93.63,93.152,92.448,91.437,90.184,89.073,88.568,89.005,90.572,93.091,95.985,98.439,99.906,100.143,99.38,98.062,96.869,96.283,96.454,97.198,98.305,99.405,100.255,100.796,101.122,101.309,101.442,101.619,101.849,102.1,102.375,102.656,102.949,103.259,103.586,103.93,104.296,104.677,105.075,105.481,105.909,106.36,106.823,107.317,107.825,108.339,108.825,109.308,109.761,110.17,110.556,110.894,111.186,111.437,111.63,111.785,111.914,112.024,112.112,112.18,112.225,112.25,112.255,112.245,112.207,112.148,112.07,111.972,111.851,111.715,111.555,111.36,111.145,110.895,110.61,110.298,109.959,109.581,109.182,108.743,108.281,107.785,107.255,106.693,106.098,105.47,104.824,104.156,103.452,102.72,101.985,101.215,100.433,99.628,98.802,97.976,97.124,96.263,95.388,94.502,93.612,92.707,91.806,90.9,89.997,89.08,88.178,87.274,86.366,85.458,84.566,83.667,82.789,81.915,81.049,80.183,79.327,78.484,77.634,76.793,75.965,75.135,74.309,73.488,72.676,71.871,71.062,70.258
Guadeloupe,210.003,213.072,217.266,222.565,228.879,236.064,243.876,252.058,260.231,268.042,275.161,281.409,286.761,291.451,295.833,300.171,304.524,308.767,312.783,316.346,319.334,321.753,323.722,325.224,326.285,326.966,327.2,327.128,327.224,328.095,330.177,333.625,338.296,343.892,349.971,356.171,362.461,368.86,375.08,380.825,385.878,390.069,393.465,396.429,399.47,402.937,406.977,411.444,416.089,420.582,424.646,428.22,431.359,434.191,436.885,439.552,442.257,444.91,447.345,449.333,450.718,451.447,451.602,451.338,450.884,450.418,449.975,449.568,449.173,448.798,448.427,448.079,447.769,447.527,447.365,447.298,447.33,447.438,447.593,447.728,447.803,447.817,447.733,447.556,447.265,446.848,446.3,445.609,444.768,443.795,442.674,441.415,440.014,438.478,436.828,435.053,433.184,431.214,429.165,427.056,424.9,422.721,420.505,418.297,416.087,413.905,411.741,409.619,407.539,405.493,403.495,401.548,399.643,397.806,396.009,394.273,392.595,390.975,389.405,387.875,386.373,384.906,383.468,382.061,380.682,379.332,378.001,376.697,375.4,374.098,372.79,371.458,370.128,368.757,367.371,365.955,364.518,363.042,361.539,359.99,358.389,356.746,355.053,353.336,351.581,349.822,348.054,346.29,344.534,342.8,341.089
Guam,59.651,60.262,60.877,61.471,62.053,62.641,63.258,63.926,64.697,65.619,66.742,68.072,69.604,71.286,73.051,74.83,76.607,78.404,80.217,82.04,83.877,85.726,87.587,89.464,91.377,93.352,95.385,97.477,99.63,101.844,104.133,106.485,108.906,111.402,113.961,116.572,119.232,121.919,124.673,127.522,130.482,133.558,136.692,139.818,142.802,145.561,148.06,150.303,152.277,153.953,155.329,156.401,157.175,157.714,158.099,158.402,158.648,158.855,159.035,159.231,159.444,159.678,159.973,160.375,160.967,161.797,162.896,164.229,165.718,167.245,168.727,170.126,171.464,172.748,174.005,175.243,176.463,177.654,178.812,179.928,181.009,182.039,183.023,183.961,184.854,185.696,186.487,187.224,187.916,188.561,189.156,189.701,190.193,190.64,191.042,191.41,191.729,192.003,192.245,192.456,192.647,192.807,192.949,193.075,193.173,193.255,193.314,193.35,193.376,193.38,193.365,193.335,193.291,193.223,193.146,193.05,192.936,192.803,192.654,192.481,192.288,192.074,191.831,191.562,191.281,190.969,190.637,190.281,189.896,189.496,189.059,188.605,188.125,187.617,187.09,186.536,185.969,185.375,184.77,184.144,183.512,182.865,182.199,181.538,180.865,180.175,179.484,178.797,178.097,177.405,176.71
Guatemala,3114.957,3212.331,3311.537,3413.165,3517.653,3625.3,3736.236,3850.434,3967.745,4087.923,4210.747,4336.143,4464.249,4595.51,4730.54,4869.716,5013.153,5160.609,5311.615,5465.512,5621.792,5780.48,5941.567,6104.53,6268.707,6433.728,6599.214,6765.516,6933.906,7106.145,7283.459,7466.488,7654.819,7847.472,8042.897,8240.06,8438.604,8639.108,8842.575,9050.465,9263.813,9483.27,9708.544,9938.692,10172.297,10408.489,10646.674,10887.634,11133.501,11387.203,11650.743,11924.946,12208.848,12500.478,12796.925,13096.028,13397.008,13700.286,14006.366,14316.208,14630.417,14948.919,15271.056,15596.214,15923.559,16252.429,16582.469,16913.503,17245.346,17577.842,17910.812,18243.996,18577.064,18909.715,19241.632,19572.502,19902.106,20230.192,20556.505,20880.765,21202.726,21522.173,21838.956,22152.942,22464.076,22772.247,23077.355,23379.242,23677.797,23972.907,24264.472,24552.386,24836.548,25116.922,25393.483,25666.201,25934.98,26199.72,26460.275,26716.505,26968.287,27215.465,27457.962,27695.66,27928.513,28156.409,28379.256,28596.867,28809.025,29015.426,29215.834,29410.087,29598.095,29779.764,29955.021,30123.785,30285.991,30441.542,30590.325,30732.198,30867.068,30994.876,31115.643,31229.448,31336.401,31436.604,31530.13,31616.985,31697.2,31770.749,31837.67,31898.052,31952.004,31999.691,32041.286,32076.97,32106.883,32131.175,32150.023,32163.615,32172.157,32175.831,32174.809,32169.27,32159.399,32145.375,32127.419,32105.711,32080.489,32051.97,32020.39
Guinea,3093.654,3141.879,3185.909,3228.381,3271.313,3316.135,3363.66,3414.053,3466.99,3521.704,3577.409,3633.652,3690.664,3749.505,3811.659,3877.806,3948.869,4023.486,4097.191,4164.003,4219.77,4263.84,4298.091,4324.36,4345.545,4364.514,4381.601,4398.484,4421.134,4457.078,4511.902,4589.784,4690.605,4810.496,4943.144,5084.767,5229.797,5381.483,5554.882,5770.652,6041.094,6374.329,6758.838,7163.236,7544.291,7871.173,8132.552,8337.988,8503.297,8653.769,8808.546,8971.139,9137.345,9309.848,9490.229,9679.745,9881.428,10096.727,10323.142,10556.524,10794.17,11035.17,11281.469,11536.615,11805.509,12091.533,12395.924,12717.176,13052.608,13398.18,13750.826,14109.66,14475.131,14847.144,15225.927,15611.6,16003.772,16401.917,16805.925,17215.775,17631.38,18052.55,18479.052,18910.686,19347.252,19788.558,20234.399,20684.604,21139.017,21597.512,22059.928,22526.069,22995.714,23468.655,23944.696,24423.594,24905.139,25389.111,25875.196,26363.034,26852.336,27342.813,27834.255,28326.505,28819.424,29312.851,29806.555,30300.278,30793.678,31286.402,31778.122,32268.57,32757.533,33244.813,33730.182,34213.447,34694.393,35172.791,35648.406,36120.999,36590.364,37056.273,37518.538,37977.033,38431.629,38882.199,39328.594,39770.593,40207.948,40640.388,41067.675,41489.598,41906.016,42316.847,42721.982,43121.33,43514.787,43902.195,44283.317,44657.894,45025.738,45386.716,45740.798,46087.988,46428.324,46761.834,47088.53,47408.422,47721.479,48027.664,48326.902
"Guinea Bissau",535.43,544.106,552.029,559.692,567.404,575.382,583.648,592.13,600.597,608.779,616.409,623.415,629.969,636.586,643.961,652.562,662.463,673.462,685.476,698.338,711.827,726.256,741.49,756.28,768.945,778.47,784.156,786.754,788.495,792.462,800.854,814.507,832.668,854.113,876.873,899.509,921.626,943.617,965.742,988.52,1012.28,1037.155,1062.8,1088.569,1113.541,1137.122,1159.06,1179.727,1199.915,1220.794,1243.229,1267.512,1293.523,1321.202,1350.345,1380.838,1412.669,1445.958,1480.841,1517.448,1555.88,1596.154,1638.139,1681.495,1725.744,1770.526,1815.698,1861.283,1907.268,1953.723,2000.694,2048.139,2096.009,2144.247,2192.88,2241.865,2291.199,2340.894,2390.982,2441.532,2492.58,2544.12,2596.172,2648.734,2701.825,2755.473,2809.661,2864.364,2919.552,2975.168,3031.196,3087.557,3144.247,3201.208,3258.368,3315.68,3373.081,3430.548,3488.019,3545.439,3602.736,3659.886,3716.858,3773.621,3830.143,3886.4,3942.353,3998.013,4053.357,4108.398,4163.165,4217.629,4271.767,4325.567,4379.008,4432.079,4484.733,4536.978,4588.819,4640.242,4691.25,4741.845,4791.965,4841.583,4890.63,4939.056,4986.815,5033.901,5080.307,5126.044,5171.096,5215.45,5259.083,5301.95,5344.011,5385.219,5425.55,5465.018,5503.608,5541.346,5578.226,5614.262,5649.449,5683.782,5717.259,5749.865,5781.629,5812.559,5842.676,5872.011,5900.589
Guyana,406.559,418.674,432.818,448.464,465.172,482.555,500.324,518.259,536.218,554.092,571.819,589.274,606.285,622.575,637.845,651.868,664.521,675.871,686.146,695.745,704.934,713.684,721.948,729.916,737.847,745.841,754.101,762.424,770.125,776.254,780.153,781.732,781.246,778.948,775.219,770.435,764.459,757.506,750.731,745.665,743.309,744.289,748.134,753.484,758.342,761.291,761.861,760.51,757.952,755.278,753.301,752.263,751.884,751.857,751.652,750.946,749.601,747.869,746.314,745.693,746.556,749.1,753.091,758.081,763.393,768.514,773.303,777.859,782.225,786.508,790.782,795.022,799.146,803.119,806.914,810.501,813.861,816.988,819.881,822.554,824.982,827.197,829.166,830.889,832.333,833.489,834.352,834.928,835.233,835.288,835.119,834.73,834.125,833.307,832.264,831.011,829.552,827.883,826.057,824.047,821.906,819.622,817.215,814.676,811.998,809.183,806.227,803.14,799.917,796.576,793.109,789.507,785.795,781.956,777.991,773.916,769.732,765.43,761.006,756.464,751.791,746.992,742.07,737.03,731.89,726.644,721.308,715.888,710.395,704.834,699.22,693.556,687.866,682.15,676.423,670.701,664.988,659.288,653.612,647.966,642.349,636.769,631.221,625.716,620.253,614.814,609.427,604.054,598.729,593.421,588.127
Haiti,3221.283,3275.366,3331.58,3390.05,3450.85,3514.074,3579.725,3647.809,3718.283,3791.097,3866.159,3943.364,4022.593,4103.73,4186.64,4271.133,4357.484,4445.53,4534.234,4622.208,4708.642,4793.155,4876.56,4960.657,5047.944,5140.357,5238.245,5341.419,5450.549,5566.266,5688.836,5818.671,5955.267,6096.692,6240.329,6384.195,6527.543,6670.568,6813.348,6956.3,7099.732,7243.391,7386.975,7530.705,7674.911,7819.806,7965.553,8111.951,8258.483,8404.398,8549.2,8692.567,8834.733,8976.552,9119.178,9263.404,9409.457,9556.889,9705.029,9852.87,9999.617,10145.054,10289.21,10431.776,10572.466,10711.061,10847.334,10981.229,11112.945,11242.856,11371.185,11497.951,11622.998,11746.163,11867.239,11986.045,12102.492,12216.575,12328.207,12437.358,12543.964,12647.964,12749.288,12847.84,12943.529,13036.257,13125.966,13212.592,13296.139,13376.643,13454.085,13528.481,13599.74,13667.688,13732.075,13792.76,13849.625,13902.725,13952.199,13998.279,14041.135,14080.812,14117.235,14150.284,14179.777,14205.592,14227.719,14246.211,14261.109,14272.464,14280.338,14284.78,14285.831,14283.614,14278.227,14269.805,14258.428,14244.189,14227.209,14207.575,14185.44,14160.873,14133.998,14104.982,14073.995,14041.192,14006.684,13970.555,13932.889,13893.732,13853.159,13811.251,13768.08,13723.71,13678.193,13631.586,13583.948,13535.343,13485.82,13435.45,13384.279,13332.353,13279.746,13226.496,13172.673,13118.308,13063.469,13008.206,12952.556,12896.568,12840.302
Vatican,0.908,0.885,0.882,0.886,0.894,0.908,0.905,0.91,0.912,0.908,0.906,0.903,0.898,0.892,0.879,0.854,0.814,0.766,0.712,0.669,0.644,0.642,0.657,0.686,0.708,0.728,0.737,0.737,0.73,0.73,0.724,0.725,0.729,0.731,0.74,0.746,0.75,0.759,0.764,0.765,0.768,0.774,0.779,0.778,0.778,0.78,0.778,0.782,0.781,0.781,0.785,0.788,0.792,0.798,0.797,0.798,0.8,0.796,0.794,0.795,0.794,0.796,0.804,0.801,0.8,0.803,0.801,0.792,0.801,0.799,0.801,0.8,0.799,0.799,0.807,0.801,0.798,0.8,0.8,0.799,0.797,0.803,0.804,0.8,0.799,0.795,0.793,0.804,0.799,0.802,0.798,0.8,0.806,0.811,0.809,0.808,0.807,0.805,0.802,0.802,0.806,0.808,0.804,0.81,0.818,0.815,0.821,0.817,0.816,0.811,0.809,0.809,0.813,0.814,0.81,0.81,0.807,0.804,0.813,0.811,0.814,0.812,0.811,0.809,0.808,0.805,0.807,0.812,0.809,0.806,0.803,0.803,0.807,0.807,0.807,0.804,0.804,0.802,0.805,0.801,0.804,0.806,0.805,0.806,0.802,0.803,0.804,0.802,0.799,0.8,0.798
Honduras,1546.724,1588.561,1631.734,1676.502,1723.01,1771.351,1821.538,1873.498,1927.104,1982.192,2038.637,2096.407,2155.652,2216.707,2280.045,2346.01,2414.807,2486.414,2560.727,2637.517,2716.659,2798.125,2882.113,2968.994,3059.254,3153.261,3251.158,3352.835,3458.104,3566.665,3678.286,3792.938,3910.657,4031.349,4154.887,4281.189,4410.158,4541.804,4676.361,4814.137,4955.328,5099.951,5247.836,5398.805,5552.625,5709.051,5867.849,6028.882,6192.026,6357.221,6524.283,6693.061,6863.157,7033.821,7204.153,7373.43,7541.406,7707.972,7872.658,8035.021,8194.778,8351.6,8505.646,8657.785,8809.216,8960.829,9112.867,9265.067,9417.167,9568.688,9719.265,9868.818,10017.325,10164.639,10310.545,10454.849,10597.425,10738.136,10876.813,11013.275,11147.351,11278.945,11407.968,11534.322,11657.92,11778.686,11896.543,12011.469,12123.518,12232.808,12339.417,12443.346,12544.546,12642.936,12738.436,12830.963,12920.484,13006.996,13090.516,13171.064,13248.655,13323.288,13394.917,13463.513,13529.028,13591.414,13650.645,13706.713,13759.624,13809.396,13856.012,13899.492,13939.8,13976.874,14010.622,14040.968,14067.908,14091.492,14111.733,14128.714,14142.488,14153.095,14160.573,14164.98,14166.384,14164.86,14160.47,14153.285,14143.405,14130.929,14115.943,14098.547,14078.828,14056.873,14032.765,14006.589,13978.452,13948.446,13916.685,13883.257,13848.311,13811.923,13774.204,13735.257,13695.182,13654.092,13612.083,13569.28,13525.788,13481.723,13437.227
Hungary,9337.723,9480.574,9597.897,9692.842,9768.622,9828.441,9875.554,9913.225,9944.699,9973.063,10001.017,10030.528,10062.576,10097.059,10133.076,10169.931,10208.376,10248.86,10289.943,10329.555,10366.34,10398.442,10426.426,10454.06,10486.634,10527.27,10578.457,10637.073,10693.829,10735.989,10754.766,10746.963,10716.324,10669.693,10617.232,10566.817,10519.786,10475.042,10435.047,10402.126,10377.651,10363.564,10359.143,10359.589,10358.122,10349.838,10332.989,10309.022,10280.145,10249.959,10221.051,10194.005,10167.872,10141.956,10115.081,10086.465,10055.897,10023.887,9991.201,9958.942,9927.84,9898.204,9869.684,9841.697,9813.335,9783.925,9753.281,9721.559,9688.847,9655.361,9621.254,9586.483,9550.949,9514.618,9477.472,9439.465,9400.611,9360.911,9320.24,9278.442,9235.459,9191.264,9145.936,9099.592,9052.386,9004.466,8955.891,8906.747,8857.218,8807.516,8757.846,8708.275,8658.883,8609.776,8561.05,8512.785,8465.027,8417.791,8371.044,8324.701,8278.7,8233.042,8187.692,8142.534,8097.419,8052.238,8006.955,7961.554,7916.018,7870.266,7824.309,7778.138,7731.796,7685.36,7638.895,7592.536,7546.301,7500.26,7454.578,7409.457,7365.054,7321.434,7278.634,7236.692,7195.646,7155.511,7116.318,7078.083,7040.752,7004.285,6968.617,6933.737,6899.64,6866.284,6833.61,6801.586,6770.17,6739.357,6709.14,6679.543,6650.545,6622.15,6594.329,6567.021,6540.217,6513.862,6487.923,6462.387,6437.239,6412.459,6388.053
Iceland,142.659,144.942,147.706,150.82,154.157,157.642,161.198,164.788,168.387,171.991,175.592,179.183,182.711,186.124,189.338,192.313,194.99,197.401,199.669,201.974,204.426,207.088,209.929,212.814,215.563,218.07,220.291,222.266,224.15,226.103,228.262,230.664,233.269,236.019,238.808,241.582,244.331,247.056,249.756,252.413,255.043,257.624,260.151,262.656,265.138,267.629,270.15,272.709,275.296,277.87,280.435,282.907,285.329,287.952,291.104,294.979,299.728,305.2,310.884,316.086,320.328,323.418,325.526,327.029,328.459,330.243,332.474,335.025,337.78,340.566,343.228,345.764,348.218,350.597,352.91,355.184,357.41,359.573,361.662,363.692,365.646,367.521,369.325,371.06,372.716,374.297,375.809,377.255,378.616,379.919,381.151,382.312,383.42,384.454,385.432,386.349,387.201,388.002,388.747,389.435,390.071,390.65,391.186,391.672,392.121,392.533,392.911,393.259,393.569,393.859,394.122,394.366,394.573,394.768,394.93,395.057,395.161,395.225,395.273,395.275,395.253,395.193,395.115,394.999,394.842,394.662,394.441,394.18,393.884,393.559,393.195,392.816,392.4,391.956,391.492,391.009,390.508,389.988,389.453,388.907,388.356,387.807,387.248,386.69,386.122,385.556,384.975,384.398,383.809,383.224,382.627
India,376325.2,382245.3,388538.62,395160.09,402077.03,409269.05,416728.77,424461.11,432481.66,440813.9,449480.61,458494.96,467852.54,477527.97,487484.53,497702.36,508161.94,518889.78,529967.32,541505.08,553578.51,566224.81,579411.51,593058.93,607050.26,621301.72,635771.73,650485.03,665502.28,680915.8,696783.52,713118.03,729868.01,746949.07,764245.2,781666.67,799181.44,816792.74,834489.32,852270.03,870133.48,888054.88,906021.11,924057.82,942204.25,960482.8,978893.22,997405.32,1015974,1034539.2,1053050.9,1071477.9,1089807.1,1108027.8,1126135.8,1144118.7,1161977.7,1179681.2,1197146.9,1214270.1,1230980.7,1247236,1263065.9,1278562.2,1293859.3,1309054,1324171.4,1339180.1,1354051.9,1368737.5,1383197.8,1397423,1411415.3,1425158.5,1438635.4,1451829,1464726.1,1477311.6,1489564.6,1501462.4,1512985.2,1524123.8,1534869.2,1545203.6,1555108.1,1564570.2,1573581.7,1582146.8,1590281.9,1598011.5,1605355.6,1612319.8,1618905.5,1625123.1,1630983.7,1636496.3,1641666.9,1646498.5,1650993.7,1655153.4,1658978.2,1662471.6,1665634.5,1668461.5,1670944.6,1673078.3,1674862.5,1676300.5,1677394.8,1678149.4,1678568.1,1678656,1678416.5,1677850.6,1676958.9,1675744.3,1674212.1,1672372.9,1670242,1667838.6,1665179.4,1662275.9,1659137,1655774.5,1652200.1,1648425.1,1644460.4,1640316.9,1636006.1,1631539.2,1626927,1622179,1617304.2,1612312.6,1607214,1602017.4,1596732.4,1591365.7,1585920.2,1580396.5,1574797.2,1569128.5,1563399.5,1557620.8,1551803.7,1545958.9,1540095.7,1534222,1528344.5,1522468.4,1516597.4
Indonesia,69543.316,70869.609,72309.9,73866.521,75539.737,77327.794,79226.787,81230.747,83332.05,85521.979,87792.515,90138.235,92558.005,95055.665,97638.029,100308.89,103067.35,105907.4,108821.56,111800.09,114834.78,117922,121059.51,124242.3,127465.23,130724.12,134010.69,137322.12,140665.86,144053.52,147490.36,150978.84,154506.27,158044.34,161555.58,165012.2,168402.02,171728.92,175000.92,178233.22,181436.82,184615.98,187766.09,190879.52,193945.27,196957.85,199914.83,202826.47,205715.54,208612.56,211540.43,214506.5,217508.06,220545.21,223614.65,226712.73,229838.2,232989.14,236159.28,239340.48,242524.12,245707.51,248883.23,252032.26,255131.12,258162.11,261115.46,263991.38,266794.98,269536.48,272222.99,274854.19,277425.27,279933.84,282376.58,284751.04,287056,289291.76,291459.26,293560.09,295595.23,297564.83,299467.79,301302.46,303066.62,304758.63,306377.78,307924.33,309398.72,310801.8,312134.19,313396.42,314588.31,315708.95,316757.04,317731.98,318634.14,319464.95,320226.34,320920.8,321550.69,322117.59,322622.94,323068.82,323457.41,323790.91,324071.29,324300.57,324481.16,324615.56,324706.16,324754.72,324763.12,324734.08,324670.48,324574.72,324448.61,324293.1,324108.64,323895.16,323652.79,323382.34,323084.81,322760.61,322410.08,322033.59,321631.74,321205.15,320754.24,320279.45,319781.25,319260.19,318716.94,318152.24,317566.87,316961.61,316337.32,315694.68,315034.09,314355.88,313660.54,312948.94,312222.19,311481.63,310728.66,309964.67,309191.05,308409.11,307620.09,306825.17,306025.53
Iran,17119.268,17516.575,17933.356,18368.896,18822.603,19293.999,19782.701,20288.436,20811.061,21350.524,21906.903,22480.418,23071.429,23680.432,24308.085,24955.115,25624.656,26318.119,27032.943,27765.243,28514.01,29281.268,30074.298,30904.271,31785.5,32730.554,33737.768,34810.723,35972.652,37252.659,38668.22,40217.629,41883.332,43645.092,45474.708,47342.702,49256.842,51197.482,53075.618,54777.114,56226.185,57375.584,58260.738,58991.218,59725.125,60575.644,61583.089,62710.557,63900.63,65062.66,66131.854,67096.414,67983.33,68812.713,69617.1,70421.811,71227.88,72031.103,72845.542,73687.565,74567.511,75491.582,76453.574,77435.384,78411.092,79360.487,80277.428,81162.788,82011.735,82820.766,83587.129,84308.039,84981.814,85608.868,86190.846,86729.781,87225.92,87681.034,88100.893,88492.921,88863.308,89214.452,89547.756,89867.078,90176.445,90478.779,90775.584,91066.938,91352.328,91630.373,91899.463,92159.118,92407.886,92641.739,92855.59,93045.086,93208.289,93343.791,93448.513,93519.251,93553.454,93549.75,93507.577,93426.451,93306.302,93147.423,92949.896,92714.463,92443.058,92138.247,91802.462,91437.145,91043.763,90624.854,90183.259,89721.573,89241.804,88745.692,88235.045,87711.599,87177.099,86633.379,86082.282,85525.464,84964.541,84401.124,83836.566,83272.537,82711.254,82155.157,81606.26,81065.697,80534.16,80012.572,79501.66,79001.898,78513.649,78036.832,77570.81,77114.567,76667.127,76227.632,75795.356,75369.553,74949.336,74533.592,74120.926,73709.639,73297.701,72882.793,72462.296
Iraq,5719.192,5901.505,6065.01,6216.131,6360.439,6502.657,6646.643,6795.397,6951.161,7115.511,7289.761,7475.352,7674.223,7888.914,8122.199,8375.793,8651.164,8947.404,9260.682,9585.576,9917.983,10255.903,10599.845,10951.166,11312.305,11684.589,12068.168,12460.914,12859.094,13257.799,13653.356,14046.54,14438.309,14825.789,15205.501,15576.395,15936.375,16290.149,16651.807,17040.19,17469.005,17942.715,18458.187,19011.917,19597.239,20208.387,20845.893,21509.291,22190.25,22878.156,23565.413,24251.649,24939.299,25627.626,26316.609,27008.426,27697.912,28390.433,29111.417,29894.652,30762.701,31727.053,32776.571,33883.145,35006.08,36115.649,37202.572,38274.618,39339.753,40412.299,41502.885,42612.21,43736.205,44875.406,46029.845,47199.653,48385.486,49588.073,50807.61,52044.137,53297.666,54568.209,55855.801,57160.479,58482.253,59820.984,61176.441,62548.132,63935.269,65336.862,66751.984,68180.059,69620.533,71072.499,72534.96,74007.05,75488.029,76977.352,78474.486,79978.98,81490.359,83008.232,84532.046,86060.99,87594.147,89130.835,90670.38,92212.662,93758.258,95308.115,96862.785,98422.206,99985.667,101552.22,103120.65,104689.91,106259.37,107828.68,109397.52,110965.64,112532.71,114098.18,115661.29,117221.13,118776.69,120327,121871.39,123409.22,124939.83,126462.54,127976.68,129481.59,130976.61,132461.19,133934.81,135396.93,136847.01,138284.43,139708.48,141118.42,142513.57,143893.39,145257.42,146605.27,147936.6,149251.04,150548.22,151827.73,153089.17,154332.08,155556
Ireland,2913.093,2921.109,2924.054,2921.355,2913.045,2899.784,2882.846,2864.14,2846.055,2831.252,2822.11,2820.038,2824.948,2835.019,2847.34,2859.955,2872.071,2884.783,2900.184,2921.259,2949.998,2986.783,3030.395,3079.295,3131.175,3184.126,3237.594,3291.17,3343.147,3391.58,3434.953,3472.888,3505.36,3531.776,3551.654,3564.959,3571.346,3571.76,3569.112,3567.289,3569.257,3576.375,3588.594,3605.665,3626.799,3651.545,3679.849,3712.464,3750.57,3795.699,3848.776,3909.293,3976.288,4049.547,4128.749,4212.977,4303.37,4398.073,4489.589,4568.064,4626.928,4662.579,4678.117,4681.967,4686.347,4700.107,4726.078,4761.657,4803.748,4847.139,4887.992,4925.839,4962.074,4996.848,5030.66,5063.876,5096.36,5127.897,5158.765,5189.347,5219.951,5250.643,5281.387,5312.233,5343.214,5374.338,5405.605,5436.991,5468.386,5499.612,5530.561,5561.138,5591.291,5620.861,5649.704,5677.669,5704.685,5730.697,5755.571,5779.177,5801.399,5822.213,5841.638,5859.723,5876.551,5892.221,5906.773,5920.26,5932.808,5944.576,5955.712,5966.287,5976.402,5986.146,5995.627,6004.954,6014.198,6023.437,6032.77,6042.312,6052.152,6062.333,6072.893,6083.873,6095.313,6107.231,6119.634,6132.486,6145.756,6159.408,6173.357,6187.567,6201.98,6216.482,6230.951,6245.244,6259.316,6273.086,6286.443,6299.249,6311.39,6322.796,6333.427,6343.268,6352.306,6360.533,6367.932,6374.488,6380.169,6384.957,6388.798
"Isle of Man",55.254,55.222,54.852,54.208,53.367,52.408,51.401,50.429,49.566,48.883,48.442,48.281,48.418,48.8,49.391,50.141,51.049,52.118,53.254,54.376,55.425,56.352,57.154,57.9,58.655,59.478,60.428,61.443,62.406,63.151,63.551,63.54,63.191,62.73,62.487,62.696,63.441,64.63,66.047,67.388,68.429,69.096,69.475,69.656,69.818,70.07,70.431,70.869,71.39,71.952,72.554,73.192,73.87,74.587,75.341,76.118,76.914,77.727,78.534,79.325,80.072,80.759,81.406,82.013,82.59,83.167,83.737,84.287,84.831,85.369,85.895,86.409,86.922,87.419,87.917,88.405,88.875,89.345,89.803,90.256,90.692,91.125,91.556,91.978,92.387,92.78,93.162,93.53,93.887,94.229,94.57,94.909,95.227,95.545,95.85,96.137,96.405,96.66,96.905,97.144,97.378,97.607,97.835,98.062,98.284,98.497,98.704,98.907,99.097,99.297,99.487,99.67,99.848,100.028,100.199,100.38,100.543,100.72,100.882,101.05,101.216,101.382,101.538,101.702,101.861,102.021,102.176,102.338,102.487,102.636,102.79,102.938,103.079,103.216,103.349,103.477,103.591,103.712,103.819,103.924,104.021,104.112,104.193,104.276,104.345,104.417,104.483,104.548,104.604,104.655,104.713
