Country,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.67000008,21.31999969,21.82999992,21.19000053,20.44000053,20.95999908,21.09000015,22.26000023,20.80999947,20.19000053,16.90999985,15.35999966,15.23999977,15.34000015,15.11999989,14.07999992,13.65999985,11.56,9.460000038,9.640000343,9.590000153,10.71000004,8.81000042,9.529999733,9.739999771,9.100000381
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47999954,16.39999962,17.05999947,16.60000038,15.01000023,14.68999958,13.98999977,15.31999969,13.56999969,14.77000046,14.89999962,16.19000053,14.21000004,14.09,13.97000027,12.06000042,12.64999962,12.398,12.146,11.894,11.642,11.39000034,11.35000038,12.28999996,11.52999973,10.46000004,
Egypt,,,,,,,,17.81999969,13.22999954,11.85000038,14.60000038,14.93000031,13.57999992,13.215,12.85000038,12.51000023,15.43000031,12.65999985,12.84000015,13.39000034,14.31000042,10.81999969,10.474,10.128,9.782,9.436,9.090000153,10.23999977,16.82999992,10.42000008,8.090000153,7.369999886,9.210000038,11.77999973,8.06000042,9.100000381,11.14000034,6.900000095,10.06000042,10.42000008,6.239999771,5.940000057,4.989999771,6.010000229,6.159999847,5.579999924,5.4167,5.2533,5.090000153,5.510000229,5.019999981,5.019999981,,
"El Salvador",,,,,,,,,,,,,16.10000038,17.77,19.44,21.11000061,21.20999908,21.21999931,21.252,21.284,21.316,21.348,21.37999916,28.45999908,24.515,20.56999969,20.48999977,22.39999962,23.75,22.45999908,24.31,26.15999985,25.86000061,24.22999954,20.87000084,24.98999977,24.26000023,24.31999969,22.12999916,23.53000069,21.87999916,21.65999985,20.09000015,19.02000046,20.35000038,19.33,18.30999947,18.44000053,18.405,18.37000084,17.51000023,,,
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,0.670000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,31.82999992,31.37000084,31.29000092,29.87999916,27.21999931,26.04000092,26.54999924,25.37999916,25.25,23.80999947,22.84000015,22.67000008,25.35000038,22.68000031,22.62000084,25.68000031,24.23999977,21.62999916,21.79000092,22.13999939,19.42000008,18,19.06999969,17.69000053,17.17000008,17.54000092,17.45000076,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.98999977,8.369999886,17.36000061,18,18.64,19.28000069,17.27000046,17.65999985,16.93000031,7.980000019,18.28000069,,
"Faroe Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.329999924,,,,,,,,,,,
Finland,,,,,,,,22.44000053,22.04999924,22.28000069,24.48999977,24.64999962,24.40999985,23.88999939,23.62000084,22.89999962,22.78000069,22.88999939,22.80999947,21.70000076,20.51000023,20.04999924,19.69000053,19.54000092,18.82999992,17.92000008,17.38999939,17.05999947,15.89999962,15.22999954,14.57999992,14.06000042,14.81000042,13.77999973,13.85999966,15.06999969,14.18999958,14.27000046,13.77000046,13.64999962,12.85999966,12.36999989,12.28999996,11.85000038,11.47000027,10.39000034,9.949999809,9.869999886,9.260000229,9.029999733,9.050000191,8.600000381,8.720000267,
France,,,,,,,,,,,,25.63999939,24.78000069,24.07999992,23.69000053,23.04000092,22.53000069,22.14999962,21.28000069,20.69000053,20.20999908,19.62999916,18.95000076,18.39999962,17.80999947,17.32999992,17.19000053,17.10000038,16.69000053,16.85000038,15.27999973,15.22000027,15.10000038,14.40999985,14.46000004,14.36999989,14.40999985,14.09000015,13.97000027,13.35999966,12.32999992,12.5,12.06999969,11.73999977,11.55000019,10.93999958,10.28999996,10.14000034,10.52999973,10.25,10.10000038,9.659999847,9.350000381,
