Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Madagascar,,9.92436981201172,10.783390045166,10.5092,10.2350397109985,10.4996900558472,11.3917,12.2837,13.1757,14.0677,14.9597,15.8517,16.7437,17.6357,18.5277,19.4196491241455,18.8751,18.3306,17.7860202789307,17.0752105712891,16.3034992218018,15.2168102264404,14.172,13.1272,12.0824203491211,12.64,13.1975297927856,13.225,13.2526,13.2801,13.3075895309448,12.7220497131348,13.1006698608398,14.2337102890015,15.5084800720215,18.1576595306396,19.9822006225586,22.1901798248291,24.8287601470947,26.912769317627,28.7912998199463,31.4791393280029,33.4642601013184,37.7009582519531,36.9584083557129,37.6582908630371,36.0299491882324,36.5581703186035,36.9967193603516,35.4730796813965,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8328018188477,82.5342864990234,97.6244201660156,103.624336242676,102.1282,100.632,99.1358,97.6396789550781,101.623947143555,97.7975769042969,99.5250701904297,102.243186950684,108.18042755127,111.282051086426,111.175018310547,
Mexico,,,,,,,,39.0646209716797,41.1148490905762,44.4441795349121,48.4819297790527,48.8635215759277,52.5230484008789,54.1438598632813,57.2569,60.3698616027832,61.5804481506348,62.134880065918,62.1641998291016,63.2008018493652,61.8719291687012,60.1913414001465,59.8438186645508,59.3214912414551,60.516471862793,61.6493606567383,64.2687,66.8879928588867,68.0076,69.1271,70.2466812133789,72.5327,74.8188018798828,77.867561340332,80.1359100341797,82.1101684570313,81.8242416381836,82.3012390136719,82.3714370727539,84.5326538085938,85.0816192626953,85.3558197021484,85.3772125244141,86.9340896606445,87.2672576904297,92.9643325805664,96.0155181884766,97.190299987793,91.4866561889648,,
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.578033447266,99.0093,97.4406,95.8718414306641,95.8181,95.7645,95.7108,95.6571,95.6033706665039,96.182502746582,95.6979827880859,102.5867,109.475326538086,,,,,,,,,
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,88.2326583862305,88.4320907592773,88.3486785888672,89.5684585571289,89.9868774414063,90.2875,90.5880279541016,91.3597183227539,91.5710372924805,94.3651885986328,92.7052993774414,88.6891784667969,90.224853515625,91.0036926269531,88.9203033447266,87.3642272949219,88.793327331543,87.6808166503906,87.7617,87.8426,87.9235,88.0044,88.0853576660156,86.6711,85.2567672729492,86.1795272827148,,
Mali,,3.89286994934082,4.05386018753052,4.69856977462769,4.26331996917725,5.1921,6.12092018127441,6.6207,7.120530128479,6.8734,6.6263,6.37924003601074,5.22519016265869,6.25128984451294,5.7687201499939,5.54372978210449,5.48587989807129,4.8302001953125,4.8542799949646,5.7055,6.5566,7.4078,8.259,9.1102,9.9613,10.8125,11.6637,12.5149,13.366,14.2172,15.0684,15.9195804595947,16.590669631958,18.9163,21.242,23.5677,25.8934,28.2191,30.5447292327881,33.8221893310547,36.1135406494141,40.0321807861328,35.089,30.1458892822266,33.3558082580566,30.8051490783691,30.6169700622559,29.698169708252,,,
Malta,,22.1251392364502,32.6805801391602,37.3280296325684,35.8978691101074,52.3326606750488,48.1863594055176,46.7969818115234,46.2179489135742,49.0064086914063,48.8119087219238,36.2230186462402,47.514030456543,48.2494316101074,50.1500205993652,49.6194496154785,53.0881805419922,45.3596115112305,48.5403518676758,49.6102409362793,48.6156616210938,55.5815200805664,65.0487213134766,64.6025390625,65.0222702026367,71.2319488525391,70.1102600097656,75.7235336303711,80.2325592041016,83.5621109008789,83.5569305419922,82.994140625,87.0543365478516,93.5405502319336,96.3189086914063,97.5438613891602,99.6650772094727,98.6832733154297,96.9489135742188,93.925407409668,100.038017272949,101.157539367676,103.434951782227,97.8751678466797,101.234848022461,95.3620376586914,100.443351745605,107.209480285645,103.976699829102,,
"Burma (Myanmar)",,12.8972101211548,12.0360298156738,13.3828601837158,12.7027597427368,13.3951,14.0874,14.7798,15.4721,16.1645,16.8568,17.5492,18.2415,18.9338,19.6262,20.3185,21.0109,21.7032,22.3956,23.0879,23.7802,24.4726,25.1649,25.8573,26.5496,27.242,27.9343,28.6266,29.319,30.0113201141357,33.1898994445801,33.7735710144043,34.4087409973145,35.0702285766602,40.1582107543945,39.9392585754395,41.8426704406738,40.3779716491699,42.136,43.8939399719238,43.7915802001953,45.1049,46.4183,47.7317,49.0450210571289,51.8572,54.6693801879883,61.0688591003418,64.774787902832,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9855270385742,96.7230834960938,95.2737,93.8244,92.3750762939453,97.1278686523438,99.4030227661133,95.210578918457,89.9447784423828,
Mongolia,,,,,52.7053909301758,62.5475196838379,70.6290664672852,75.977,81.3249435424805,83.2237167358398,84.6325378417969,83.2353,81.8381,80.4409,79.0437,77.6465,76.2493,74.8521,73.4548,72.0576,70.6604,69.2632,67.866,66.4688,65.0716,63.6743698120117,108.911849975586,58.2330513000488,57.9522,57.6713218688965,62.7182884216309,66.691032409668,78.4971389770508,79.9391784667969,82.9889602661133,89.7717514038086,94.6121520996094,93.6701126098633,91.0827407836914,91.2766571044922,106.542457580566,106.3712,106.1999,106.0287,105.8574,105.6862,105.5149,105.3437,105.172409057617,,
Mozambique,,,,,,,,,,,,,,9.51675987243652,10.4629,11.4089603424072,10.9754600524902,10.5954,10.2154,9.8354,9.45540046691895,9.3652,9.27507972717285,9.04353046417236,8.88339042663574,9.51027011871338,7.8253,6.1403,4.4553,2.77026009559631,3.87286996841431,4.8212,5.76953983306885,6.5558,7.34211015701294,9.82503032684326,10.8290901184082,13.6222400665283,17.6272201538086,19.6977500915527,21.1123294830322,22.77174949646,22.6526908874512,22.9845294952393,22.6048793792725,22.9493808746338,22.8834,22.8174304962158,23.5257,24.2340297698975,
Mauritania,,,,,,,,,5.07806015014648,5.91464996337891,7.33133983612061,8.21887969970703,9.3068,10.3947896957397,11.429,12.4631500244141,11.7365398406982,12.6906099319458,13.0848999023438,11.6689395904541,11.3488,11.0286703109741,11.5545997619629,11.1921300888062,11.4765596389771,13.0251703262329,13.207,13.3887,13.5705,13.7523097991943,15.3805,17.0086803436279,16.1584606170654,16.4393901824951,16.5649299621582,17.7471599578857,20.3974494934082,17.1310997009277,17.0247,16.9183406829834,18.0445,19.1707,20.2969303131104,24.9231,29.5492000579834,32.3671417236328,29.440299987793,36.326301574707,41.8522682189941,45.9422912597656,
Mauritius,,,,40.2476997375488,39.1823501586914,37.638240814209,41.7940101623535,45.10546875,52.1222801208496,64.1985626220703,58.209,52.2193908691406,50.4284515380859,49.4884,48.5482788085938,50.8380584716797,46.4317283630371,46.9898986816406,50.6831207275391,62.7986488342285,62.9600105285645,64.0380477905273,57.4197616577148,64.0868530273438,69.7736434936523,74.7261276245117,70.8059921264648,70.4724426269531,74.1832733154297,71.3041305541992,75.3908081054688,75.7374496459961,74.4924011230469,78.0508193969727,76.9921188354492,80.5187072753906,77.9047698974609,78.3493804931641,83.9018630981445,84.0570526123047,81.9431762695313,84.6809768676758,82.3402633666992,84.594841003418,85.8820495605469,84.1678314208984,88.4900283813477,84.1767120361328,86.7536468505859,89.2140502929688,
Malawi,,,,,16.8482704162598,19.5643997192383,20.8008003234863,23.4881896972656,23.9665393829346,20.6224994659424,27.6429595947266,26.8172607421875,30.337459564209,30.4297008514404,31.9326496124268,31.3796195983887,29.360200881958,26.536060333252,26.2392597198486,26.2303504943848,26.7732601165771,29.5298309326172,22.9448299407959,36.9855995178223,27.3221893310547,52.0937690734863,49.9095993041992,44.2887,38.6678,33.0469398498535,30.4028,27.7587,25.1146,22.4705,19.8263,17.1822204589844,20.2852592468262,18.3527202606201,19.5311794281006,20.2097702026367,19.4930400848389,19.8523292541504,19.4155807495117,21.5575294494629,,,,,,,
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3595123291016,87.1690673828125,88.4086380004883,85.4877624511719,84.0572891235352,94.0981292724609,90.2178802490234,86.4127578735352,86.8527221679688,86.9787979125977,86.5051422119141,85.1128234863281,84.6608734130859,85.0415496826172,85.6054077148438,82.9877777099609,83.9591903686523,86.2431030273438,83.3372192382813,83.2934417724609,81.7696914672852,84.9147720336914,
Namibia,,,,,,,,,,,,,,,,,,,,,,,43.8871803283691,45.9399,47.992618560791,50.7369194030762,53.0430488586426,53.3907012939453,53.054859161377,52.8434104919434,52.0758514404297,53.8169,55.5579,57.2989,59.0399,60.7808799743652,61.5775108337402,60.9957,60.4138488769531,63.1095581054688,60.8250885009766,60.899,60.9728393554688,62.1104393005371,65.7597,69.4091,73.0584,76.7076721191406,,,
Niger,,0.618740022182465,0.860170006752014,1.17411005496979,1.38782000541687,1.48262000083923,1.49124002456665,2.09690999984741,2.19323992729187,2.71899008750916,3.483,4.24701023101807,4.4927,4.7383,4.984,5.2297,5.47534990310669,5.1261,4.7769,4.42772006988525,4.98536014556885,5.1382999420166,5.05236005783081,5.3188,5.5853,5.8518,6.1182,6.38469982147217,5.8491,5.3135,4.7778902053833,4.85958003997803,4.444580078125,4.84547996520996,6.8217601776123,7.11159992218018,7.90156984329224,7.57376003265381,8.78034019470215,8.85478973388672,8.67642974853516,9.99895000457764,11.5268497467041,12.0483703613281,12.2144603729248,15.2630500793457,16.55592918396,17.7893505096436,18.9712009429932,17.6575298309326,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0688991546631,26.872989654541,31.9648,37.0565299987793,38.4869,39.9173,41.3477,42.778,44.2084,45.6388,47.069149017334,,,,,,,,,,
Nicaragua,,,,,,,,,,20.2099609375,20.4772,20.7443,21.0115,21.2787,21.5459,21.8131,22.0803,22.3475093841553,26.7489395141602,23.2773208618164,26.3897,29.5019798278809,27.5707397460938,27.6334705352783,29.376859664917,32.6296310424805,35.3076,37.9855,40.6635,43.3414688110352,44.4950904846191,45.6183891296387,49.3544387817383,51.8914,54.4284591674805,58.827278137207,60.0803413391113,62.2877883911133,59.9099884033203,63.1638,66.4175567626953,,,,,,,,,,
Netherlands,,53.5187683105469,48.5827217102051,51.9601593017578,54.862850189209,55.1319885253906,56.0359992980957,56.6575698852539,56.9816589355469,57.8982086181641,57.7466888427734,57.9856414794922,58.2455711364746,58.5688285827637,62.0732917785645,63.4548187255859,64.0229797363281,63.8726997375488,62.887580871582,61.4484100341797,62.4144592285156,62.4330291748047,64.1365127563477,63.7667,63.3968,63.027,62.6572,62.2873,61.9175,61.5476303100586,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.754753112793,97.738037109375,97.2781372070313,96.849479675293,96.9365768432617,97.2920913696289,100.773811340332,102.119422912598,102.947128295898,102.182067871094,100.196952819824,97.619010925293,97.7678909301758,99.0930099487305,100.489562988281,99.9753570556641,97.1291580200195,99.6518783569336,101.066757202148,98.4914169311523,97.6848526000977,,
Nepal,,,,,,,,,,,,,,,,,,,31.3411293029785,32.2408,33.1405,34.0402297973633,36.8871994018555,37.1607,37.4342,37.7077,37.9811,38.2546,38.5281,38.8016014099121,42.3776588439941,46.1763191223145,48.5381317138672,47.7320098876953,50.298,52.8639,55.4299,57.9959,60.5618209838867,63.5915,66.6211624145508,67.2492294311523,73.6305084228516,79.1664123535156,83.661750793457,86.6110382080078,89.615348815918,94.6029968261719,97.031,99.459098815918,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679016113281,34.928,35.2881,35.6481513977051,33.6585388183594,37.6228,41.587,45.5513,49.5155,53.4798,57.444,61.4082,65.3725,69.3367,73.3009719848633,75.1961,77.0913,78.9865,80.8817,82.7768,84.672,86.5671615600586,
Oman,,,,,0.239629998803139,0.572420001029968,0.8369500041008,1.36700999736786,2.46407008171082,3.58446002006531,7.2025,10.8206,14.4387,18.0567302703857,19.2085399627686,21.9919700622559,24.7641792297363,29.6484603881836,30.1861305236816,36.0117416381836,36.0020790100098,43.1142,50.2263717651367,53.8943,57.5622100830078,63.000789642334,66.4453277587891,60.1787109375,64.5325,68.8864,73.2402191162109,81.2151031494141,81.9567337036133,82.2964935302734,86.1608,90.0251,93.8894,97.7537,101.618,105.482353210449,102.3649,99.2475204467773,93.5427017211914,90.0866012573242,98.7672119140625,102.168640136719,102.347297668457,101.776802062988,103.548927307129,105.948593139648,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.295711517334,32.4627494812012,34.318,36.1732,38.0284385681152,38.9407005310059,38.461498260498,38.4010200500488,40.8381690979004,42.7674713134766,44.6686096191406,45.4924507141113,47.0014801025391,46.9257888793945,48.3343315124512,49.4667701721191,
Panama,,,30.2901096343994,31.0855598449707,38.3617515563965,40.7082595825195,41.8467597961426,42.9199714660645,45.1062812805176,47.6166801452637,50.3628,53.109,55.8551216125488,56.0624084472656,57.0302581787109,56.9444389343262,56.9222106933594,54.4030113220215,56.6783981323242,55.9776,55.2769,54.5761,53.8753,53.1746,52.4738,51.773,51.0723,50.3715,49.6707,48.97,48.2692,47.5685,46.8677,46.1669,45.4661598205566,47.4751815795898,65.7562408447266,65.9119033813477,65.9219665527344,67.9982986450195,69.9341430664063,70.3627319335938,74.1905899047852,74.7134,75.2363,75.7591,76.282,76.8048477172852,,,
Peru,28.2629795074463,28.8416,29.4201,29.9987,30.577299118042,34.8088684082031,40.1892204284668,43.3680610656738,45.014331817627,54.788761138916,52.8238906860352,54.9149284362793,55.8871,56.8592,57.8313,58.8034896850586,59.5636,60.3238,61.0839,61.844,62.6041,63.3643,64.1244,64.8845,65.6447,66.4047927856445,68.1902,69.9757,71.7611,73.5465,75.3319778442383,78.3712997436523,82.1860885620117,81.6422,81.0983505249023,80.1360321044922,83.1701431274414,83.5654,83.9607467651367,86.6104507446289,86.3023681640625,85.7064971923828,80.0778427124023,87.3548736572266,86.5666580200195,87.4405288696289,90.2306213378906,93.5661926269531,97.9750137329102,101.632438659668,
Philippines,,,,,,,,,,,,,,,,,,,,,66.0493087768555,67.2251,68.4009704589844,68.6267,68.8523,69.078,69.3037,69.5294,69.7550735473633,69.318717956543,68.5292,67.7397232055664,68.7494735717773,72.1631317138672,81.6701583862305,78.7258605957031,75.5403213500977,68.1033172607422,80.6056137084961,77.5829772949219,78.2668,78.9506,79.6344,80.3182,81.0019683837891,80.0694,79.1369,78.2043228149414,80.5181274414063,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1999969482422,92.932,94.664,96.3961,98.1281,99.8601,101.5921,103.3241,105.0561,106.7882,108.520179748535,,,,,,
"Papua New Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8785190582275,27.3905,29.9025,32.4145,34.9265,37.4385,39.9504,42.4624,44.9744,47.4864,49.9984,52.5104,55.0224,57.5344,60.0463409423828,60.5672,61.0881,61.609,62.1298904418945,,,,
Poland,,90.9806289672852,89.5582427978516,88.0930023193359,88.6386489868164,90.3505325317383,92.7171173095703,93.5222091674805,94.8283,96.1343688964844,94.89794921875,94.7202529907227,92.614616394043,88.6746063232422,89.8445434570313,92.3894271850586,91.5700378417969,92.7641220092773,94.1734,95.5827713012695,97.74169921875,98.6907272338867,97.5380325317383,98.4077835083008,98.7355499267578,94.3297424316406,90.9397583007813,95.1716766357422,96.8928909301758,98.2070236206055,96.3854,94.5638,92.7421569824219,94.2767562866211,96.4588012695313,96.4999084472656,96.1743,95.8487,95.523,95.1974,94.8718,94.5461,94.2205,93.8948822021484,94.168701171875,95.0319671630859,96.858039855957,97.6949234008789,99.9483032226563,,
"Puerto Rico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5697326660156,,,,,
Portugal,,,23.6203308105469,28.0253601074219,33.9717407226563,35.5661315917969,38.707160949707,34.7353401184082,51.7024192810059,49.4182,47.1341,44.8499,42.5657,40.2815,37.9973,35.7131385803223,41.4342308044434,44.0493,46.6644,49.2795,51.8945808410645,56.1285705566406,57.5643,59.0001,60.4359,61.8716,63.3074,64.7431,66.1789,67.6147,69.0504,70.4862,71.922,73.3577,74.7935,76.2293,77.665,79.1008,80.5365,81.9723,83.4081,84.8438,86.2796,87.7154,89.1511,90.5869,92.0226,93.4584,94.894172668457,,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1848831176758,70.4039764404297,68.8584365844727,69.6204681396484,86.4364395141602,83.4501,80.4638214111328,79.3377914428711,68.7626800537109,69.9415512084961,71.6761322021484,73.3769912719727,,,,,,,,
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0840606689453,65.1962966918945,67.4873809814453,69.7758407592773,73.8198394775391,81.5429916381836,83.3137,85.0843276977539,88.0137786865234,84.2057876586914,90.1921768188477,81.6660766601563,83.2905883789063,78.5913391113281,77.3015213012695,75.9515075683594,76.8209381103516,80.9986267089844,81.7267074584961,89.5035400390625,93.4770278930664,
Qatar,,31.8087291717529,31.1694297790527,37.551700592041,36.071159362793,40.8199615478516,48.2074508666992,49.8672904968262,52.0840110778809,59.567798614502,61.8905181884766,60.1880912780762,61.683521270752,77.4700393676758,66.7008666992188,69.3372192382813,70.2034225463867,58.0671615600586,58.5196304321289,57.5538291931152,60.2620086669922,66.7263031005859,63.6697006225586,73.8322219848633,72.8366470336914,70.1293029785156,68.9816131591797,72.0587,75.1358,78.2128,81.2899,84.367,87.4441,90.5211,93.5982,96.6753005981445,88.6438598632813,87.3948822021484,106.162086486816,118.649749755859,116.1409,113.632141113281,98.6056,83.5790405273438,85.0158004760742,89.1958923339844,90.8825912475586,84.5880889892578,89.2270202636719,94.8369827270508,
Romania,,,,,,,,,,,,,,,,,,,,,,,,76.1965408325195,77.7472,79.2978,80.8484191894531,79.2685089111328,81.687,84.1055679321289,84.9675,85.8295288085938,86.3955535888672,85.6848678588867,87.2047882080078,86.1837463378906,82.897346496582,88.7455520629883,91.6295394897461,92.8352813720703,90.795280456543,105.907241821289,86.8611831665039,87.2910385131836,89.9473571777344,90.8397369384766,89.0414962768555,86.5345764160156,88.0100326538086,,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,86.1774978637695,86.8619,87.5463,88.2307,88.915,89.5994262695313,88.9324,88.2653198242188,90.7533569335938,89.4661865234375,83.7762908935547,80.3317794799805,74.9905776977539,72.1708221435547,71.6182098388672,71.5082626342773,78.8095,86.1106414794922,86.6355209350586,91.0860977172852,96.000129699707,95.4393310546875,95.9312515258789,99.6681,103.404991149902,,
Rwanda,,1.56900000572205,1.77649998664856,1.70778000354767,1.35167002677917,1.5385799407959,1.73520994186401,1.66834998130798,1.86673998832703,1.7865,1.7062,1.626,1.5457,1.4655,1.3852,1.3049,1.22468996047974,0.954500019550323,1.01789999008179,1.57867002487183,1.71893000602722,1.63997995853424,1.74182999134064,3.4599,5.178,6.8961,8.6142,10.3323,12.0504,13.7685,15.4866,17.2047,18.9227,20.6408,22.3589,24.077,25.7951,27.5132,29.2313,30.9494,32.6675,34.3856,36.1036605834961,35.9508,35.7978591918945,34.7453193664551,35.2446594238281,37.6637306213379,36.7946701049805,42.4986801147461,
"Saudi Arabia",,,,,,,,,,26.8793392181396,28.9582,31.037,33.1159,35.1947,37.2735,39.3524,41.4312,43.51,45.5889,47.6677,49.7466,51.8254,53.9042,55.9831,58.0619,60.1407,62.2196,64.2984,66.3773,68.4561,70.5349,72.6138,74.6926,76.7714,78.8503,80.9291229248047,81.4314,81.9337692260742,83.8383483886719,91.5612,99.2841186523438,99.6654815673828,101.404121398926,105.61376953125,108.669143676758,106.6227,104.576240539551,106.478569030762,104.64038848877,105.457580566406,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1337394714355,51.8579,51.5821,51.3063087463379,50.4670600891113,50.8997802734375,49.7450904846191,57.5419998168945,,,
Senegal,,8.25426959991455,9.60200023651123,9.40587043762207,9.4095,9.4131,9.4167,9.42035961151123,9.188,8.95561027526855,8.93694019317627,10.0449104309082,10.6703596115112,10.1936502456665,10.5249300003052,10.6728,10.8205795288086,11.7274,12.6341896057129,11.9471502304077,13.0518198013306,14.7862,16.5205497741699,15.6015,14.6825,13.7635,12.8444795608521,13.0731000900269,13.1948,13.3165,13.438159942627,13.2735795974731,14.4138603210449,19.9451103210449,18.158109664917,20.3908004760742,23.0453796386719,31.520040512085,26.2644195556641,27.5954208374023,30.8147602081299,32.742488861084,34.5845413208008,36.4379196166992,40.9390487670898,39.7080993652344,39.1263,38.5446,37.9628,37.3810997009277,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.36644744873,104.631813049316,99.6465911865234,,
"Solomon Islands",,,,,,,,,,,7.66251993179321,8.8673,10.0721,11.2769,12.4817,13.6864,14.8912,16.096,17.3008,18.5056,19.7104,20.9152,22.1199,23.3247,24.5295,25.7343,26.9391,28.1439,29.3487,30.5534,31.7582302093506,38.7392,45.7202682495117,47.7824,49.8445,51.9066,53.9688,56.0309,58.093,60.1551,62.2173,64.2793884277344,63.4318389892578,64.807,66.1823,67.5575,68.9327,70.3078689575195,71.4147033691406,,
"Sierra Leone",,5.11520004272461,5.65761995315552,6.22133016586304,6.49720001220703,6.7759,7.0546,7.3333,7.61197996139526,7.83272981643677,8.4033,8.9738,9.5444,10.1149,10.6854,11.256,11.8265,12.3971,12.9676,13.5382,14.1087,14.6792,15.2498,15.8203,16.3909,16.9614,17.532,18.1025,18.6731,19.2436,19.8141,20.3846797943115,22.3821,24.3795,26.3769,28.3743,30.3717,32.3691,34.3666,36.364,38.3614,40.3587913513184,48.6902389526367,47.337760925293,46.8677,46.3975601196289,56.7394409179688,50.908618927002,51.0173416137695,72.2191619873047,
"El Salvador",15.4843301773071,17.2844791412354,20.4763507843018,24.2059497833252,29.4708805084229,33.5571594238281,35.8943901062012,37.5792388916016,36.3935,35.2077,34.022,32.8362312316895,36.9373512268066,38.9936599731445,39.5791702270508,38.831,38.0829,37.3347702026367,39.9159889221191,41.790828704834,42.9662,44.1414794921875,45.2884292602539,47.6681518554688,50.7991,53.929988861084,53.9374313354492,55.8195,57.7016,59.5837,61.4658,63.3478813171387,67.9228286743164,72.6934967041016,73.1799,73.6662826538086,70.9458618164063,70.0670166015625,70.4078674316406,72.1769790649414,77.7057723999023,81.022590637207,82.7287979125977,80.7002563476563,80.754280090332,83.0759506225586,79.5585708618164,77.8493881225586,77.4219284057617,,
"San Marino",,53.6585388183594,64.4204864501953,76.9647674560547,77.0491790771484,80.3867416381836,87.0786514282227,89.1635,91.2483,93.3331,95.4179,97.5027,99.5875,101.6723,103.7571,105.841918945313,117.028991699219,113.1562,109.2834,105.4106,101.5378,97.6649,93.7921,89.9193,86.0465087890625,89.6899,93.3333282470703,91.1538,88.9744,86.7949,84.6153793334961,86.6636,88.7118,90.76,92.808219909668,91.0129,89.2176,87.4222,85.6269073486328,87.1794891357422,102.006690979004,113.427558898926,112.318840026855,110.8068,109.2948,107.7828,106.2708,104.7588,103.24674987793,101.941749572754,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1005096435547,95.1911468505859,95.5389862060547,94.5986175537109,97.7956466674805,102.665901184082,96.0157928466797,96.2823028564453,101.818069458008,95.1430892944336,94.9303436279297,97.9764022827148,97.0302734375,
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0030097961426,,,,,,,,,
"Saint Thomas and Principe",,,,,,,,12.3618097305298,11.7503700256348,11.998,12.2456,12.4932,12.7409,12.9885,13.2361,13.4838,13.7314,13.979,14.2266302108765,14.9522,15.6777,16.4032,17.1288,17.8543,18.5799,19.3054,20.0309,20.7565,21.482,22.2075,22.9331,23.6586,24.3841,25.1096801757813,31.8866901397705,35.1472091674805,33.5399,31.9325504302979,30.4708404541016,30.2842,30.0975894927979,45.0188217163086,62.2981,79.5773010253906,71.9178085327148,71.6189575195313,72.5792,73.5394515991211,,,
Suriname,,,,,,,27.244649887085,26.124059677124,32.1113891601563,26.542,20.9726,15.4032497406006,19.9562797546387,14.5614204406738,18.3081092834473,25.7195892333984,26.2594,26.7991,27.3389,27.8786,28.4184,28.9582,29.4979,30.0377,30.5775,31.1172,31.657,32.1967,32.7365,33.2763,33.816,34.3558,34.8956,35.4353,35.9751,36.5148,37.0546,37.5943717956543,34.7336692810059,35.0427398681641,37.3961181640625,36.4617385864258,38.6444702148438,42.8968505859375,46.0942192077637,48.9380683898926,44.3004188537598,46.4870681762695,45.1730194091797,47.4272308349609,
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,92.6107788085938,91.2054061889648,91.964,92.7226,93.4812164306641,92.0031,90.5249,89.0468,87.5686,86.0905,84.6123,83.1341934204102,82.5945129394531,86.0408096313477,82.2848281860352,82.7825164794922,80.7859497070313,83.4051971435547,84.100700378418,85.4747161865234,79.4802398681641,87.0571212768555,86.6877212524414,77.2699890136719,80.9946212768555,81.3639984130859,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,86.57421875,87.5690002441406,91.0030975341797,90.8552017211914,91.6411,92.4271,93.213020324707,91.8043212890625,98.3212203979492,100.37931060791,96.274543762207,96.1866,96.0986,96.010612487793,97.7549,99.4992,101.243507385254,99.2858963012695,97.962516784668,96.2295227050781,94.5228881835938,94.0260391235352,98.9979629516602,96.6559066772461,97.9505920410156,95.4332275390625,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6975784301758,93.3911285400391,92.5473098754883,94.7646789550781,97.7388381958008,104.455741882324,105.794227600098,108.247909545898,109.609161376953,108.877899169922,,
Swaziland,16.1938896179199,15.9328298568726,18.3471393585205,21.5397396087646,26.0203609466553,27.0045509338379,28.9726009368896,33.5520896911621,35.1006698608398,35.3073081970215,36.3528099060059,35.9048500061035,37.3139495849609,37.4958114624023,36.3763999938965,34.9624481201172,32.239200592041,32.4610214233398,31.7275791168213,36.3043518066406,33.3268203735352,38.1641616821289,41.586368560791,39.0458984375,39.1972198486328,38.7979507446289,37.3188705444336,37.8781,38.4374084472656,34.1749305725098,33.7562103271484,34.7061004638672,37.4241714477539,35.3532295227051,39.3308601379395,41.7088012695313,47.1898002624512,49.5366096496582,49.4284,49.3201789855957,52.6069297790527,51.8168907165527,51.9646415710449,55.3427200317383,53.125,53.1901206970215,62.6610412597656,67.4485168457031,54.0464515686035,,
"Saint Martin (Netherlands)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5652198791504,,,,,,
Seychelles,9.55657005310059,7.5075101852417,9.35198974609375,8.85713958740234,24.0740699768066,28.1423,32.2105,36.2787818908691,45.4153785705566,71.8566,98.2978668212891,94.5565719604492,92.7688522338867,96.6916427612305,96.1753,95.659,95.1427,94.6264,94.1101226806641,107.716636657715,101.7293,95.7419,89.7546005249023,96.8518524169922,103.493446350098,103.5472,103.6009,103.6546,103.708282470703,105.305366516113,99.4458084106445,94.5386123657227,95.1830368041992,100.196586608887,105.9429,111.689193725586,110.0667,108.444152832031,109.109306335449,105.124649047852,108.741996765137,109.064109802246,107.5729,106.081596374512,109.13313293457,110.505836486816,110.893417358398,107.242988586426,108.447486877441,110.162002563477,
