Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Turkey,4959800,4953000,4979700,4886000,4881000,4839750,4841600,4734500,4629950,4477950,4448700,4284800,4163475,4321320,4242300,4210870,4152000,3986750,4241200,4155000,4277250,4313335,3994885,4303486,4385370,4336526,4335969,4290271,4195604,4161463,4270657,4214739,4318230,4271050,4323799,4511040,4527971,4529115,4413585,4383270,4364146,4412560,4222838,4442470,4533467,4432212,4091032,3574015,3832597,3852492,3688170,3639239,3645649,3619728
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105991,133700,130000,182000,45000,112000,75000,60000,55000,55000,70500,71000,80000,82000,80000,76300,75000,68000,60266,50168,45041,41428,38864
Uganda,989464,994896,983606,1042000,1157700,1175100,1178600,1195000,1360000,1193000,1303000,1230000,1237000,1265000,1270900,1351610,1236783,1246200,772000,704000,730000,815000,843000,885000,778853,871262,834000,949000,1042192,1014000,1048949,1084000,1162000,1235000,1232000,1255000,1269000,1297000,1259000,1293000,1323000,1357000,1400000,1447000,1494000,1556000,1595000,1383000,1474000,1554000,1599000,1642000,1649000,1653000
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6210267,7210000,7548700,7379300,5749900,7280800,6556100,6005700,7016800,7362000,7049400,8154800,8854100,7611700,8270500,7141000,8050000,8337400,7871100,8298300,8829000,8960100,8387770
"United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,189,193,205,210,220,225,202,188,169,147,123,99,84,74,73,806,955,1378,1752,1373,705,2269,1820
"United Kingdom",2321601,2288027,2481715,2534053,2631704,2885247,2893117,2835127,2866345,2706984,2716744,2676964,2609670,2518970,2620000,2454000,2629813,2558511,2502048,2497641,2488000,2367000,2267000,2099000,2119000,2032000,1946700,2015000,1791255,1644300,1519200,1421604,1273490,1233000,1323325,1381200,1477500,1372800,1294100,1262200,1378315,1249800,1223100,1143200,1050900,1027600,1053000,1192271,1300000,1073500,1107000,1148000,1414400,1243227
Tanzania,1170100,1140100,1300150,1273250,1312160,1610160,1510350,1529350,1534150,1537150,1505200,1550300,1555049,1591000,1772000,2052000,2352000,2442000,2452500,2592800,2503200,1757870,1937430,2149560,2371270,3040500,2775500,2604570,2770460,2192247,2707370,2902758,2793200,2162613,2284960,2495667,2559388,2972308,1833598,2027532,1762370,2757876,4141784,4245700,4159450,3643831,3852187,4805502,4275124,4054003,4493829,5266562,5218022,5338920
"United States",43439720,42223243,43331744,40182902,39680876,40351957,41501726,40002335,39392288,40920528,43819750,38554582,41800814,40861066,42845934,43460189,44389057,43295642,42008350,41516794,43663550,43354383,33008100,43738008,45681000,41593708,35643404,33015808,37279000,36592600,37607197,39219033,33744055,37675311,33829410,38330978,37131880,36365928,35327930,35822189,34212134,33729951,35128081,35217537,35170982,32782000,40167988,37212902,36509937,36747974,37176069,39362179,40119930,38020520
Uruguay,420363,397915,376080,296087,348804,404672,342693,331000,322490,386300,359270,321960,452749,378131,336211,323891,307836,345196,242823,257107,309865,215166,255005,248818,261700,211039,239579,255591,244918,210831,223969,293915,251193,186162,253498,274441,258400,207670,158500,157728,236141,186500,196423,221301,179400,223550,257433,267300,332170,219619,239721,351808,309100,323100
"Soviet Union",54850000,53916100,54394100,54600108,50842708,48673500,49405008,48877008,50762000,48611008,48336000,55363000,56336000,61190000,59765008,62655000,62574000,59929000,62933700,59662400,59999108,59934000,63230008,61161000,60480000,60404700,61447000,59632008,56447700,55114717,56350810,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416300,424000,444900,335000,239600,253920,192517,126000,119100,129900,186700,166000,128900,123710,103820,96300,129500,129500,133300,104859,126469,128427,132700
Vanuatu,700,700,700,700,700,700,750,800,800,850,900,950,1000,1000,1100,1200,1200,1200,1200,1250,1250,1250,1250,1250,1270,1300,1300,1300,1300,1370,1338,1347,1357,1406,1376,1375,1372,1361,1385,1388,1394,1398,1387,1410,1436,1400,1450,1500,1466,1458,1454,1400,1500,1456
Venezuela,388720,483259,426718,444025,463504,471445,622899,635601,646409,591074,590142,470101,445039,490777,550147,414778,652250,599397,650043,606100,540912,525173,506968,551396,716287,1030855,1075241,1033915,730335,638199,726540,603394,551591,600062,637734,567617,609049,537761,523250,769364,787615,672312,833231,883275,852470,957145,906176,973314,739000,820635,828287,671172,706836,647563
Vietnam,260200,262020,272750,257000,277400,267500,230000,239000,242000,233700,236100,235500,240000,250000,267100,336600,402900,392500,374300,389600,384600,381400,378300,386500,397300,400900,405600,510500,509400,431800,447600,478000,496500,534700,556800,615200,662900,649700,693700,731983,731261,818164,914600,992500,1054200,1034564,1097485,1441541,1090438,1127527,1122363,1157169,1171240,1179691
"Western Sahara",,,,,,,,1095,1266,1420,1420,1420,1450,1500,1500,1600,1700,2000,2000,2300,2300,2300,2400,2400,2500,2600,2600,2700,2800,2900,3000,3034,3100,3022,3200,3021,3300,3022,3400,2600,3000,2600,2822,2500,3000,2500,2600,3000,3063,3500,3297,3400,3500,3500
Yemen,1173277,1206668,1239363,1259962,1254014,1148200,1111500,1092500,1068800,1040421,1050200,996762,1030633,1007204,1190094,1191628,916457,780500,822700,778000,765005,825295,823115,832785,790000,799768,777748,786188,765371,746945,553248,632785,652441,634281,631641,601391,616612,659124,538203,532249,563500,503698,445773,601690,702476,759211,867713,636906,560200,778546,674156,716381,719058,615353
Yugoslavia,3485143,3360183,3289275,3312418,3472090,3398620,3334472,3237481,3129744,3059289,3105277,3060649,3078439,2947825,3095857,2990766,2941609,2691456,2826570,2787100,2865600,2770200,2772684,2812516,2874825,2845567,2619582,2665002,2711360,2658127,2584700,,,,,,,,,,,,,,,,,,,,,,,
Zambia,932000,934000,957000,980000,991000,1016000,1027000,1048000,1072000,1100000,1215255,1370000,1224000,1276000,1230000,1265000,1150000,965000,607000,620410,535283,497950,585250,549510,631531,669060,703082,817108,1122498,872563,717164,770126,735243,819302,636239,802534,781454,638183,731831,693742,656480,509450,770650,734931,529633,851800,651512,611784,1004605,1165770,1170013,1127667,1064826,1265363
Zimbabwe,1375465,1350647,1250494,1250356,1215304,1286974,1461414,1210915,1674442,1509087,1609096,1627894,1323880,1675626,1582716,1634432,1345817,1494488,1288343,1640002,1858085,1899335,1874648,1778886,1792240,1786480,1728290,1891790,1642672,1519858,1503763,1157129,1648830,1882059,1800501,2006584,2115538,1614365,1775276,1750984,1554131,1622561,1613480,1945818,2088329,2241289,1947607,2223802,1928805,1882632,1985642,1707227,1581875,3281119
